8838,-17325,-8998,-17097,2063,-16806
8194,-15573,-7462,-18664,1631,-16749
7614,-13996,-6081,-20074,1241,-16698
6531,-11834,-4335,-20588,3410,-14957
6241,-9387,-3110,-19042,3776,-13405
5979,-7185,-2008,-17650,4106,-12009
5801,-4932,-1318,-15733,3545,-10913
5419,-3063,-409,-13924,2864,-9682
5075,-1380,407,-12296,2250,-8575
4363,-260,913,-10097,1217,-7077
3722,748,1369,-8118,287,-5729
3481,870,1096,-5075,-1595,-3713
4372,565,148,-1291,-3698,-1468
5174,291,-705,2114,-5590,552
5765,-149,-1838,5179,-5657,2094
5575,-842,-3146,7938,-4903,3342
5403,-1466,-4323,10421,-4224,4465
5486,-2755,-5336,12656,-3589,5569
6295,-5164,-5967,14667,-2309,7627
7024,-7331,-6535,16477,-1158,9480
6821,-9207,-6682,18106,186,11353
6545,-10326,-6309,18319,920,12290
6296,-11334,-5974,18511,1580,13134
6194,-12015,-5486,17773,1076,13180
6102,-12629,-5048,17107,622,13222
6019,-13081,-4482,15835,-264,12824
5818,-13429,-3943,14355,-1091,12123
5637,-13742,-3458,13024,-1836,11491
5382,-13954,-2964,11749,-2202,10549
4995,-14172,-2478,10492,-2181,9477
4646,-14369,-2041,9361,-2161,8512
4245,-14531,-1654,8234,-2128,7551
3865,-14665,-1324,7146,-2283,6625
3524,-14785,-1027,6167,-2422,5791
3232,-14902,-841,5253,-2575,4980
2998,-15014,-671,4370,-2884,4273
2788,-15114,-518,3576,-3162,3637
