1478,-5860,-577,-2233,11211,9533
2706,-4921,848,-1951,11907,10665
3812,-4076,2131,-1696,12534,11684
5463,-3487,2744,-2151,10630,10984
6950,-2958,3295,-2560,8917,10354
7721,-2745,3195,-3394,6593,9102
7716,-2905,3044,-4602,5171,7369
7712,-3049,2908,-5688,3890,5810
7562,-3187,2628,-6641,2241,4129
7783,-3068,2375,-6891,-545,3188
7981,-2961,2147,-7116,-3054,2340
8811,-2833,1656,-5862,-5672,3498
10412,-3513,555,-3020,-6964,6425
11852,-4125,-435,-463,-8126,9059
12278,-5390,-906,2439,-6912,11430
12661,-6530,-1330,5051,-5820,13563
12466,-8903,-1986,6169,-5414,15484
13029,-10288,-2794,6265,-7756,17212
13535,-11535,-3521,6351,-9863,18768
14267,-12202,-3832,5595,-11401,17520
13795,-12533,-4037,4683,-8928,15547
13371,-12831,-4221,3862,-6702,13771
12276,-13035,-4359,3330,-2755,12328
11138,-13253,-4276,2988,-295,11035
10114,-13449,-4201,2680,1918,9871
9320,-13670,-4106,2409,1890,8648
8780,-13864,-3976,1966,751,7425
8293,-14038,-3860,1568,-273,6324
7906,-14228,-3704,988,-1037,5412
7557,-14398,-3564,466,-1723,4591
7190,-14522,-3384,-42,-1551,4022
6872,-14623,-3179,-378,-1084,3730
6585,-14715,-2995,-680,-664,3466
6511,-14815,-2833,-722,-559,3410
6473,-14924,-2796,-579,-745,3228
6440,-15023,-2763,-451,-912,3063
6281,-15064,-2756,-300,-961,2753
5997,-15108,-2778,-183,-704,2513
5741,-15148,-2797,-79,-473,2298
