7381,-12831,-7008,-20115,-4025,-7156
7773,-11603,-7273,-19346,-3988,-6374
7994,-10285,-7655,-18296,-3826,-5757
8230,-9174,-7843,-17183,-3229,-5136
8442,-8174,-8013,-16181,-2691,-4577
8548,-7731,-7839,-15053,-1796,-4092
8228,-7693,-7517,-13417,-339,-3397
7940,-7659,-7227,-11944,971,-2771
8137,-7927,-6934,-9815,1908,-1580
8315,-8168,-6671,-7899,2751,-508
8689,-8518,-7021,-5553,4699,1460
8933,-9126,-7274,-3722,7061,4591
9152,-9672,-7501,-2074,9187,7408
9611,-10568,-7236,-1524,9821,9944
10045,-11520,-6887,-1852,8460,12099
10437,-12377,-6574,-2148,7235,14037
10539,-12957,-6124,-2881,5188,14347
10703,-13539,-5349,-3585,2782,13223
10851,-14062,-4651,-4219,616,12212
10439,-14312,-4074,-4528,-588,10599
10067,-14537,-3555,-4807,-1673,9147
9491,-14639,-3293,-4976,-1627,7918
8796,-14743,-3118,-5078,-1124,7079
8172,-14837,-2961,-5170,-671,6323
7651,-14985,-2788,-5292,-615,5703
7225,-15130,-2534,-5435,-810,5086
6842,-15260,-2306,-5563,-985,4531
6531,-15388,-2104,-5696,-1090,4026
6251,-15474,-1966,-5803,-1044,3593
5999,-15551,-1842,-5899,-1003,3203
5747,-15630,-1762,-5984,-871,2876
5512,-15702,-1651,-6065,-773,2573
5300,-15767,-1551,-6139,-685,2300
5106,-15831,-1460,-6203,-621,2057
4932,-15888,-1379,-6261,-563,1838
4754,-15929,-1306,-6315,-518,1642
4627,-15972,-1273,-6382,-577,1454
4513,-16010,-1244,-6442,-631,1285
4421,-16046,-1212,-6479,-654,1138
