11788,-19171,3465,-17466,-2743,-18908
9819,-16844,3353,-17228,-824,-19937
8047,-14750,3253,-17014,902,-20863
6393,-12301,3235,-16052,1820,-20048
4905,-10097,3220,-15186,2645,-19315
3802,-7837,3270,-14005,2804,-17496
3178,-6319,3425,-12751,2884,-14843
2617,-4954,3564,-11623,2955,-12455
2207,-4088,3377,-10030,3273,-9081
2314,-3731,3061,-7817,3239,-4896
2410,-3410,2776,-5825,3208,-1130
3676,-3469,2037,-3230,3656,2259
5581,-3606,1299,-1244,6282,5310
7296,-3729,636,543,8646,8055
8716,-5425,872,344,11055,10527
9994,-6951,1084,165,13223,12751
10820,-8540,1861,-916,14175,14752
10780,-9596,2613,-1812,13781,16409
10744,-10547,3289,-2619,13427,17900
10592,-11244,3614,-3159,11413,18007
10527,-11697,3762,-3429,8976,17150
10467,-12104,3895,-3671,6784,16379
10226,-12416,3963,-3829,5490,15091
9719,-12769,4015,-4012,5070,13463
9262,-13086,4062,-4177,4692,11997
8752,-13362,4117,-4361,4301,10371
8321,-13590,4194,-4556,3724,8905
7933,-13796,4262,-4733,3204,7585
7543,-13972,4314,-4897,2869,6600
7193,-14129,4361,-5046,2566,5714
6854,-14276,4396,-5206,2419,5131
6547,-14423,4446,-5411,2321,4721
6270,-14556,4490,-5595,2234,4352
6010,-14687,4557,-5795,2197,4078
5766,-14828,4618,-5966,2145,3879
5547,-14954,4672,-6119,2098,3700
5365,-15081,4726,-6228,1994,3561
