7406,-14019,-13692,-15708,-5855,-10929
7898,-12817,-14497,-17414,-3267,-12876
8012,-11210,-15003,-18949,190,-14865
8115,-9764,-15458,-20331,3302,-16655
7910,-8839,-15295,-21574,5787,-18266
6372,-8962,-13224,-22694,7247,-19716
4987,-9073,-11360,-23701,8561,-21021
3571,-8973,-9743,-23918,8464,-22196
2354,-8970,-8119,-22587,7385,-22415
1258,-8967,-6658,-21388,6414,-22612
-969,-9589,-4423,-19649,6305,-21515
-3857,-10380,-2871,-16477,6822,-18126
-6456,-11091,-1474,-13623,7288,-15077
-7740,-11075,-975,-9480,6847,-10293
-7002,-10981,-1139,-5667,6151,-5986
-6337,-10896,-1287,-2236,5525,-2111
-4710,-11138,-1414,-62,5687,1376
-3246,-11355,-1529,1894,5833,4515
-1139,-10891,-1119,2769,6991,7340
1364,-9521,-395,3011,7159,9883
3617,-8288,255,3229,7310,12171
6235,-7346,658,2764,6809,12078
7526,-6268,991,2354,6385,11173
8688,-5298,1290,1984,6004,10359
9399,-4382,1388,1498,5340,9280
9435,-4144,1198,461,4496,7707
9467,-3930,1028,-472,3736,6292
9165,-3920,907,-2168,2767,4210
8752,-3453,894,-3860,1774,2205
8380,-3032,883,-5383,879,401
8519,-2363,1247,-6013,-771,95
8645,-1761,1575,-6579,-2257,-180
8895,-1394,1262,-5431,-4236,1822
9719,-2163,18,-2699,-6558,4916
10460,-2856,-1101,-241,-8647,7701
11407,-4419,-2335,2986,-9987,10208
12342,-6433,-3393,5688,-9441,12464
13184,-8246,-4346,8121,-8949,14494
