3733,-19834,6834,10526,-5966,-9069
5150,-19396,2874,8652,-2092,-9780
6425,-19002,-689,6966,1393,-10419
4238,-17073,-3897,5801,4530,-8762
5775,-14952,-3687,5558,800,-8148
7158,-13043,-3498,5340,-2556,-7595
8187,-10525,-5200,4433,-5324,-6015
8076,-9070,-4789,3094,-7050,-5298
7977,-7760,-4419,1889,-8604,-4653
10456,-6062,-4053,904,-7646,-4289
9715,-5105,-3900,-474,-3605,-3652
9049,-4244,-3763,-1716,32,-3078
7950,-3373,-3468,-2722,3305,-2391
6962,-2588,-3203,-3626,6251,-1772
6521,-2433,-2941,-4922,5195,-1632
6308,-2796,-2795,-6901,4192,-1259
6116,-3124,-2663,-8683,3290,-922
6153,-3969,-2212,-11091,3193,173
7205,-5572,-914,-13259,2964,1990
8152,-7014,253,-15209,2758,3625
9002,-8832,2083,-16965,3201,5335
8842,-10092,3618,-18545,4349,6095
8698,-11227,5001,-19967,5381,6779
8752,-12104,6344,-20593,4935,6785
8802,-12893,7552,-21156,4533,6791
8798,-13638,8174,-20867,4037,6675
8886,-13892,8382,-19922,3366,6466
8966,-14121,8570,-19072,2762,6278
8679,-14309,8406,-17956,2156,5685
8407,-14414,7980,-16749,1355,5043
8163,-14509,7597,-15663,634,4465
7950,-14603,7165,-14692,246,4076
7190,-14958,6077,-12432,360,3549
7046,-15058,5833,-11855,-19,3374
6917,-15147,5613,-11336,-361,3218
6792,-15194,5422,-10863,-571,2996
