,accX,accY,accZ,gyroX,gyroY,gyroZ
380,9486,-8446,-10035,16124,18405,9689
381,10069,-9316,-9674,16442,17875,11502
382,10507,-10244,-9249,16650,17298,12864
383,10850,-11135,-8720,16839,16673,13947
384,11117,-11976,-8244,17048,15941,14778
385,11296,-12711,-7907,17165,15073,15427
386,11531,-13349,-7553,17025,14030,16048
387,11774,-13845,-7154,16714,13010,16494
388,11899,-14202,-6749,16280,12141,16637
389,11834,-14449,-6320,15707,11332,16494
390,11616,-14620,-5888,15012,10449,16129
391,11347,-14753,-5409,14213,9415,15631
392,11068,-14850,-4895,13362,8358,15041
393,10786,-14909,-4393,12493,7431,14372
394,10494,-14949,-3943,11611,6551,13637
395,10211,-14965,-3494,10743,5545,12839
396,9984,-14971,-3023,9887,4496,11994
397,9768,-14981,-2547,9044,3550,11124
398,9538,-15006,-2074,8221,2781,10247
399,9302,-15039,-1631,7432,2221,9371
400,9040,-15059,-1214,6686,1872,8503
401,8726,-15080,-843,5982,1665,7648
402,8393,-15101,-525,5320,1467,6818
403,8064,-15124,-216,4701,1182,6013
404,7779,-15150,86,4128,840,5242
405,7564,-15154,336,3613,539,4530
406,7411,-15149,540,3129,360,3872
407,7283,-15144,683,2666,303,3260
408,7132,-15141,739,2219,257,2686
409,6960,-15138,732,1774,73,2140
410,6863,-15150,704,1310,-308,1628
411,6908,-15176,672,835,-797,1155
412,7008,-15196,673,376,-1209,700
413,7051,-15205,696,-57,-1417,239
414,7019,-15198,676,-473,-1460,-222
415,7010,-15187,603,-906,-1500,-668
416,7098,-15199,476,-1383,-1605,-1111
417,7262,-15252,302,-1909,-1752,-1589
418,7473,-15345,76,-2483,-1906,-2152
419,7788,-15471,-226,-3137,-2013,-2843
420,8241,-15611,-599,-3893,-1994,-3641
421,8731,-15736,-1042,-4729,-1867,-4527
422,9261,-15804,-1586,-5664,-1723,-5489
423,9725,-15898,-2169,-6734,-1601,-6548
424,10135,-15959,-2767,-7861,-1587,-7643
425,10476,-16006,-3364,-9036,-1777,-8700
426,10781,-16046,-3939,-10245,-2311,-9657
427,11008,-16062,-4516,-11461,-3249,-10498
428,11165,-16023,-5164,-12654,-4582,-11206
429,11380,-15927,-5870,-13842,-6305,-11716
430,11637,-15802,-6547,-15061,-8266,-12011
431,11787,-15621,-7387,-16247,-10246,-12131
432,11906,-15356,-8436,-17427,-12234,-12087
433,12091,-15027,-9521,-18742,-14035,-11808
434,12332,-14737,-10496,-20144,-15122,-11290
435,12256,-14424,-11359,-21407,-15210,-10767
436,12025,-14055,-11945,-22543,-14756,-10229
437,11544,-13642,-11140,-23565,-13735,-9772
438,9713,-14115,-8345,-24188,-11633,-9433
439,8743,-14115,-6767,-23460,-10868,-8762
440,9276,-13259,-6140,-22422,-11346,-7789
441,9689,-12130,-6389,-21058,-10669,-7059
442,9679,-10871,-6852,-19541,-9246,-6415
443,9350,-9529,-7395,-17989,-7831,-5858
444,9009,-8297,-8043,-16489,-6855,-5342
445,8588,-7209,-8729,-15022,-6317,-4812
446,8293,-6207,-9202,-13628,-6161,-4258
447,8258,-5328,-9480,-12354,-6045,-3746
448,8327,-4562,-9823,-11132,-5662,-3327
449,8386,-3864,-10330,-9949,-5112,-3005
450,8378,-3169,-10909,-8843,-4630,-2756
451,8341,-2510,-11419,-7869,-4276,-2543
452,8308,-1919,-11847,-7030,-3933,-2343
453,8282,-1399,-12223,-6296,-3534,-2143
454,8255,-922,-12583,-5641,-3111,-1948
455,8225,-484,-12912,-5061,-2733,-1769
456,8160,-100,-13164,-4557,-2405,-1614
457,8109,217,-13315,-4121,-2118,-1478
458,8129,440,-13321,-3744,-1839,-1350
459,8209,575,-13192,-3374,-1479,-1220
460,8264,613,-12960,-2956,-972,-1081
461,8273,575,-12609,-2445,-347,-905
462,8338,427,-12073,-1847,409,-719
463,8306,168,-11484,-1069,1436,-538
464,8285,-174,-10932,-59,2629,-305
465,8359,-569,-10370,1120,3945,-31
466,8490,-986,-9795,2436,5525,261
467,8689,-1405,-9220,3831,7465,646
468,9017,-1854,-8838,5281,9845,1176
469,9355,-2346,-8743,6737,12137,1854
470,9727,-2865,-8833,8031,14200,2812
471,10134,-3374,-9020,9049,16057,4088
472,10564,-3815,-9270,9776,17728,5656
473,11054,-4196,-9342,10163,19232,7470
474,11731,-4687,-8925,10128,20585,9535
475,12418,-5340,-8320,9798,21804,11713
476,12775,-6110,-7569,9366,22900,13775
477,13163,-6805,-6777,8891,23527,15675
478,13331,-7604,-6067,8301,23202,17064
479,13349,-8500,-5233,7666,22044,18005
480,13250,-9411,-4453,7158,20054,18638
481,12988,-10341,-3786,6803,17317,19085
482,12836,-11104,-3232,6570,13933,19553
483,12810,-11779,-2697,6340,10319,19913
484,12886,-12302,-2194,6158,6973,20075
485,12952,-12702,-1708,6005,4144,19952
486,12932,-13001,-1243,5870,1969,19520
487,12760,-13283,-758,5736,456,18814
488,12448,-13560,-272,5643,-364,17985
489,12072,-13813,159,5575,-436,17176
490,11667,-13994,457,5468,161,16426
491,11189,-14102,645,5291,1097,15711
492,10632,-14179,802,5057,2012,14987
493,10056,-14269,994,4762,2642,14249
494,9571,-14374,1199,4445,2881,13513
495,9230,-14461,1395,4129,2745,12771
496,8940,-14534,1588,3810,2381,11980
497,8606,-14625,1817,3477,1987,11156
498,8291,-14720,2034,3138,1683,10369
499,8056,-14779,2183,2812,1409,9615
500,7814,-14814,2296,2511,1070,8850
501,7592,-14840,2409,2227,666,8115
502,7386,-14881,2527,1952,277,7424
503,7197,-14925,2611,1699,-31,6769
504,7017,-14966,2691,1457,-316,6153
505,6878,-14998,2751,1225,-627,5573
506,6763,-15015,2812,997,-978,5010
507,6598,-15039,2883,769,-1303,4433
508,6418,-15077,2964,540,-1568,3867
509,6312,-15107,3013,316,-1810,3360
510,6246,-15120,2996,100,-2056,2868
511,6129,-15131,2971,-121,-2301,2342
512,5956,-15171,2956,-353,-2528,1809
513,5872,-15238,2938,-602,-2787,1348
514,5927,-15278,2866,-829,-3128,939
515,6067,-15248,2683,-1039,-3474,472
516,6301,-15240,2511,-1329,-3696,-100
517,6610,-15253,2333,-1696,-3630,-795
518,6958,-15286,2087,-2144,-3264,-1607
519,7257,-15341,1681,-2673,-3051,-2542
520,7583,-15441,1276,-3338,-3425,-3563
521,8010,-15588,870,-4130,-4206,-4665
522,8538,-15770,414,-5025,-5090,-5815
523,9038,-15992,-94,-5982,-5988,-6990
524,9524,-16164,-583,-6992,-6912,-8122
525,9975,-16286,-1084,-8076,-7751,-9159
526,10426,-16381,-1627,-9199,-8448,-10086
527,10812,-16415,-2213,-10329,-8999,-10906
528,11062,-16375,-2881,-11504,-9506,-11669
529,11277,-16297,-3600,-12651,-10149,-12278
530,11423,-16151,-4427,-13754,-10908,-12737
531,11546,-15957,-5373,-14856,-11884,-13032
532,11640,-15730,-6428,-15977,-13137,-13161
533,11586,-15494,-7743,-17130,-14653,-13133
534,11246,-15223,-9365,-18354,-16465,-12820
535,11080,-14907,-10733,-19795,-18095,-12035
536,11283,-14507,-11372,-21092,-19562,-10860
537,11840,-13797,-11605,-22260,-20165,-9579
538,11176,-14224,-7942,-23310,-18253,-8723
539,9583,-14425,-6915,-22658,-16582,-7955
540,10264,-13536,-6614,-22157,-16428,-7009
541,10407,-12483,-7131,-21364,-15051,-6481
542,10629,-11286,-7135,-20276,-13251,-6015
543,10160,-10070,-7498,-18989,-10915,-5719
544,9361,-8794,-8209,-17567,-8789,-5422
545,8578,-7558,-8890,-16184,-7463,-4984
546,8136,-6491,-9215,-14905,-6789,-4416
547,7948,-5633,-9324,-13646,-6217,-3825
548,7796,-4906,-9619,-12329,-5558,-3311
549,7602,-4209,-10153,-11018,-5010,-2911
550,7451,-3553,-10684,-9834,-4616,-2584
551,7320,-2955,-11136,-8778,-4155,-2308
552,7169,-2424,-11534,-7804,-3633,-2058
553,7070,-1947,-11789,-6905,-3241,-1813
554,7035,-1534,-11908,-6044,-2976,-1576
555,7032,-1206,-11940,-5178,-2693,-1335
556,7092,-976,-11856,-4297,-2290,-1080
557,7239,-877,-11588,-3397,-1687,-859
558,7269,-874,-11308,-2395,-848,-725
559,7250,-958,-10968,-1249,-8,-632
560,7263,-1117,-10525,44,739,-572
561,7358,-1341,-10049,1509,1544,-526
562,7437,-1642,-9749,3143,2594,-484
563,7365,-2010,-9713,4895,3753,-376
564,7359,-2464,-9717,6598,4730,-38
565,7510,-3006,-9806,8236,5496,469
566,7813,-3646,-10087,9839,6171,1080
567,8073,-4316,-10669,11377,6899,1739
568,8285,-4975,-11234,12641,7650,2505
569,8545,-5574,-11538,13572,8442,3429
570,8975,-6197,-11498,14250,9308,4439
571,9570,-6811,-11264,14857,10457,5462
572,10010,-7447,-11131,15496,11880,6407
573,10240,-8064,-11097,16081,13079,7317
574,10378,-8690,-11019,16440,13674,8245
575,10465,-9308,-10800,16598,13573,9101
576,10563,-9908,-10417,16649,12920,9900
577,10530,-10498,-10051,16722,11940,10601
578,10544,-11150,-9542,16701,10662,11229
579,10567,-11824,-9033,16636,9443,11775
580,10546,-12455,-8556,16492,8492,12242
581,10421,-13003,-8129,16251,7734,12613
582,10232,-13460,-7701,15923,6927,12850
583,10133,-13812,-7194,15356,6153,12821
584,10043,-14129,-6737,14846,5457,12795
585,9864,-14344,-6226,14139,5099,12440
586,9702,-14537,-5767,13503,4776,12121
587,9569,-14661,-5228,12669,4685,11646
588,9449,-14773,-4743,11918,4603,11218
589,9332,-14826,-4256,11072,4589,10631
590,9227,-14874,-3819,10311,4577,10103
591,9006,-14912,-3362,9460,4461,9413
592,8808,-14947,-2950,8693,4358,8792
593,8494,-15056,-2446,7867,4087,8093
594,8211,-15155,-1993,7124,3843,7464
595,7930,-15228,-1556,6442,3532,6848
596,7678,-15246,-1175,5830,3181,6253
597,7454,-15236,-864,5273,2809,5687
598,7231,-15235,-620,4742,2348,5121
599,7030,-15235,-400,4264,1934,4611
600,6892,-15252,-215,3801,1489,4088
601,6768,-15267,-48,3383,1088,3617
602,6643,-15300,18,2942,746,3117
603,6531,-15330,78,2544,439,2667
604,6438,-15359,75,2089,96,2167
605,6355,-15385,72,1679,-211,1717
606,6306,-15399,-34,1169,-810,1218
607,6263,-15412,-130,711,-1349,769
608,6311,-15438,-360,67,-2280,237
609,6354,-15460,-566,-512,-3118,-241
610,6547,-15499,-833,-1329,-4091,-789
611,6720,-15534,-1073,-2065,-4967,-1283
612,6942,-15607,-1274,-3010,-5639,-1831
613,7143,-15673,-1454,-3860,-6244,-2325
614,7345,-15725,-1723,-4757,-6459,-2821
615,7475,-15770,-2035,-5609,-6480,-3300
