accX,accY,accZ,gyroX,gyroY,gyroZ
10769,-14755,-10,1345,872,3319
10149,-14817,87,1354,959,2248
9606,-14809,49,1423,303,1194
9429,-14798,-98,1448,-1125,226
9578,-14754,-316,1427,-3267,-679
9729,-14690,-615,1306,-5804,-1595
9745,-14621,-1189,1053,-8500,-2531
9878,-14542,-1990,636,-10927,-3362
10252,-14483,-2848,-7,-13111,-3952
10706,-14474,-3786,-871,-15076,-4336
11090,-14512,-4779,-1992,-16845,-4654
11196,-14608,-5910,-3291,-18438,-5034
11126,-14733,-7186,-4710,-19871,-5427
11052,-14980,-8357,-6448,-21160,-5715
11071,-15189,-9522,-8375,-22307,-5776
10874,-15399,-10796,-10283,-23050,-5796
10467,-15616,-11952,-12310,-23437,-5720
10042,-15762,-12755,-14356,-23666,-5387
9526,-15774,-13478,-16197,-23644,-4783
8930,-15792,-14065,-17854,-23349,-3950
8400,-15742,-14367,-19345,-22919,-2914
7873,-15588,-14618,-20687,-22380,-1803
7341,-15295,-14910,-21895,-21742,-696
9299,-15948,-10334,-22982,-21475,920
9488,-16664,-9668,-22815,-20422,769
9681,-15853,-10010,-20718,-19212,20
9566,-14365,-9679,-19883,-16803,165
8286,-12275,-9281,-18905,-13572,2
6637,-10411,-9608,-17564,-11158,-496
5883,-8946,-9794,-16363,-10364,-579
5642,-7593,-10136,-14884,-10046,-669
5205,-6471,-10703,-13491,-9348,-791
4649,-5582,-11315,-12257,-8448,-902
4130,-4743,-11882,-11112,-7677,-929
3731,-3976,-12296,-10105,-7077,-825
3457,-3124,-12681,-9101,-6505,-605
3208,-2373,-13020,-8233,-5805,-371
2938,-1693,-13327,-7449,-4982,-215
2651,-1115,-13584,-6756,-4166,-122
2430,-604,-13816,-6109,-3483,-67
2284,-173,-14012,-5499,-2915,-36
2203,181,-14162,-4918,-2398,-25
2168,482,-14277,-4356,-1875,-35
2183,715,-14364,-3826,-1290,-61
2272,909,-14426,-3306,-612,-108
2481,1050,-14403,-2779,159,-172
2803,1156,-14294,-2189,1079,-248
3222,1262,-14184,-1531,2264,-310
3731,1330,-14112,-851,3689,-321
4239,1354,-14021,-107,5227,-269
4747,1359,-13825,798,6904,-340
5124,1273,-13480,1761,8714,-624
5389,1034,-13038,2737,10530,-923
5583,683,-12861,3849,12320,-1083
5674,317,-12773,5098,13972,-1138
5684,-98,-12476,6231,15460,-1031
5653,-622,-12222,7251,16981,-565
5635,-1197,-12237,8266,18468,284
5815,-1893,-12248,9103,19493,1437
6214,-2666,-12111,9696,19860,2831
