,accX,accY,accZ,gyroX,gyroY,gyroZ
276,-1346,-15767,-6561,14746,4700,-2838
277,-1130,-15784,-6159,13389,4196,-2682
278,-894,-15757,-5752,12162,3680,-2505
279,-672,-15711,-5357,10995,3238,-2340
280,-495,-15682,-4983,9821,2895,-2171
281,-360,-15679,-4651,8638,2627,-2003
282,-247,-15681,-4360,7478,2400,-1848
283,-120,-15670,-4145,6353,2209,-1726
284,16,-15631,-4029,5238,2082,-1646
285,113,-15590,-4028,4061,2040,-1610
286,123,-15602,-4149,2702,2020,-1537
287,98,-15710,-4313,1145,1932,-1372
288,53,-15873,-4494,-520,1756,-1133
289,-51,-16055,-4735,-2227,1495,-898
290,-219,-16258,-5051,-3959,1084,-667
291,-426,-16461,-5408,-5679,424,-407
292,-622,-16659,-5810,-7372,-560,-90
293,-875,-16903,-6291,-9025,-1806,222
294,-1210,-17193,-6773,-10667,-3285,591
295,-1617,-17512,-7202,-12262,-4929,1129
296,-2096,-17803,-7590,-13756,-6535,1803
297,-2681,-18069,-7966,-15163,-7983,2654
298,-3264,-18289,-8358,-16516,-9133,3771
299,-3855,-18462,-8683,-17807,-9965,5145
300,-4390,-18514,-8886,-18963,-10494,6761
301,-4856,-18432,-9022,-19914,-10768,8511
302,-5304,-18215,-9125,-20576,-10826,10233
303,-5797,-17865,-9217,-20929,-10709,11806
304,-6211,-17423,-9260,-21034,-10515,13276
305,-6494,-16901,-9248,-20922,-10365,14619
306,-6806,-16244,-9303,-20575,-10165,15791
307,-7079,-15507,-9373,-20090,-9923,16753
308,-7186,-14666,-9433,-19505,-9660,17582
309,-6468,-13719,-8863,-18816,-9114,18304
310,-4642,-13273,-8382,-17723,-8359,18662
311,-4060,-12518,-8642,-16398,-7046,18001
312,-4032,-11469,-9027,-15341,-6163,16829
313,-3808,-10241,-9131,-14254,-5806,15586
314,-4225,-9159,-9077,-13117,-4918,14233
315,-4994,-8055,-9103,-11832,-3968,12760
316,-5543,-7030,-9272,-10577,-3651,11487
317,-5885,-6155,-9496,-9448,-3549,10421
318,-6260,-5370,-9775,-8445,-3288,9397
319,-6690,-4627,-10071,-7576,-2936,8430
320,-7085,-3931,-10339,-6841,-2587,7577
321,-7436,-3290,-10582,-6205,-2255,6832
322,-7726,-2703,-10803,-5645,-1964,6177
323,-7965,-2175,-11005,-5145,-1718,5593
324,-8200,-1714,-11173,-4701,-1505,5067
325,-8416,-1323,-11299,-4302,-1326,4591
326,-8597,-985,-11399,-3936,-1208,4168
327,-8787,-689,-11511,-3593,-1123,3776
328,-8948,-418,-11603,-3286,-1040,3410
329,-9044,-166,-11661,-3019,-965,3069
330,-9149,65,-11701,-2784,-855,2723
331,-9252,276,-11725,-2575,-729,2380
332,-9338,468,-11754,-2386,-628,2055
333,-9404,638,-11794,-2212,-556,1743
334,-9435,788,-11828,-2057,-494,1443
335,-9401,922,-11845,-1918,-446,1155
336,-9293,1043,-11845,-1787,-409,866
337,-9251,1123,-11870,-1652,-319,546
338,-9251,1153,-11869,-1522,-185,214
339,-9205,1146,-11830,-1374,-80,-109
340,-9054,1104,-11753,-1190,10,-439
341,-8780,1021,-11634,-946,131,-810
342,-8551,866,-11546,-601,376,-1285
343,-8488,636,-11494,-163,805,-1902
344,-8431,364,-11429,334,1241,-2605
345,-8215,69,-11340,881,1529,-3336
346,-7887,-249,-11252,1481,1748,-4119
347,-7812,-642,-11288,2146,2062,-5010
348,-7897,-1108,-11321,2813,2364,-5940
349,-7910,-1609,-11310,3503,2425,-6724
350,-7697,-2088,-11272,4244,2331,-7344
351,-7532,-2610,-11290,5028,2310,-8012
352,-7659,-3228,-11383,5858,2633,-8797
353,-7867,-3907,-11464,6682,3040,-9520
354,-7928,-4598,-11529,7493,3285,-10055
355,-7782,-5267,-11514,8271,3401,-10455
356,-7657,-5946,-11479,9070,3616,-10890
357,-7687,-6648,-11435,9895,4089,-11324
358,-7710,-7354,-11394,10711,4748,-11523
359,-7569,-8029,-11317,11523,5433,-11452
360,-7361,-8723,-11195,12344,6154,-11348
361,-7131,-9413,-11048,13196,6993,-11222
362,-6793,-10110,-10885,14060,7972,-10979
363,-6444,-10826,-10803,14942,9017,-10658
364,-6194,-11540,-10709,15885,9803,-10332
365,-6109,-12181,-10751,16796,10163,-9955
366,-5891,-12908,-10583,17463,9836,-9437
367,-5624,-13477,-10416,18069,9184,-8815
368,-5351,-13946,-10160,18472,8384,-8151
369,-5029,-14343,-9820,18605,7507,-7410
370,-4637,-14725,-9420,18486,6583,-6620
371,-4216,-15052,-9002,18232,5719,-5826
372,-3823,-15313,-8571,17903,4998,-5103
373,-3386,-15507,-8107,17560,4495,-4551
374,-3018,-15611,-7754,17228,4260,-4243
375,-2700,-15636,-7437,16778,4144,-4094
376,-2384,-15616,-7091,16098,3994,-3961
377,-2076,-15622,-6691,15151,3741,-3739
378,-1776,-15664,-6277,14038,3413,-3403
379,-1504,-15698,-5908,12905,3037,-3022
380,-1253,-15708,-5568,11810,2629,-2658
381,-1001,-15695,-5229,10754,2228,-2344
382,-757,-15694,-4929,9714,1883,-2088
383,-526,-15695,-4674,8690,1609,-1877
384,-326,-15680,-4475,7675,1419,-1701
385,-170,-15650,-4320,6635,1306,-1559
386,-49,-15626,-4185,5532,1239,-1457
387,37,-15638,-4087,4356,1191,-1381
388,99,-15674,-4047,3140,1132,-1319
389,128,-15719,-4078,1897,1042,-1266
390,126,-15775,-4173,604,923,-1219
391,75,-15858,-4319,-810,730,-1096
392,-3,-15999,-4551,-2321,439,-896
393,-136,-16181,-4848,-3876,35,-633
394,-317,-16381,-5195,-5425,-507,-301
395,-530,-16596,-5625,-6956,-1213,63
396,-728,-16851,-6115,-8446,-2053,416
397,-1119,-17059,-6759,-9975,-3025,736
398,-1491,-17407,-7238,-11754,-4405,1321
399,-1849,-17724,-7626,-13397,-6017,2170
400,-2209,-17919,-7897,-14794,-7529,3113
401,-2575,-17989,-8142,-16023,-8518,4198
402,-2962,-17945,-8378,-17101,-8838,5408
403,-3436,-17810,-8605,-18017,-8629,6682
404,-3941,-17585,-8792,-18769,-8222,7984
405,-4410,-17289,-9001,-19331,-7857,9269
406,-4844,-16902,-9220,-19684,-7511,10495
407,-5251,-16453,-9379,-19881,-7168,11682
408,-5660,-15923,-9560,-19888,-6929,12765
409,-6042,-15338,-9696,-19715,-6771,13710
410,-6415,-14632,-9899,-19375,-6655,14528
411,-6848,-13933,-10010,-18935,-6563,15180
412,-7273,-13133,-10134,-18449,-6384,15821
413,-7530,-12256,-10140,-17953,-6203,16428
414,-6235,-11560,-9090,-17362,-5878,16969
415,-5005,-11191,-8984,-16256,-5294,17048
416,-4638,-10621,-9397,-15190,-4592,16364
417,-4476,-9679,-9856,-14318,-4537,15379
418,-4215,-8670,-9913,-13433,-4616,14311
419,-4606,-7750,-9895,-12424,-3958,13084
420,-5196,-6794,-9938,-11269,-3273,11771
421,-5573,-5916,-10053,-10149,-2986,10602
422,-5779,-5154,-10210,-9114,-2798,9577
423,-6021,-4462,-10421,-8161,-2479,8570
424,-6390,-3815,-10668,-7298,-2097,7574
425,-6788,-3210,-10929,-6533,-1772,6697
426,-7127,-2650,-11157,-5871,-1571,5971
427,-7412,-2124,-11377,-5291,-1472,5353
428,-7652,-1626,-11588,-4792,-1438,4816
429,-7880,-1184,-11786,-4372,-1442,4343
430,-8041,-810,-11922,-4023,-1455,3929
431,-8160,-492,-12033,-3717,-1450,3547
432,-8258,-224,-12117,-3443,-1406,3180
433,-8356,-8,-12205,-3189,-1330,2820
434,-8444,186,-12285,-2961,-1262,2496
435,-8481,325,-12291,-2743,-1123,2128
436,-8475,435,-12252,-2535,-965,1753
437,-8377,533,-12176,-2323,-822,1369
438,-8201,602,-12091,-2090,-696,955
439,-8046,620,-12034,-1806,-515,468
440,-7894,579,-11959,-1469,-234,-81
441,-7683,494,-11812,-1039,153,-691
442,-7433,359,-11604,-487,669,-1375
443,-7261,146,-11410,203,1290,-2155
444,-7179,-154,-11260,1007,1902,-3010
445,-7066,-541,-11131,1906,2355,-3881
446,-6965,-888,-11014,2715,2764,-4666
447,-6605,-1414,-10928,3828,3046,-5564
448,-6620,-2031,-11025,5025,3529,-6576
449,-6850,-2742,-11166,6234,4074,-7442
450,-6937,-3483,-11265,7424,4341,-8060
451,-6783,-4199,-11320,8569,4334,-8509
452,-6592,-4945,-11348,9664,4315,-8963
453,-6698,-5750,-11538,10789,4485,-9503
454,-6794,-6475,-11709,11801,4637,-9988
455,-6851,-7369,-11817,12700,4774,-10234
456,-6771,-8192,-11868,13522,4908,-10320
457,-6705,-8948,-11852,14259,5183,-10370
458,-6612,-9652,-11772,14896,5715,-10275
459,-6401,-10328,-11660,15474,6517,-9979
460,-6120,-10988,-11501,16060,7519,-9610
461,-5811,-11579,-11398,16690,8708,-9219
462,-5567,-12069,-11358,17251,9577,-8867
463,-5403,-12707,-11269,17593,9744,-8498
464,-5194,-13248,-11129,17955,9264,-8030
465,-4879,-13738,-10874,18238,8346,-7523
466,-4537,-14154,-10555,18406,7298,-6984
467,-4172,-14539,-10126,18422,6253,-6409
468,-3780,-14931,-9648,18345,5311,-5795
469,-3395,-15289,-9197,18286,4551,-5155
470,-3018,-15546,-8809,18244,3989,-4582
471,-2696,-15695,-8520,18135,3577,-4129
472,-2406,-15664,-8307,17904,3280,-3830
473,-2084,-15526,-8000,17323,3023,-3642
474,-1762,-15455,-7552,16267,2809,-3462
475,-1480,-15494,-7054,14918,2635,-3237
476,-1261,-15550,-6649,13567,2474,-2985
477,-1071,-15566,-6260,12307,2267,-2702
478,-885,-15579,-5817,11121,2061,-2411
479,-716,-15581,-5405,10017,1931,-2141
480,-591,-15561,-5048,8962,1869,-1896
481,-480,-15545,-4748,7898,1807,-1658
482,-363,-15519,-4487,6820,1707,-1430
483,-226,-15517,-4233,5696,1588,-1226
484,-76,-15560,-4038,4546,1486,-1043
485,53,-15623,-3948,3422,1403,-891
486,156,-15669,-3965,2328,1311,-787
487,199,-15710,-4094,1156,1164,-701
488,232,-15812,-4217,-223,891,-527
489,223,-15983,-4410,-1698,545,-309
490,137,-16167,-4744,-3171,122,-83
491,-6,-16379,-5124,-4675,-453,147
492,-111,-16655,-5491,-6171,-1154,388
493,-284,-16856,-6010,-7560,-1815,574
494,-772,-16986,-6835,-9108,-2582,721
495,-1288,-17335,-7506,-11097,-3875,1175
496,-1792,-17704,-8076,-13064,-5548,1934
497,-2299,-17938,-8535,-14806,-7271,2822
498,-2886,-18076,-8916,-16401,-8661,3917
499,-3534,-18073,-9245,-17831,-9450,5242
500,-4245,-18016,-9517,-19124,-9769,6773
501,-4983,-17896,-9751,-20198,-9850,8437
502,-5683,-17697,-9956,-21021,-9845,10178
503,-6325,-17433,-10108,-21613,-9759,11912
504,-6943,-17048,-10213,-21962,-9628,13553
505,-7468,-16624,-10213,-22068,-9617,15093
506,-7697,-16108,-10105,-21917,-9590,16619
507,-7910,-15411,-10003,-21541,-9379,17996
508,-7237,-14607,-9132,-21063,-9156,19157
509,-5126,-14469,-8240,-20086,-8843,19955
510,-4306,-13866,-8451,-18677,-7912,19563
511,-3569,-13323,-8641,-17408,-7074,19210
512,-3251,-11956,-8883,-16253,-6806,17727
513,-3405,-10629,-8862,-15101,-6103,16122
514,-4162,-9363,-8765,-13792,-4981,14411
515,-4903,-8126,-8811,-12391,-4339,12850
516,-5390,-7054,-9005,-11067,-4136,11525
517,-5736,-6119,-9295,-9880,-4020,10335
518,-6112,-5258,-9601,-8855,-3773,9208
519,-6585,-4433,-9908,-7972,-3402,8136
520,-7059,-3669,-10189,-7223,-3033,7189
521,-7449,-2986,-10427,-6586,-2746,6398
522,-7763,-2364,-10626,-6034,-2515,5724
523,-8016,-1803,-10778,-5553,-2319,5138
524,-8272,-1314,-10899,-5125,-2170,4614
525,-8525,-904,-11003,-4736,-2040,4136
526,-8761,-566,-11112,-4376,-1917,3702
527,-8932,-277,-11213,-4046,-1808,3309
528,-9036,-16,-11297,-3741,-1696,2945
529,-9122,224,-11358,-3455,-1545,2576
530,-9227,443,-11394,-3187,-1363,2194
531,-9366,629,-11415,-2934,-1176,1800
532,-9467,811,-11416,-2693,-1020,1415
533,-9548,997,-11409,-2452,-872,1030
534,-9681,1174,-11425,-2204,-710,651
535,-9881,1326,-11453,-1966,-563,303
536,-10087,1447,-11486,-1754,-489,22
537,-10228,1543,-11531,-1570,-542,-175
538,-10271,1614,-11571,-1413,-689,-304
539,-10215,1663,-11581,-1272,-856,-393
540,-10065,1678,-11537,-1141,-1001,-469
541,-9868,1645,-11462,-995,-1067,-578
542,-9616,1555,-11335,-814,-1025,-761
543,-9331,1421,-11217,-544,-839,-1065
544,-8983,1217,-11063,-192,-512,-1510
545,-8607,967,-10907,267,-4,-2103
546,-8308,647,-10776,829,677,-2871
547,-8149,262,-10694,1496,1438,-3804
548,-8025,-192,-10670,2246,2090,-4767
549,-7792,-708,-10654,3066,2582,-5668
550,-7484,-1257,-10621,3966,3062,-6506
551,-7375,-1855,-10611,4980,3780,-7370
552,-7538,-2504,-10654,6112,4624,-8250
553,-7703,-3226,-10713,7306,5227,-9021
554,-7613,-4019,-10774,8523,5469,-9606
555,-7386,-4881,-10824,9811,5658,-10140
556,-6647,-4393,-9742,8829,5092,-9126
557,-6760,-5437,-9874,10478,6055,-9818
558,-6816,-6503,-9982,12038,7139,-10167
559,-6741,-7566,-10070,13488,8186,-10178
560,-6688,-8636,-10159,14861,9215,-10118
561,-6570,-9678,-10282,16128,10276,-10012
562,-6285,-10649,-10451,17205,11271,-9793
563,-5948,-11555,-10525,18065,11690,-9566
564,-5648,-12315,-10483,18669,11548,-9247
565,-5316,-12933,-10274,18980,10976,-8770
566,-4984,-13479,-10004,19072,10202,-8155
567,-4661,-13969,-9689,19052,9316,-7467
568,-4351,-14364,-9318,18981,8358,-6748
569,-4064,-14738,-8911,18852,7385,-6034
570,-3735,-15072,-8498,18734,6444,-5363
571,-3445,-15317,-8196,18625,5598,-4804
572,-3161,-15387,-7952,18433,4851,-4393
573,-2836,-15338,-7612,17955,4183,-4110
574,-2489,-15326,-7177,17088,3633,-3853
575,-2155,-15361,-6698,15961,3234,-3578
576,-1862,-15416,-6238,14733,2986,-3314
577,-1631,-15477,-5826,13507,2809,-3070
578,-1426,-15544,-5434,12357,2588,-2799
579,-1192,-15590,-5066,11333,2295,-2482
580,-930,-15608,-4703,10401,1990,-2157
