,accX,accY,accZ,gyroX,gyroY,gyroZ
233,7228,-15536,-7099,-4251,-14615,-3169
234,7527,-15392,-8440,-5653,-16430,-3905
235,7569,-15292,-9763,-7440,-17910,-4487
236,7490,-15252,-10960,-9572,-18901,-4745
237,7190,-15264,-11980,-11870,-19414,-4678
238,6702,-15224,-12843,-13960,-19464,-4293
239,6175,-15174,-13440,-15840,-19085,-3582
240,5636,-15135,-13848,-17533,-18298,-2617
241,4971,-15037,-14109,-19056,-17201,-1570
242,4263,-14890,-14194,-20427,-15923,-500
243,3689,-14687,-14139,-21661,-14524,583
244,3231,-14472,-14053,-22636,-13037,1603
245,2832,-14154,-13927,-23275,-11505,2487
246,2462,-13686,-13814,-23604,-9993,3185
247,2147,-13114,-13738,-23675,-8583,3703
248,2355,-12913,-11945,-23416,-7542,4109
249,2376,-12697,-10589,-22177,-6416,4230
250,3066,-12246,-9799,-20589,-6023,4196
251,3488,-11455,-9894,-18767,-5700,4058
252,3320,-10504,-10601,-16943,-5192,3637
253,3223,-9513,-11098,-15453,-5062,3310
254,3140,-8659,-11349,-14107,-5105,3053
255,2926,-7810,-11603,-12710,-4964,2755
256,2769,-7058,-11882,-11413,-4717,2567
257,2695,-6423,-12154,-10219,-4298,2434
258,2722,-5899,-12336,-9112,-3661,2310
259,2885,-5496,-12361,-8078,-2749,2187
260,3149,-5238,-12203,-7065,-1462,2048
261,3438,-5130,-11876,-5967,310,1894
262,3754,-5148,-11458,-4734,2578,1796
263,4021,-5301,-11093,-3319,5284,1788
264,4173,-5571,-10960,-1633,8032,1926
265,4237,-5890,-11029,287,10506,2284
266,4302,-6224,-11125,2263,12732,2925
267,4435,-6538,-11129,4195,14735,3908
268,4665,-6844,-11066,6009,16539,5245
269,5056,-7219,-10941,7631,18161,6893
270,5530,-7711,-10677,9008,19622,8744
271,5980,-8257,-10370,10193,20936,10691
272,6423,-8834,-10102,11119,21754,12670
273,6937,-9518,-9881,11638,21882,14655
274,7448,-10342,-9556,11744,21144,16466
275,7915,-11210,-9149,11612,19602,18096
276,8275,-12047,-8725,11352,17451,19563
277,8420,-12789,-8411,10992,14895,20707
278,8345,-13399,-8406,10469,11839,21417
279,8676,-14146,-8421,9766,7700,21470
280,9417,-14941,-8243,9193,3653,21006
281,9904,-15418,-8099,9047,221,20090
282,10213,-15726,-7933,9051,-2095,18781
