accX,accY,accZ,gyroX,gyroY,gyroZ
9623,-16553,-3393,3459,-1529,11627
9190,-16490,-3212,2812,-1287,9932
8814,-16402,-3041,2269,-1180,8329
8491,-16305,-2869,1796,-1206,6878
8205,-16201,-2693,1381,-1314,5589
7933,-16102,-2527,999,-1460,4447
7699,-16020,-2362,629,-1614,3475
7510,-15970,-2173,284,-1723,2694
7351,-15959,-1922,-2,-1682,2068
7150,-15943,-1631,-174,-1402,1556
6865,-15917,-1334,-247,-875,1118
6507,-15896,-1048,-278,-197,771
6118,-15880,-787,-296,495,536
5738,-15862,-561,-314,1067,404
5418,-15844,-369,-352,1452,355
5191,-15840,-214,-413,1650,374
5055,-15839,-112,-466,1678,438
4987,-15851,-49,-506,1580,511
4950,-15866,-37,-527,1359,555
4931,-15850,-85,-535,990,556
4949,-15836,-156,-572,435,503
5054,-15835,-229,-632,-289,414
5266,-15806,-267,-693,-1056,275
5527,-15783,-347,-767,-1712,72
5778,-15780,-537,-842,-2243,-180
6018,-15789,-877,-923,-2750,-483
6262,-15794,-1391,-1053,-3380,-879
6589,-15817,-2065,-1322,-4308,-1450
7076,-15867,-2901,-1803,-5576,-2202
7636,-15909,-3872,-2555,-7056,-3033
8123,-15952,-4986,-3604,-8550,-4007
8414,-16063,-6431,-4949,-10055,-5231
8707,-16244,-7979,-6661,-11903,-6530
9091,-16449,-9418,-8796,-13990,-7566
9603,-16542,-10723,-11193,-15867,-8368
9737,-16647,-11941,-13351,-17390,-9125
9621,-16718,-13083,-15292,-18636,-9529
9502,-16773,-13868,-17040,-19753,-9472
9339,-16728,-14501,-18613,-20461,-8991
9039,-16534,-14954,-20028,-20672,-8197
8870,-16124,-14962,-21302,-20431,-7100
10623,-17178,-10189,-22448,-20040,-6447
9909,-17086,-8411,-21660,-17557,-6632
9381,-16388,-8904,-20566,-16395,-5637
9623,-15261,-9117,-19631,-15978,-3854
9600,-13970,-9461,-18407,-14489,-3065
8869,-12655,-9744,-17061,-12453,-2796
7725,-11417,-10164,-15697,-10732,-2526
7094,-10158,-10524,-14393,-9612,-2116
6631,-9039,-10894,-13160,-8635,-1754
6272,-8004,-11308,-11972,-7730,-1498
5922,-7111,-11742,-10872,-6954,-1336
5602,-6287,-12126,-9849,-6290,-1212
5337,-5519,-12431,-8901,-5695,-1072
5180,-4803,-12639,-8019,-5121,-892
5121,-4147,-12734,-7200,-4475,-676
5132,-3574,-12702,-6442,-3675,-443
5213,-3091,-12539,-5750,-2687,-190
5396,-2728,-12247,-5124,-1511,98
5791,-2506,-11849,-4490,-89,397
6173,-2417,-11444,-3706,1734,673
6407,-2478,-11064,-2672,3881,887
6500,-2749,-10795,-1281,6182,1047
6489,-3123,-10616,475,8443,1287
6575,-3648,-10439,2551,10490,1662
6812,-4227,-10345,4872,12663,2293
7067,-4762,-10323,7275,14673,3199
7285,-5253,-10306,9525,16483,4390
7333,-5716,-10319,11617,18111,5812
7227,-6312,-10160,13250,19577,7528
7206,-7156,-9850,14424,20692,9645
7408,-8249,-9428,15221,20859,11958
7700,-9558,-8980,15685,20379,14039
7928,-10939,-8570,15877,19420,15911
8166,-12333,-8159,15767,18008,17597
8527,-13707,-7727,15385,16330,19114
8968,-14884,-7297,14853,14698,20479
9366,-15762,-6943,14250,13307,21708
9648,-16322,-6642,13583,12131,22235
9690,-16599,-6421,12835,10972,21919
9599,-16735,-6081,12035,9125,20909
9525,-16708,-5822,11176,6937,19633
9489,-16608,-5496,10055,4969,18160
9336,-16641,-5119,8662,3512,16550
9117,-16670,-4762,7296,2409,14812
8892,-16688,-4439,6002,1453,13071
8683,-16679,-4148,4808,622,11468
8514,-16663,-3860,3763,-100,10025
8350,-16619,-3579,2933,-771,8658
8149,-16537,-3328,2314,-1375,7378
7932,-16458,-3084,1838,-1933,6224
7726,-16389,-2809,1484,-2424,5196
7519,-16328,-2499,1238,-2732,4287
7279,-16293,-2144,1072,-2753,3488
6972,-16251,-1771,998,-2501,2787
6610,-16197,-1415,976,-2033,2195
6219,-16154,-1106,944,-1448,1721
5826,-16124,-865,882,-872,1362
5470,-16095,-692,792,-411,1105
5177,-16066,-580,665,-67,943
4951,-16051,-497,511,189,839
4784,-16037,-463,367,400,755
4667,-16018,-462,237,560,679
4593,-15994,-480,122,659,611
4552,-15976,-511,19,697,547
4543,-15958,-544,-69,674,491
4547,-15948,-568,-144,607,436
4553,-15936,-578,-202,516,379
4548,-15928,-565,-246,415,320
4530,-15927,-521,-280,311,264
4512,-15926,-455,-305,216,214
4499,-15923,-372,-325,150,169
4482,-15918,-285,-340,132,127
4466,-15907,-196,-353,159,95
4463,-15902,-115,-370,227,80
4474,-15894,-52,-383,336,65
4500,-15882,1,-405,483,43
4541,-15868,53,-457,663,7
4577,-15841,85,-527,883,-73
4595,-15779,13,-661,1092,-230
4633,-15769,-127,-917,921,-439
4686,-15817,-340,-1124,74,-801
5002,-15820,-587,-1266,-1443,-1363
5431,-15748,-890,-1422,-3220,-2060
5864,-15710,-1327,-1694,-4974,-2910
6340,-15692,-1899,-2089,-6701,-3832
6822,-15681,-2671,-2626,-8405,-4811
7273,-15673,-3534,-3376,-10147,-5763
7739,-15667,-4538,-4357,-11861,-6646
8226,-15667,-5613,-5606,-13364,-7413
8629,-15689,-6738,-7061,-14426,-8156
8848,-15713,-7894,-8662,-15018,-8940
8876,-15699,-9097,-10390,-15351,-9603
8824,-15593,-10354,-12232,-15659,-10013
8576,-15439,-11648,-14216,-15982,-10198
8311,-15234,-12872,-16071,-16429,-10036
8117,-14977,-13959,-17741,-16854,-9520
7864,-14663,-14837,-19244,-16982,-8774
7564,-14345,-15519,-20596,-16780,-7830
7155,-14039,-16061,-21813,-16274,-6764
6628,-14391,-15247,-22908,-15721,-5645
7277,-15391,-11152,-23599,-15671,-5297
7309,-15271,-10495,-22417,-15120,-4803
7724,-14211,-10395,-21114,-14858,-3451
8266,-13276,-10332,-20007,-13930,-2453
8042,-12135,-10265,-18569,-12163,-2287
7023,-11065,-10343,-17047,-10354,-2251
6321,-9913,-10557,-15538,-9147,-1942
6050,-8818,-10695,-14133,-8253,-1513
5787,-7799,-10986,-12753,-7360,-1162
5583,-6893,-11367,-11442,-6608,-912
5383,-6073,-11788,-10213,-5990,-747
5244,-5311,-12166,-9091,-5439,-620
5150,-4601,-12492,-8077,-4883,-492
5132,-3943,-12729,-7174,-4305,-338
5202,-3360,-12845,-6388,-3692,-147
5368,-2860,-12825,-5704,-2962,72
5584,-2453,-12696,-5099,-2028,311
5838,-2160,-12486,-4535,-892,565
6161,-2010,-12201,-3934,416,860
6482,-1966,-11810,-3148,1977,1198
6667,-2065,-11444,-2015,3808,1444
6775,-2318,-11026,-523,5668,1575
6847,-2694,-10672,1346,7631,1739
6928,-3147,-10398,3501,9820,2107
7028,-3671,-10257,5809,12115,2753
7132,-4291,-10317,8213,14180,3657
7241,-4950,-10341,10551,16039,4961
7283,-5534,-10312,12706,17712,6659
7226,-6226,-10236,14465,19217,8553
7210,-7172,-10059,15662,20416,10771
7238,-8295,-9684,16390,20777,12971
7229,-9541,-9243,16761,20463,14950
7138,-10946,-8806,16777,19526,16732
7306,-12576,-8322,16428,17945,18335
7874,-14222,-7796,15839,15997,19779
8631,-15602,-7305,15192,14222,21077
9202,-16526,-7033,14673,12941,22246
9470,-16966,-6888,14194,11940,22592
9464,-17155,-6673,13652,10487,21883
9381,-17122,-6358,12852,8501,20708
9325,-17037,-6015,11648,6764,19369
9180,-16993,-5655,10141,5560,17771
8972,-16962,-5307,8520,4643,16036
8788,-16976,-4956,6918,3738,14264
8661,-17008,-4618,5463,2780,12522
8557,-17019,-4288,4216,1817,10837
8453,-17012,-3936,3180,856,9237
8317,-16978,-3570,2349,-50,7741
8103,-16911,-3221,1708,-840,6315
7836,-16817,-2970,1222,-1441,4969
7577,-16726,-2768,801,-1918,3740
7372,-16672,-2556,418,-2274,2656
7241,-16620,-2267,110,-2465,1703
7031,-16573,-1935,-69,-2321,789
6732,-16497,-1644,-121,-1905,-123
6463,-16413,-1411,-160,-1473,-882
6170,-16328,-1207,-199,-1115,-1423
5843,-16232,-1041,-255,-876,-1784
5597,-16142,-929,-345,-812,-1987
5409,-16065,-882,-453,-856,-2075
5254,-16007,-882,-556,-935,-2069
5119,-15984,-903,-632,-1001,-1973
5024,-15981,-935,-662,-1024,-1824
4973,-15964,-981,-644,-984,-1653
4939,-15929,-1038,-619,-883,-1482
4903,-15870,-1099,-610,-752,-1323
4886,-15791,-1151,-625,-633,-1172
4904,-15699,-1177,-654,-540,-1013
4943,-15615,-1180,-687,-463,-840
4993,-15550,-1169,-709,-402,-641
5054,-15500,-1174,-705,-368,-416
5136,-15469,-1184,-684,-380,-172
5240,-15447,-1207,-649,-423,58
5351,-15431,-1257,-619,-504,237
5477,-15432,-1353,-621,-659,352
5573,-15451,-1525,-673,-962,406
5626,-15487,-1742,-804,-1584,398
5747,-15554,-1935,-1026,-2623,344
5976,-15618,-2092,-1296,-3920,221
6157,-15602,-2249,-1578,-5182,-41
6364,-15568,-2513,-1890,-6361,-492
6664,-15544,-2827,-2239,-7442,-1056
6837,-15500,-3304,-2598,-8275,-1745
6859,-15450,-3940,-3040,-9013,-2533
6832,-15449,-4805,-3590,-9934,-3349
6859,-15439,-5800,-4244,-11197,-4124
6893,-15441,-6986,-5056,-12653,-4808
6825,-15455,-8267,-6091,-14151,-5310
6633,-15517,-9686,-7379,-15604,-5695
6471,-15584,-10927,-9011,-17014,-5832
6354,-15640,-11948,-10971,-18029,-5689
5991,-15668,-12846,-13074,-18371,-5289
5610,-15624,-13452,-15043,-18177,-4522
5133,-15562,-13972,-16816,-17436,-3479
4692,-15454,-14315,-18411,-16408,-2218
4271,-15287,-14592,-19846,-15283,-808
3909,-15004,-14785,-21138,-14186,672
3680,-14591,-14791,-22301,-13103,2156
3643,-14150,-14664,-23348,-11910,3611
4721,-14530,-11581,-23250,-10944,3916
4467,-13650,-10561,-21363,-9046,3587
5456,-13082,-9932,-20316,-8874,4070
5783,-12190,-10196,-19090,-8496,4736
5398,-11074,-10773,-17746,-7664,5063
5217,-10088,-10988,-16630,-6834,5082
4777,-9174,-11261,-15455,-5667,4831
4169,-8299,-11443,-14229,-4613,4568
3889,-7438,-11525,-13045,-4052,4463
3786,-6644,-11680,-11891,-3674,4422
3767,-5939,-11856,-10780,-3273,4350
3840,-5306,-12036,-9711,-2811,4240
3974,-4732,-12135,-8698,-2257,4119
4180,-4216,-12071,-7784,-1562,4035
4475,-3802,-11921,-6972,-648,4024
4842,-3569,-11876,-6137,537,4019
5199,-3464,-11817,-5186,2051,3945
5429,-3468,-11713,-4018,3870,3727
5642,-3526,-11459,-2642,5848,3466
5847,-3649,-11162,-1044,7921,3263
6008,-3865,-10933,763,10026,3204
6099,-4209,-10883,2775,11979,3385
6284,-4628,-10826,4917,13637,3889
6705,-5047,-10688,7018,15485,4794
7199,-5444,-10555,8976,17214,5927
7523,-5902,-10471,10764,18769,7023
7549,-6466,-10332,12211,20169,8205
7383,-7130,-10026,13241,21429,9723
7106,-7921,-9608,13899,22083,11646
6835,-8931,-9109,14218,21514,13759
6667,-10239,-8550,14270,19919,15659
6678,-11832,-7960,14144,17589,17370
6971,-13538,-7406,13945,14851,18910
7541,-15184,-6913,13755,12141,20296
8191,-16518,-6558,13667,9902,21543
8713,-17372,-6412,13699,8288,22665
9035,-17737,-6343,13726,7132,22875
9145,-17732,-6260,13521,6297,22247
9043,-17552,-6119,12812,5758,21037
8852,-17452,-5839,11701,5151,19325
8620,-17346,-5527,10389,4414,17413
8484,-17235,-5204,8901,3771,15584
8368,-17210,-4868,7399,3180,13704
8244,-17154,-4561,6060,2612,11852
8109,-17077,-4278,4904,1997,10126
8009,-16962,-3998,3949,1309,8597
7890,-16809,-3726,3181,619,7209
7738,-16622,-3479,2571,-56,5950
7586,-16441,-3250,2033,-707,4856
7432,-16323,-3031,1507,-1268,3903
7268,-16245,-2832,1038,-1742,3046
7110,-16190,-2652,605,-2104,2273
6931,-16189,-2454,180,-2358,1545
6744,-16214,-2232,-206,-2527,855
6593,-16250,-1991,-530,-2609,206
6470,-16298,-1676,-791,-2512,-356
6342,-16350,-1323,-947,-2153,-830
6115,-16363,-974,-971,-1493,-1220
5782,-16325,-671,-914,-625,-1511
5426,-16246,-452,-864,288,-1688
5069,-16155,-335,-876,1031,-1756
4765,-16066,-292,-996,1367,-1725
4621,-16022,-268,-1189,1111,-1687
4721,-15988,-320,-1388,329,-1737
4973,-15947,-454,-1611,-692,-1868
5337,-15915,-662,-1850,-1691,-2091
5763,-15872,-921,-2095,-2509,-2397
6095,-15782,-1270,-2370,-3069,-2831
6304,-15689,-1729,-2725,-3548,-3432
6630,-15582,-2255,-3138,-4243,-4092
7080,-15480,-2805,-3612,-5126,-4740
7568,-15380,-3433,-4126,-5971,-5371
7978,-15256,-4184,-4662,-6640,-6103
8352,-15112,-4959,-5295,-7228,-6922
8751,-14955,-5715,-6087,-7816,-7696
9130,-14795,-6373,-7042,-8342,-8346
9353,-14628,-7035,-8061,-8664,-8914
9362,-14438,-7732,-9090,-8856,-9415
9293,-14215,-8385,-10127,-9166,-9793
9187,-13985,-9088,-11140,-9704,-10027
9140,-13719,-9735,-12147,-10439,-10114
9132,-13427,-10200,-13197,-11167,-10038
9128,-13160,-10625,-14268,-11641,-9728
8854,-12898,-11196,-15237,-11847,-9283
8523,-12615,-11680,-16137,-12145,-8742
8449,-12266,-11915,-16978,-12566,-8043
8407,-11871,-12093,-17698,-12693,-7221
8051,-11518,-12515,-18199,-12445,-6394
7411,-11158,-13318,-18396,-12245,-5636
6690,-10717,-14393,-18417,-12392,-4823
6434,-10111,-15237,-18668,-12747,-3730
6090,-9841,-14543,-19468,-12734,-2351
7093,-10162,-12639,-19924,-13453,-1161
7404,-9416,-12438,-18917,-13540,-158
8116,-8823,-11853,-18380,-13370,872
8250,-7994,-11667,-17335,-12175,1000
7891,-7106,-11497,-16100,-10691,709
7169,-6353,-11474,-14901,-9281,496
6465,-5544,-11613,-13633,-8003,404
5879,-4803,-11835,-12422,-6918,457
5487,-4076,-12111,-11242,-6037,562
5240,-3411,-12430,-10136,-5314,659
5063,-2770,-12747,-9097,-4670,714
4964,-2177,-13048,-8142,-4106,731
4885,-1609,-13365,-7261,-3566,710
4787,-1097,-13655,-6495,-3054,684
4720,-651,-13871,-5849,-2607,693
4681,-298,-14042,-5291,-2221,719
4652,2,-14152,-4775,-1843,744
4677,235,-14181,-4300,-1448,781
4795,398,-14097,-3849,-984,835
4995,492,-13875,-3401,-376,895
5271,490,-13506,-2930,414,1001
5609,418,-13020,-2355,1439,1166
5856,236,-12575,-1523,2783,1232
6012,-107,-12130,-437,4347,1131
6135,-547,-11684,986,6057,1075
6306,-1043,-11240,2667,7932,1216
6463,-1673,-10870,4593,9863,1483
6569,-2346,-10650,6830,11791,1921
6626,-2990,-10562,9250,13738,2595
6640,-3640,-10543,11601,15641,3525
6666,-4362,-10527,13718,17354,4757
6742,-5212,-10482,15623,18706,6405
6809,-6220,-10268,17211,19471,8482
6883,-7381,-9919,18463,19647,10805
7027,-8732,-9509,19333,19346,13002
7215,-10268,-9078,19810,18698,14978
7500,-11920,-8635,19927,17823,16757
7918,-13513,-8202,19742,16853,18358
8393,-14886,-7828,19311,15911,19799
8907,-15927,-7498,18711,15048,21096
9361,-16544,-7219,18025,14272,22062
9639,-16794,-6964,17222,13515,22122
9646,-16769,-6718,16157,12766,21385
9397,-16720,-6395,14775,11613,20022
9045,-16649,-5986,13307,9648,18213
8750,-16551,-5602,11637,7666,16455
8540,-16572,-5176,9738,5919,14775
8364,-16665,-4782,7891,4374,13090
8244,-16757,-4419,6244,2971,11424
8176,-16808,-4117,4857,1752,9800
8121,-16815,-3812,3739,697,8233
8065,-16760,-3504,2886,-206,6768
7983,-16663,-3194,2241,-943,5446
7856,-16548,-2892,1737,-1474,4283
7692,-16452,-2570,1327,-1803,3280
7466,-16385,-2213,1030,-1916,2458
7202,-16327,-1865,858,-1788,1771
6931,-16293,-1551,762,-1461,1175
6632,-16259,-1269,731,-1032,678
6324,-16219,-1061,718,-568,261
6011,-16167,-897,650,-149,-58
5710,-16108,-788,532,143,-286
5479,-16049,-722,368,253,-448
5322,-16008,-659,191,202,-581
5233,-15929,-630,51,118,-675
5191,-15858,-598,-74,94,-725
5154,-15825,-558,-192,173,-711
5096,-15819,-528,-280,310,-652
5020,-15806,-541,-324,432,-572
4965,-15796,-563,-353,481,-472
4947,-15797,-576,-375,456,-369
4955,-15797,-589,-383,395,-288
4977,-15786,-602,-387,339,-231
4996,-15776,-609,-400,312,-189
5005,-15767,-604,-420,309,-161
5005,-15756,-589,-441,317,-144
5000,-15751,-562,-466,325,-128
4997,-15746,-529,-487,327,-109
4996,-15739,-496,-501,328,-87
5002,-15733,-464,-513,333,-57
5011,-15730,-434,-527,341,-20
5022,-15723,-407,-541,351,19
5036,-15715,-385,-560,351,58
5062,-15704,-366,-576,336,92
5082,-15684,-359,-590,311,112
5055,-15655,-401,-638,221,120
4991,-15647,-500,-757,-107,97
4902,-15681,-649,-934,-871,8
4934,-15711,-819,-1108,-2148,-146
5124,-15668,-1049,-1268,-3756,-417
5532,-15630,-1306,-1489,-5441,-825
5924,-15587,-1581,-1755,-6838,-1313
6214,-15541,-1885,-2070,-7822,-1860
6464,-15495,-2201,-2430,-8490,-2386
6662,-15452,-2518,-2833,-8917,-2872
6797,-15435,-2892,-3251,-9166,-3322
6850,-15417,-3381,-3654,-9352,-3740
6865,-15395,-3989,-4083,-9645,-4156
6898,-15380,-4674,-4607,-10165,-4523
6928,-15370,-5507,-5211,-10906,-4840
6889,-15348,-6531,-5906,-11843,-5176
6811,-15321,-7747,-6719,-12994,-5498
6729,-15295,-9116,-7706,-14363,-5692
6770,-15251,-10467,-8993,-15729,-5748
6621,-15235,-11809,-10600,-16741,-5742
6411,-15250,-13086,-12525,-17465,-5472
6105,-15284,-14145,-14549,-17888,-4915
5797,-15346,-15100,-16371,-17971,-4029
5393,-15360,-15857,-18011,-17695,-2910
5050,-15244,-16261,-19486,-17119,-1593
4892,-14923,-16360,-20814,-16177,-96
6666,-16352,-11447,-22010,-15193,972
6179,-15658,-9147,-21287,-12407,732
6487,-15227,-8527,-20797,-11432,1150
6972,-14434,-8877,-20029,-11437,2220
6896,-13211,-9504,-18792,-10354,2609
6626,-12090,-9761,-17680,-8781,2514
5925,-10966,-9982,-16468,-7176,2342
5158,-9866,-10228,-15214,-6002,2296
4796,-8823,-10447,-14008,-5299,2373
4469,-7890,-10759,-12798,-4598,2408
4176,-7072,-11117,-11611,-3959,2371
4001,-6336,-11477,-10454,-3532,2286
3898,-5667,-11808,-9342,-3260,2173
3874,-5077,-12066,-8311,-3036,2069
3914,-4561,-12258,-7363,-2748,2004
4023,-4110,-12344,-6513,-2346,1995
4242,-3732,-12269,-5792,-1797,2065
4626,-3471,-12000,-5163,-1007,2209
5004,-3327,-11616,-4462,160,2390
5335,-3284,-11191,-3515,1736,2552
5545,-3398,-10874,-2146,3640,2559
5653,-3663,-10709,-305,5711,2443
5728,-4033,-10751,1952,7862,2378
5863,-4522,-10789,4408,9941,2584
6119,-5077,-10776,7062,12034,3074
6438,-5564,-10725,9633,14107,3910
6775,-6068,-10814,11946,15973,5016
6966,-6646,-10813,13961,17653,6368
6939,-7347,-10635,15475,19164,7990
6775,-8161,-10303,16437,20524,9902
6497,-9155,-9884,16888,21447,12086
6261,-10426,-9364,16897,21139,14154
6229,-11992,-8791,16598,19746,16015
6474,-13698,-8215,16147,17591,17690
7026,-15333,-7680,15708,15161,19198
7714,-16656,-7242,15374,12955,20555
8376,-17451,-6937,15188,11219,21776
8867,-17690,-6737,15009,9985,22084
8978,-17583,-6568,14493,9142,21469
8874,-17449,-6255,13566,8101,20079
8628,-17236,-5943,12293,6939,18370
8399,-17064,-5619,10673,5742,16630
8236,-16987,-5288,8944,4412,14797
