accX,accY,accZ,gyroX,gyroY,gyroZ
8370,-17124,-1406,-246,-5543,-3695
8978,-17259,-2232,-882,-7491,-5512
9466,-17387,-3276,-1936,-9767,-7359
9892,-17490,-4525,-3459,-12067,-9030
10225,-17536,-5812,-5443,-14137,-10295
10465,-17498,-7054,-7740,-16000,-11189
10628,-17369,-8313,-10200,-17677,-11759
10548,-17216,-9568,-12456,-19186,-12103
10176,-17178,-10713,-14487,-20105,-12253
9748,-17111,-11643,-16315,-20503,-11993
9400,-16923,-12400,-17960,-20473,-11303
8943,-16697,-13097,-19441,-20047,-10296
8561,-16381,-13365,-20774,-19321,-9053
8347,-15930,-13302,-21973,-18120,-7649
8360,-16846,-9524,-23052,-16620,-6695
8329,-16396,-7614,-22446,-14915,-6749
8746,-15273,-7240,-21450,-14101,-5790
8832,-14240,-7301,-20466,-13342,-4531
8651,-12770,-7876,-19046,-12073,-3871
8394,-11426,-8208,-17770,-10690,-3469
7661,-10134,-8568,-16435,-9171,-3197
6962,-8857,-9023,-15123,-7993,-2799
6728,-7716,-9358,-13979,-7196,-2288
6645,-6658,-9711,-12864,-6390,-1866
6570,-5738,-10141,-11786,-5565,-1576
6434,-4907,-10577,-10733,-4865,-1368
6344,-4128,-10941,-9732,-4339,-1166
6324,-3393,-11218,-8805,-3857,-939
6372,-2715,-11387,-7962,-3279,-690
6476,-2132,-11416,-7207,-2538,-419
6657,-1654,-11259,-6525,-1605,-97
6908,-1303,-10955,-5853,-448,269
7248,-1073,-10539,-5156,1005,644
7610,-991,-10091,-4370,2936,947
7799,-1071,-9607,-3326,5303,1236
7863,-1327,-9104,-1958,7867,1613
7779,-1720,-8876,-174,10357,2145
7647,-2171,-8785,1855,12598,2983
7586,-2685,-8656,3957,14575,4186
7565,-3239,-8516,6164,16191,5658
7788,-3826,-8531,8356,17546,7470
8358,-4525,-8553,10254,18777,9701
8910,-5296,-8442,11830,20086,12008
9164,-6052,-8291,13070,21354,14084
9289,-6874,-8021,13713,22407,15952
9247,-7942,-7622,13709,22880,17634
9115,-9235,-7161,13227,22615,19147
8986,-10702,-6657,12442,21560,20509
8975,-12315,-6106,11479,19847,21735
9165,-13943,-5528,10448,17759,22838
9509,-15340,-4958,9543,15624,23831
9892,-16423,-4616,8804,13633,24724
10297,-17122,-4250,8142,11585,25013
10545,-17564,-3932,7696,9218,24401
10764,-17599,-3673,7299,6915,23223
10866,-17488,-3453,6638,5435,21576
10708,-17420,-3169,5684,4806,19614
10366,-17349,-2884,4639,4539,17540
9963,-17314,-2591,3572,4237,15477
9553,-17285,-2318,2588,3812,13497
9183,-17248,-2053,1741,3269,11640
8857,-17193,-1808,1095,2662,9890
8563,-17101,-1587,643,1990,8240
8277,-16988,-1372,347,1273,6730
