2556.96,8270,-7691,26899509.958399996,4287,-728.0,6746.0,-7719.64,-4802,-14923,7487355.9904000005,-6535,-8563.0,-5908.0,-3959.6,5792,-13853,50001484.72,-5592,-10202.0,3700.0,-14864.56,-7317,-23751,30635951.5264,-13251,-19926.0,-10097.0,-490.2,4205,-11429,16272668.159999998,713,-1737.0,3101.0,-4508.08,7924,-19211,107783131.5136,-4947,-13801.0,6140.0,1
1437.88,8504,-7956,29791447.145600002,2908,-3007.0,5601.0,-7644.04,-4384,-13726,5472666.1184,-7334,-8474.0,-6093.0,-3944.84,7151,-14072,52129405.8944,-5446,-9953.0,2824.0,-14984.44,-7365,-24262,32638619.5264,-12301,-20640.0,-10479.0,3337.08,9642,-10548,26299889.8336,4385,2194.0,7152.0,-1446,12325,-15468,99131739.28,-3791,-10335.0,8781.0,1
4860.48,13274,-5718,32120618.6496,7022,189.0,8859.0,-9824.44,-7594,-15394,4129144.8863999997,-9239,-10458.0,-8340.0,-1045.56,7880,-10492,40817381.1264,-3106,-5741.0,5870.0,-12664.68,-6279,-21258,26034370.6976,-10315,-17568.0,-9033.0,2142.96,7577,-6784,13530532.998399999,2120,14.0,5227.0,-5607.64,9488,-23645,157527562.2304,-1140,-18864.0,6116.0,1
4367.96,12691,-5033,30278780.1184,6404,-525.0,8063.0,-8136.12,-4767,-14905,6567971.8656,-7282,-8500.0,-6661.0,-899.36,8492,-9549,40234982.7904,-2849,-5810.0,6158.0,-13838.4,-7825,-21926,22305213.04,-11522,-18413.0,-10355.0,2119.68,7629,-9715,22349643.257600002,3511,791.0,5505.0,-7071.44,8981,-25423,171283237.8464,-4858,-20331.0,5504.0,1
5132.6,14933,-4014,27918859.92,6798,1194.0,7874.0,-8846.72,-6513,-15180,5606859.0016,-8063,-9379.0,-7055.0,1123.64,8770,-5868,29699632.8704,-1128,-3336.0,7274.0,-9860.08,-6815,-14964,7722830.0736,-9006,-12085.0,-7519.0,2400.68,7634,-4782,11502439.6576,1688,378.0,5659.0,-5568.64,9485,-24732,164444591.9904,831,-20520.0,6057.0,1
6059.4,9110,1514,2299560.32,6286,5397.0,6951.0,-5955.36,-2243,-15437,14803467.270399999,-4418,-7600.0,-3049.0,-2806.96,5229,-6243,11002136.8384,-4878,-5470.0,-662.0,3282.84,15263,-7452,33822382.2944,2133,-274.0,7111.0,-1883.64,3086,-12695,20873214.5504,-995,-4172.0,2643.0,-3883.8,-1615,-7515,3283465.44,-3087,-5353.0,-2472.0,4
4622.56,8306,1143,3757528.5664,4787,3560.0,5710.0,-6623.16,-2214,-17151,19579461.9744,-4897,-8933.0,-2977.0,-1595.88,7524,-6390,15932870.505600002,-3313,-4809.0,1475.0,2540.84,14858,-10530,51048098.7744,1801,-2224.0,7707.0,433.56,8039,-9671,22217056.8864,559,-3019.0,3958.0,-1165.52,820,-4942,2363225.8496,-583,-2132.0,-19.0,4
5441.4,9397,678,4005248.2399999998,5893,4478.0,6681.0,-7269.52,-3235,-15824,14094443.5296,-6244,-9098.0,-4164.0,-4626.08,3506,-11835,15720073.513600001,-5048,-6888.0,-2106.0,214.8,6327,-11235,24326873.04,1555,-1969.0,4000.0,-383.6,6236,-7695,9576220.0,-7,-2280.0,963.0,-4062.48,-1320,-12132,9037762.809600001,-2846,-5466.0,-2335.0,4
1559.32,5681,-3541,4999598.9376,1399,53.0,2855.0,-5971.6,-768,-15975,21104413.52,-4585,-8960.0,-2031.0,-3353.6,7718,-9014,18304673.28,-3671,-6231.0,-1836.0,3087.68,13263,-8787,38141613.6576,2973,-904.0,7857.0,-675.56,6305,-9706,17625977.0464,-196,-4283.0,2398.0,401.72,1931,-2051,1203210.1216000002,553,156.0,1043.0,4
4301.76,7656,-549,5024185.7824,4866,3030.0,5316.0,-5243.08,-430,-14860,19316270.5536,-4097,-7583.0,-1595.0,-2742.72,3635,-7564,8906318.761599999,-3736,-4518.0,-1125.0,1132.6,8747,-10199,25420126.88,2114,-1584.0,5166.0,-2886.44,3443,-13354,19962480.4864,-1472,-5276.0,627.0,-1812.48,-34,-5250,1614029.0496,-1520,-2258.0,-1145.0,4
