10437,-15475,-3684,-16122,-1215,-18362
9590,-13519,-2698,-16768,-925,-18894
8829,-11759,-1811,-17349,-663,-19373
8073,-9650,-1224,-16606,50,-18465
8037,-7399,-1239,-14950,-210,-16793
8006,-5374,-1254,-13459,-445,-15288
8082,-3523,-1151,-11845,-673,-13815
8150,-1857,-1058,-10393,-878,-12489
7820,-827,-582,-8874,-290,-10778
7238,-436,-189,-6754,869,-8269
6714,-84,163,-4846,1912,-6011
6490,-339,121,-2347,3063,-2465
7334,-1256,-217,132,3698,1058
8094,-2080,-523,2363,4269,4229
9365,-3427,-1181,4113,4701,7082
10700,-5072,-1281,4964,4697,9651
11901,-6553,-1372,5729,4693,11963
12190,-8176,-1234,6021,5187,14043
12451,-9637,-1110,6283,5630,15915
12594,-10839,-899,6298,4941,17518
12517,-11519,-698,6137,3969,17726
12448,-12130,-518,5993,3095,17914
11860,-12497,-306,5563,2631,16983
11179,-12780,-108,5018,2037,15536
10567,-13035,70,4527,1502,14233
10098,-13288,228,4070,764,12887
9498,-13509,336,3680,785,11568
8958,-13708,433,3328,804,10380
8288,-13881,584,2934,1089,9250
7689,-14046,779,2502,711,8216
7150,-14195,954,2114,371,7285
6742,-14369,1121,1706,-488,6515
6376,-14525,1270,1339,-1263,5821
6169,-14657,1474,971,-2230,5221
6045,-14788,1604,681,-2869,4731
5933,-14906,1721,420,-3445,4290
5817,-15039,1680,296,-3730,3857
5706,-15148,1551,247,-3926,3414
5605,-15246,1435,203,-4103,3015
