5385,-13221,-8803,-15556,-6714,-4430
5422,-12295,-8892,-15245,-6210,-3985
5500,-11158,-9245,-14250,-5855,-3571
5542,-10002,-9753,-13084,-5381,-3168
5581,-8961,-10210,-12035,-4955,-2805
5639,-7951,-10730,-10918,-4427,-2443
5691,-7043,-11198,-9912,-3951,-2117
5819,-6239,-11662,-8931,-3532,-1850
5968,-5688,-11795,-8013,-2989,-1644
6102,-5192,-11914,-7186,-2499,-1459
6043,-5023,-11654,-6178,-1530,-1251
6326,-5191,-11225,-4555,-271,-848
6580,-5342,-10839,-3094,861,-485
6904,-5646,-10844,-1032,3644,430
7367,-6113,-10717,924,6557,2354
7783,-6534,-10602,2685,9178,4085
8260,-7285,-10018,3701,11309,6442
8598,-8266,-9273,4067,12023,8668
8902,-9148,-8602,4396,12665,10672
8930,-10047,-7762,4282,12221,12282
8956,-10856,-7006,4179,11821,13731
8799,-11629,-6368,3797,10198,14602
8810,-12276,-5858,3326,7600,14715
8819,-12859,-5400,2902,5262,14817
8777,-13248,-4996,2440,3474,14022
8528,-13545,-4594,1916,2780,12625
8303,-13813,-4232,1445,2155,11368
7888,-14076,-3768,938,1925,9847
7123,-14275,-3215,674,2117,8570
6434,-14455,-2717,436,2290,7422
5840,-14625,-2444,439,2277,6720
5518,-14769,-2254,357,1639,6068
5229,-14899,-2083,284,1064,5481
4933,-15014,-1926,195,816,4957
4667,-15117,-1784,114,593,4486
4394,-15227,-1595,45,555,4051
4160,-15322,-1452,-8,449,3657
3949,-15407,-1322,-56,354,3301
3773,-15479,-1239,-95,303,2986
