accX,accY,accZ,gyroX,gyroY,gyroZ
6945,-2644,8130,-4367,-7979,2022
7593,-2577,8363,-4253,-8509,4202
8453,-2484,8487,-4020,-8979,6628
9535,-2446,8710,-3960,-9255,9242
10638,-2590,9005,-4073,-9144,11594
11588,-2889,9272,-4271,-8675,13711
12375,-3332,9421,-4610,-7999,15617
13132,-3918,9508,-5233,-7281,17332
13719,-4617,9531,-6125,-6503,18875
13952,-5394,9372,-7146,-5674,20265
13818,-6325,9113,-8324,-5011,21515
13470,-7536,8856,-9647,-4794,22640
13074,-8947,8624,-10866,-5258,23464
12738,-10336,8360,-11697,-6509,24014
12647,-11624,8107,-12107,-8506,24399
12796,-12707,7863,-11942,-10854,24593
13049,-13488,7497,-11261,-13045,24534
13445,-14069,7226,-10437,-14840,24126
13554,-14588,6951,-9505,-15828,22960
13470,-14922,6602,-8571,-16331,21364
13470,-15154,6259,-7746,-16535,19679
13537,-15378,5982,-7028,-16406,17862
13502,-15524,5728,-6293,-15829,15818
13265,-15593,5436,-5547,-14890,13665
12918,-15595,5146,-4877,-13817,11640
12573,-15569,4898,-4341,-12715,9843
12240,-15538,4736,-3905,-11604,8219
11892,-15550,4609,-3506,-10608,6674
11618,-15584,4587,-3112,-9817,5194
11421,-15643,4605,-2673,-9207,3733
11497,-15734,4655,-2184,-8715,2170
11883,-15960,4868,-1536,-8374,311
12651,-16300,5185,-570,-8236,-1986
13856,-16779,5621,704,-8313,-4852
15273,-17317,5974,2141,-8344,-7643
16721,-17798,6283,3529,-8148,-10156
18116,-18106,6492,4894,-7658,-12417
19394,-18170,6598,6197,-6929,-14452
20563,-18024,6614,7348,-5907,-16283
21548,-17773,6545,8323,-4528,-17932
22177,-17405,6374,9219,-2908,-19415
22533,-16915,6104,10118,-1344,-20750
22686,-16345,5728,11041,46,-21952
22591,-15710,5312,11994,1347,-23034
22091,-15059,4838,13003,2610,-24007
21216,-14330,4344,14078,3665,-24883
20080,-13536,3862,15196,4353,-25671
18779,-12704,3396,16336,4746,-26381
17205,-11908,2886,17486,4996,-27019
15332,-11088,2356,18658,5134,-27594
13174,-10234,1820,19827,5095,-28111
10779,-9329,1201,21001,4892,-28577
8274,-8402,560,22123,4519,-28996
5797,-7464,-114,23125,3979,-29373
3586,-6644,-906,23945,3356,-29712
1360,-6084,-1988,24624,2833,-29480
-870,-5785,-3261,25170,2253,-28470
-3011,-5741,-4564,25475,1571,-26701
-4938,-5702,-5736,25750,957,-25109
-7303,-6238,-7421,24840,40,-21364
-9400,-7025,-8942,22803,-1059,-16174
-10488,-7657,-9710,19450,-2660,-11280
-11096,-7646,-9678,14336,-3648,-6875
-11419,-8069,-10002,9626,-3756,-2910
-10557,-9064,-10318,5387,-4299,656
-8536,-10704,-9875,1571,-5890,3867
-4841,-12865,-7880,-1862,-7761,6757
-1080,-14547,-5447,-4952,-8291,9358
2304,-14890,-2999,-7734,-7111,11699
5180,-14487,-299,-10199,-4304,13806
7162,-13863,2420,-11532,-902,15199
7887,-12686,4360,-11472,2304,14811
8178,-11266,6101,-10959,4158,13962
8535,-9950,7748,-10379,4743,12996
8609,-8610,9017,-9674,4844,11857
8559,-7313,9997,-8995,4558,10712
8595,-6132,10831,-8387,3957,9715
8621,-5101,11474,-7730,3277,8789
8674,-4228,11920,-7079,2733,7899
8696,-3588,12203,-6469,2407,6989
8621,-3175,12284,-5833,2216,5992
8393,-2934,12133,-5145,1978,4908
8011,-2778,11810,-4445,1526,3767
7560,-2663,11375,-3786,769,2615
7081,-2555,10841,-3174,-270,1512
6598,-2391,10263,-2630,-1505,512
6195,-2117,9777,-2255,-2746,-285
5901,-1865,9408,-2169,-3819,-804
5663,-1668,9112,-2235,-4622,-1047
5378,-1422,8795,-2296,-5099,-1059
5114,-1011,8598,-2292,-5314,-1002
4870,-571,8401,-2274,-5422,-926
4705,-400,8271,-2480,-5672,-388
4670,-525,8168,-2729,-6175,914
4827,-669,7997,-2692,-6800,2996
5453,-744,8059,-2571,-7391,5711
6525,-987,8335,-2601,-7710,8417
7713,-1426,8581,-2630,-7849,10852
8870,-1815,8607,-2560,-8180,13043
10166,-2132,8626,-2592,-8771,15016
11569,-2558,8796,-2841,-9272,16791
12845,-3043,9000,-3196,-9312,18389
13785,-3635,9071,-3593,-9034,19826
14446,-4411,8999,-4017,-8896,21120
14973,-5307,8821,-4336,-9231,22174
15416,-6186,8532,-4449,-10091,23039
15788,-7046,8214,-4369,-11338,23844
16071,-7851,7850,-4125,-12777,24629
16217,-8732,7355,-3690,-14329,25425
16329,-9723,6899,-3413,-15937,26159
16395,-10711,6377,-3062,-17431,26820
16454,-11600,5750,-2562,-18666,27380
16519,-12363,5083,-1933,-19604,27412
16657,-12901,4419,-1159,-20200,26936
16845,-13210,3868,-363,-20370,25991
16919,-13399,3378,277,-20008,24627
16853,-13469,2954,668,-19135,22933
16671,-13545,2602,729,-17856,21016
16409,-13641,2324,543,-16322,19025
16063,-13747,2086,248,-14663,17009
15652,-13834,1886,-59,-12960,15019
15177,-13897,1717,-369,-11216,13120
14628,-13982,1585,-669,-9504,11314
13993,-14082,1455,-883,-7957,9602
13318,-14168,1325,-999,-6711,8032
12692,-14234,1234,-1061,-5831,6650
12140,-14311,1162,-1105,-5251,5439
11637,-14374,1087,-1120,-4864,4354
11196,-14414,1022,-1120,-4590,3376
10815,-14454,977,-1137,-4356,2506
10480,-14508,943,-1170,-4102,1728
10216,-14567,913,-1203,-3814,1007
10082,-14650,899,-1232,-3489,257
10028,-14725,865,-1232,-3141,-664
10117,-14852,734,-1171,-2804,-1884
10875,-15052,730,-910,-2632,-3547
12122,-15235,866,-195,-2577,-5694
13379,-15259,1079,725,-2713,-8234
14958,-15081,1358,1408,-3338,-10688
16739,-14851,1732,1671,-3999,-12896
18341,-14562,2101,1680,-4239,-14883
19784,-14179,2385,1617,-3954,-16671
20995,-13668,2592,1578,-3433,-18281
21992,-13013,2656,1547,-2880,-19729
22970,-12306,2611,1447,-2357,-21033
23801,-11636,2451,1271,-1680,-22206
24383,-11065,2155,1107,-769,-23263
24712,-10543,1788,1079,204,-24213
24746,-10065,1401,1213,1151,-25068
24477,-9629,1047,1501,2099,-25838
23786,-9311,683,1946,3059,-26531
22603,-9067,320,2581,3945,-27155
21032,-8781,12,3408,4604,-27716
19251,-8425,-187,4362,5007,-28221
17245,-8041,-310,5420,5289,-28676
14977,-7659,-455,6618,5516,-29085
12516,-7259,-703,7988,5621,-29453
9910,-6846,-1092,9490,5548,-29784
7096,-6587,-1710,11030,5290,-30083
3928,-6393,-2573,12495,4847,-30282
599,-6330,-3664,13610,4163,-29337
-2665,-6546,-5018,14109,3292,-27059
-5675,-7060,-6633,13793,2279,-23394
-8184,-7782,-8186,12476,820,-18450
-9766,-8448,-9427,9921,-997,-13329
-10430,-9059,-10145,5816,-2541,-8719
-10464,-9593,-10479,1958,-3434,-4570
-9676,-10358,-10623,-1514,-4040,-836
-7707,-12222,-10074,-4639,-5332,2523
-3798,-14276,-7970,-7452,-7406,5547
-141,-16125,-5280,-9984,-8456,8269
3149,-16652,-2522,-12262,-7276,10719
6111,-16234,357,-13788,-4437,12924
7725,-15317,2809,-13723,-1164,13109
8019,-13769,4588,-12738,1604,11949
8047,-12243,6258,-11895,3120,10796
7901,-10691,7619,-11058,3917,9796
7565,-9240,8726,-10337,4299,8913
7233,-7943,9673,-9772,4245,8166
7020,-6802,10537,-9281,3881,7551
6851,-5916,11303,-8805,3427,6973
6780,-5306,11941,-8276,2986,6396
6704,-4935,12323,-7540,2557,5691
6602,-4657,12466,-6570,2094,4772
6604,-4527,12635,-5481,1508,3668
6661,-4523,12847,-4218,854,2430
6622,-4450,12911,-2692,195,1141
6499,-4101,12766,-1012,-479,-51
6299,-3650,12482,555,-1180,-1036
6010,-3201,12054,1923,-1890,-1757
5676,-2747,11471,3098,-2627,-2173
5283,-2125,10783,4169,-3405,-2283
4887,-1375,9986,5039,-4186,-2088
4632,-650,9177,5572,-4896,-1524
4428,7,8386,5827,-5472,-670
4203,647,7629,5832,-5946,575
4097,1130,6954,5472,-6481,2392
4288,1488,6382,4810,-7156,4792
4748,1755,5963,3879,-7809,7590
5347,1865,5723,2649,-8302,10108
6172,1736,5591,1147,-8656,12373
7513,1198,5616,-499,-9036,14413
9304,368,5839,-1863,-9356,16248
10936,-331,6031,-2673,-9198,17900
12037,-947,6143,-3169,-8720,19387
12859,-1636,6388,-3725,-8410,20725
13493,-2457,6605,-4441,-8300,21929
13952,-3535,6720,-5383,-8352,23013
14373,-4911,6744,-6528,-8763,23988
14918,-6765,6615,-7656,-9597,24866
15546,-8720,6374,-8319,-10668,25656
16080,-10310,5981,-8257,-11765,26367
16509,-11591,5507,-7843,-12773,27007
16916,-12583,5140,-7319,-13621,27583
17274,-13298,4872,-6748,-14046,27706
17258,-13802,4543,-6130,-13903,26874
16887,-14105,4170,-5517,-13565,25366
16472,-14236,3818,-5039,-13093,23614
16030,-14374,3519,-4731,-12478,21730
15558,-14508,3248,-4497,-11749,19699
15051,-14660,3010,-4251,-10998,17595
14557,-14810,2802,-3917,-10283,15499
14054,-14913,2601,-3491,-9503,13430
13479,-14954,2412,-3042,-8589,11395
12884,-14942,2220,-2644,-7619,9474
12382,-14912,2076,-2361,-6714,7780
11966,-14902,1970,-2211,-5847,6328
11568,-14915,1851,-2154,-4975,5028
11146,-14954,1710,-2157,-4111,3856
10707,-15002,1570,-2180,-3294,2818
10279,-15042,1417,-2200,-2562,1894
9880,-15077,1264,-2226,-1958,1083
9500,-15132,1114,-2230,-1538,381
9213,-15175,982,-2184,-1255,-249
9045,-15175,886,-2110,-953,-792
8927,-15180,838,-2034,-440,-1282
8776,-15184,826,-1971,356,-1749
8551,-15190,862,-1937,1279,-2172
8364,-15214,973,-1950,2092,-2509
8357,-15252,1214,-1979,2707,-2803
8615,-15367,1571,-1972,3184,-3167
9108,-15602,2072,-1823,3564,-3780
9841,-15994,2651,-1337,3699,-4834
10708,-16343,3207,-396,3393,-6331
11944,-16695,3946,740,2577,-8038
13347,-16988,4618,2054,1492,-9998
14830,-17144,5169,3388,331,-12112
16308,-17208,5587,4627,-722,-14177
17722,-17174,5777,5780,-1428,-16036
18873,-17024,5797,6860,-1589,-17709
19548,-16741,5656,7890,-1154,-19215
19867,-16359,5419,8815,-365,-20570
20042,-15928,5099,9619,574,-21790
20127,-15452,4667,10383,1692,-22888
20079,-14893,4181,11170,2984,-23876
19946,-14193,3681,11993,4377,-24765
19630,-13458,3214,12838,5777,-25565
19052,-12658,2721,13802,7142,-26285
18046,-11819,2245,14912,8433,-26933
16573,-10998,1774,16130,9552,-27517
14827,-10152,1300,17452,10360,-28042
12774,-9309,642,18945,10863,-28514
10487,-8395,-112,20327,11046,-28939
8184,-7473,-834,21571,10833,-29322
5995,-6552,-1565,22691,10280,-29667
3963,-5683,-2411,23698,9544,-29977
2049,-5039,-3400,24605,8755,-30217
76,-4626,-4580,25338,7989,-29726
-2122,-4318,-5938,25532,7157,-28455
-4306,-4154,-7435,25025,6084,-26373
-6524,-4390,-9208,23778,4726,-23529
-8474,-4906,-11060,21928,2862,-19926
-10399,-5339,-12703,19239,619,-15433
-11650,-5990,-13670,15158,-1671,-10613
-12196,-6582,-14342,10366,-4042,-6275
-11942,-7013,-14738,6052,-5931,-2370
-10890,-7692,-14712,2170,-7176,1142
-8919,-9117,-14000,-1323,-8071,4305
-5779,-11252,-11963,-4467,-8877,7151
-2241,-13319,-9122,-7297,-8766,9713
709,-14391,-6022,-9844,-6787,12018
3110,-14613,-2499,-12136,-3501,14093
4656,-14554,885,-13578,125,15149
4749,-13736,3114,-12980,2983,14287
4929,-12480,5146,-11967,3960,13037
5108,-11135,6805,-10808,4021,11621
5051,-9762,8004,-9719,3904,10154
4810,-8494,8846,-8733,3662,8758
4530,-7401,9392,-7816,3201,7515
4242,-6541,9665,-6950,2470,6365
4038,-5789,9799,-6091,1402,5273
3988,-5178,9896,-5290,68,4229
4041,-4807,9921,-4532,-1361,3185
4124,-4676,9772,-3743,-2812,2093
4177,-4641,9363,-2829,-4314,958
4193,-4445,8747,-1729,-5940,-180
4318,-4004,8212,-713,-7659,-1129
4647,-3570,8040,-188,-9250,-1669
4788,-3235,7868,155,-10433,-1906
4592,-2897,7396,594,-11277,-1805
4172,-2482,6575,1276,-12207,-1407
3946,-1816,6097,1951,-13487,-440
4151,-1262,6058,2332,-14763,1472
4537,-915,6096,2608,-15602,4175
5106,-690,5950,2792,-15932,7034
5973,-711,5793,2817,-16043,9607
7093,-949,5713,2849,-16141,11923
8603,-1402,5623,2964,-16237,14008
10812,-2324,5833,3076,-16313,15883
13007,-3303,5997,3447,-15908,17572
14654,-4278,6023,3843,-14830,19091
15802,-5534,6021,4068,-13674,20459
16629,-7038,5933,4138,-12992,21690
17295,-8746,5664,4084,-13006,22797
17946,-10617,5243,3861,-13742,23794
18643,-12410,4730,3731,-15018,24692
19477,-13863,4121,4094,-16248,25499
20475,-14638,3421,5009,-16689,26226
21002,-14861,2512,5978,-15792,26771
20706,-14988,1671,6145,-13411,25254
19963,-15165,1114,5313,-9955,22722
18935,-15459,803,3951,-6173,19852
17850,-15730,759,2567,-2872,16944
16621,-15902,806,1567,-732,14030
15485,-15885,840,841,128,11247
14502,-15800,899,245,-19,8851
13756,-15651,996,-243,-652,6917
13197,-15496,1155,-653,-1253,5325
12684,-15357,1314,-937,-1558,3978
12197,-15205,1442,-1103,-1551,2909
11688,-15089,1535,-1209,-1313,2099
11165,-15021,1590,-1271,-992,1490
10682,-15005,1635,-1304,-738,1032
10270,-15025,1674,-1306,-590,678
9904,-15076,1702,-1284,-514,367
9582,-15137,1717,-1244,-484,61
9282,-15199,1731,-1182,-487,-259
9005,-15243,1730,-1099,-519,-589
8751,-15268,1728,-1011,-561,-917
8509,-15279,1728,-921,-592,-1228
8257,-15250,1731,-818,-601,-1514
8029,-15193,1746,-703,-599,-1800
7887,-15149,1773,-573,-620,-2120
7782,-15089,1809,-393,-684,-2485
7792,-14955,1858,-225,-791,-2929
8546,-14939,2102,-188,-865,-3642
9906,-15134,2350,54,-613,-4919
11242,-15401,2704,739,118,-6729
12628,-15730,3363,1767,813,-9069
14176,-15761,4138,3128,1060,-11439
15905,-15565,4949,4552,944,-13572
17591,-15239,5675,5863,856,-15491
19109,-14848,6274,7032,995,-17219
20453,-14409,6747,8073,1291,-18774
21474,-13953,7036,9016,1740,-20173
22091,-13509,7096,9907,2346,-21432
22409,-13065,6946,10766,2994,-22566
22521,-12621,6663,11583,3594,-23586
22377,-12156,6236,12379,4199,-24504
22067,-11642,5746,13142,4851,-25330
21438,-11053,5163,13880,5623,-26074
20526,-10410,4525,14591,6416,-26743
19411,-9747,3880,15282,7076,-27346
18090,-9025,3318,15974,7551,-27888
16740,-8266,2871,16633,7856,-28376
15389,-7456,2565,17293,8203,-28815
13800,-6617,2259,18010,8767,-29210
11986,-5817,1817,18788,9378,-29566
10036,-5055,1233,19650,9757,-29886
8039,-4324,508,20573,9772,-30174
6114,-3607,-320,21460,9403,-30433
4287,-2935,-1234,22191,8726,-30219
2619,-2373,-2225,22686,7844,-29528
997,-1973,-3305,22957,6911,-28547
-715,-1775,-4553,23064,5942,-27362
-2623,-1740,-6058,23026,4768,-25832
-4711,-1738,-7795,22725,3150,-23764
-6866,-1833,-9591,21927,1047,-20954
-9078,-2085,-11380,20464,-1498,-17366
-11053,-2433,-12782,18251,-4527,-13116
-12542,-2552,-13619,15063,-6973,-8527
-12939,-2700,-13548,10335,-8953,-4398
-12613,-3114,-13082,6025,-10230,-681
-11822,-3564,-12491,2146,-10354,2663
-10515,-4689,-11239,-1345,-10520,5673
-8089,-6454,-8983,-4487,-11285,8382
-4858,-7770,-6175,-7315,-11371,10821
-1949,-8954,-3648,-9860,-11448,13016
91,-9043,-863,-12151,-8583,14991
1215,-8793,1758,-13657,-5671,16210
1894,-8257,4035,-14106,-3592,16476
2347,-7501,5854,-13687,-2505,16052
2686,-6606,7260,-12693,-2205,15119
2991,-5800,8526,-11798,-1935,14279
3251,-4862,9210,-10498,-2175,12824
3444,-4082,9690,-9367,-2346,11297
3540,-3538,9968,-8411,-2466,9750
3504,-3231,9999,-7529,-2645,8247
3304,-3014,9729,-6617,-2972,6849
3030,-2726,9303,-5719,-3499,5587
2814,-2430,8832,-5062,-4180,4504
2621,-2220,8266,-4592,-4898,3529
2352,-2048,7559,-4226,-5596,2650
1974,-1817,6821,-3932,-6328,1944
1594,-1450,6316,-3851,-7151,1568
1348,-1145,6076,-4100,-7996,1640
1052,-1028,5661,-4427,-8843,1990
662,-1027,5096,-4647,-10056,2732
748,-1058,4965,-4845,-11882,4424
1645,-1250,5061,-5042,-13970,7144
3184,-1764,5164,-5225,-15850,9707
4872,-2490,5080,-5154,-17542,12013
6625,-3246,4931,-4778,-19003,14088
8657,-4049,4916,-4411,-20317,15956
10599,-5089,5054,-4134,-21231,17637
12086,-6293,4930,-3682,-21496,19150
13403,-7856,4681,-3164,-21808,20512
15029,-9723,4621,-2571,-22850,21737
16803,-11430,4539,-1718,-23841,22840
18399,-12812,4435,-746,-24734,23833
19836,-13822,4280,240,-24689,24726
21085,-14586,4156,1074,-23679,25530
21988,-15122,3822,1884,-21891,26254
22592,-15185,3448,2632,-19607,26905
22532,-15144,2930,2995,-16850,27452
21852,-15105,2493,2791,-13836,26283
20756,-15139,2122,2245,-11180,24122
19597,-15143,1815,1650,-9425,21625
18639,-15140,1623,1121,-8721,19127
17902,-15174,1539,784,-8834,16610
17288,-15227,1492,627,-9266,14067
16718,-15267,1453,556,-9608,11630
16155,-15312,1423,491,-9696,9405
15631,-15319,1392,408,-9459,7468
15059,-15323,1350,264,-8848,5821
14432,-15316,1278,99,-7993,4439
13818,-15279,1206,-71,-7078,3315
13247,-15247,1162,-253,-6168,2383
12702,-15219,1127,-427,-5267,1582
12181,-15208,1102,-588,-4403,877
11690,-15197,1095,-717,-3612,240
11240,-15160,1168,-830,-2938,-341
10827,-15156,1260,-951,-2461,-903
10595,-15173,1413,-1065,-2331,-1526
10799,-15274,1647,-1165,-2614,-2357
11647,-15485,1853,-1213,-3213,-3514
13205,-15970,2205,-1194,-3879,-5178
15052,-16772,2587,-790,-4221,-7809
16823,-17522,2940,17,-4218,-10305
18418,-18099,3252,1035,-3960,-12551
19852,-18420,3449,2139,-3373,-14573
21144,-18440,3539,3166,-2553,-16392
22306,-18247,3537,4048,-1517,-18030
23352,-18008,3388,4879,-218,-19503
23844,-17761,3072,5740,1131,-20830
23871,-17510,2611,6668,2418,-22023
23576,-17217,2083,7656,3665,-23098
22854,-16926,1489,8682,4926,-24065
21682,-16571,862,9762,6159,-24935
20284,-16086,227,10880,7147,-25718
18589,-15530,-432,12038,7858,-26423
16526,-14890,-1147,13253,8252,-27057
14267,-14122,-1792,14484,8129,-27628
11911,-13235,-2323,15630,7486,-28142
9493,-12382,-2820,16583,6511,-28605
6797,-11749,-3414,17372,5449,-29021
3696,-11315,-4262,18098,4412,-29396
560,-11080,-5178,18677,3242,-29157
-2663,-10957,-6283,18879,2078,-27452
-5564,-10847,-7277,19061,1030,-25917
-8284,-11335,-8344,17208,-427,-20889
-9961,-11839,-8926,14140,-2049,-15524
-10477,-11910,-9003,9823,-3491,-10694
-10344,-11623,-8759,5564,-4102,-6348
-9848,-11920,-8757,1731,-3997,-2436
-8863,-10728,-7881,1558,-3597,-2193
-5166,-12908,-5712,-1874,-5976,1302
-1373,-13969,-3310,-4963,-7558,4449
2040,-13798,-723,-7743,-7138,7281
4734,-13218,1778,-10066,-4777,9829
5963,-12303,3788,-11188,-1396,10802
7068,-11480,5597,-12199,1646,11678
6935,-10250,7130,-12010,2954,11167
6688,-8946,8400,-11464,3505,10409
6388,-7730,9441,-10832,3541,9524
6076,-6669,10278,-10190,3162,8615
5741,-5788,10829,-9504,2524,7666
5478,-5046,11192,-8780,1707,6730
5326,-4500,11446,-8036,785,5804
5236,-4173,11562,-7212,-194,4822
5151,-4050,11536,-6308,-1269,3787
5022,-4024,11281,-5278,-2537,2731
4886,-3956,10826,-4139,-4097,1689
4841,-3758,10434,-3093,-5940,778
4833,-3564,10170,-2250,-7864,124
4743,-3380,9917,-1468,-9689,-215
4450,-3170,9513,-561,-11374,-275
3896,-2903,8822,589,-13020,-96
3288,-2604,7973,1793,-14740,567
2944,-2364,7092,2900,-16481,2063
3099,-2207,6412,3865,-18066,4532
3705,-2190,5908,4698,-19207,7355
4735,-2386,5286,5495,-19770,9896
6329,-2907,4462,6235,-20004,12183
8570,-3648,3771,6914,-20211,14242
10762,-4450,3155,7541,-19914,16094
12695,-5389,2529,8038,-19175,17762
14619,-6370,2095,8277,-18440,19262
16283,-7373,1839,8258,-17474,20613
17423,-8355,1563,8046,-16004,21828
18124,-9388,1339,7612,-14322,22922
18553,-10468,1239,6962,-12717,23906
18798,-11577,1254,6079,-11275,24793
18927,-12782,1433,4924,-10029,25590
