,accX,accY,accZ,gyroX,gyroY,gyroZ
222,2081,115,13836,7075,-538,-7675
223,1892,821,13734,6462,-806,-6900
224,1763,1522,13723,5813,-1075,-6018
225,1580,2135,13689,5103,-1250,-5061
226,1372,2711,13666,4446,-1491,-3999
227,1213,3286,13669,3941,-2025,-2831
228,1274,3850,13796,3593,-2945,-1551
229,1723,4423,14246,3365,-3898,-252
230,2045,4948,14690,3133,-4181,1033
231,2153,5402,15032,3002,-3984,2323
232,2302,5894,15314,3141,-3774,3600
233,2611,6424,15547,3457,-3584,4811
234,2953,6879,15589,3848,-3382,5885
235,3348,7301,15417,4369,-3294,6747
236,4013,7779,15266,4988,-3229,7335
237,4598,8218,15113,5495,-2772,7638
238,4835,8566,14825,5864,-1848,7748
239,4892,8884,14566,6191,-893,7725
240,4960,9175,14405,6450,-102,7563
241,5091,9408,14306,6640,614,7250
242,5293,9602,14453,6841,1359,6820
243,5487,9810,14586,7066,2302,6316
244,5591,9994,14542,7301,3423,5730
245,5587,10154,14468,7594,4593,5088
246,5484,10316,14354,7954,5707,4418
247,5371,10479,14153,8323,6684,3725
248,5359,10705,13996,8657,7565,3027
249,5317,10911,13718,8852,8481,2331
250,5196,11073,13291,8968,9318,1606
251,5056,11292,12937,9113,9975,832
252,4758,11505,12592,9248,10569,-11
253,4347,11675,12192,9323,11116,-812
254,3841,11842,11684,9354,11567,-1547
255,3334,11984,11203,9346,11825,-2233
256,2924,12165,10765,9329,11911,-2881
257,2493,12312,10329,9274,11977,-3533
258,1980,12428,9881,9216,12050,-4185
259,1360,12520,9405,9151,12048,-4808
260,698,12606,8913,9042,11908,-5380
261,75,12699,8463,8858,11625,-5885
262,-495,12816,8018,8565,11291,-6299
263,-1053,12904,7602,8155,10913,-6652
264,-1584,12987,7243,7653,10469,-6962
265,-2061,13007,6918,7076,9935,-7243
266,-2499,12970,6648,6489,9348,-7463
267,-2922,12884,6424,5916,8820,-7615
268,-3423,12732,6189,5356,8380,-7714
269,-4026,12550,5961,4832,7908,-7763
270,-4557,12376,5767,4359,7318,-7754
