,accX,accY,accZ,gyroX,gyroY,gyroZ
329,8054,10047,10531,337,-1017,-1812
330,8189,9972,10539,667,-1061,-2876
331,8310,9855,10484,987,-1057,-3984
332,8345,9816,10376,1293,-940,-5114
333,8343,9878,10303,1537,-698,-6264
334,8352,9929,10310,1725,-306,-7422
335,8283,9891,10279,1923,241,-8589
336,8049,9725,10120,2161,825,-9713
337,7624,9584,9811,2491,1337,-10740
338,6992,9534,9317,2906,1724,-11644
339,6251,9624,8758,3363,1908,-12391
340,5534,9733,8273,3811,1901,-12986
341,4876,9779,7852,4241,1807,-13453
342,4129,9890,7389,4665,1734,-13819
343,3265,10160,6847,5056,1729,-14097
344,2363,10438,6331,5348,1789,-14310
345,1478,10616,5872,5543,1956,-14445
346,560,10782,5391,5683,2233,-14492
347,-456,10971,4781,5798,2526,-14488
348,-1543,11172,4269,5889,2639,-14423
349,-2585,11357,3727,5984,2663,-14318
350,-3699,11510,3173,6017,2716,-14163
351,-4845,11583,2610,5953,2696,-13938
352,-5986,11629,2075,5853,2539,-13633
353,-7093,11592,1643,5702,2247,-13242
354,-8223,11494,1299,5528,1869,-12771
355,-9351,11396,1067,5353,1410,-12210
356,-10435,11283,941,5152,904,-11559
357,-11391,11196,906,4928,404,-10828
358,-12209,11156,927,4652,30,-10057
359,-12930,11148,945,4308,-133,-9296
360,-13591,11171,926,3932,-126,-8571
361,-14217,11234,850,3572,-36,-7890
362,-14838,11340,722,3257,70,-7242
363,-15469,11454,574,3000,154,-6617
364,-16017,11580,434,2821,180,-5966
365,-16438,11674,303,2715,140,-5277
366,-16790,11734,148,2682,29,-4534
367,-17104,11754,20,2692,-200,-3695
368,-17343,11758,-66,2708,-526,-2737
369,-17488,11726,-139,2707,-916,-1674
370,-17511,11665,-195,2676,-1388,-491
371,-17414,11586,-223,2601,-1929,817
372,-17219,11464,-219,2450,-2481,2245
373,-16965,11374,-219,2225,-2969,3820
374,-16670,11294,-215,1892,-3389,5558
375,-16346,11244,-238,1488,-3771,7351
376,-15715,11270,-141,827,-3940,9370
377,-14751,11238,205,-368,-3518,11680
378,-13461,10858,756,-2086,-2449,13789
379,-11668,10307,1245,-3796,-1414,15687
380,-9608,9638,1906,-5114,-1183,17395
381,-7557,8569,2760,-6009,-1541,18932
382,-5048,7417,3589,-6564,-1769,20315
383,-2177,6477,4410,-7145,-920,21561
384,236,5819,5119,-7887,1328,22602
385,1634,5386,5613,-8449,4095,22988
386,2250,5245,5902,-8425,5893,22640
387,2994,5492,6211,-7716,5846,21574
388,4005,6012,6544,-6682,4620,19930
389,4801,6565,6841,-5753,3363,18005
390,5218,7031,7148,-5075,2479,16084
391,5531,7524,7472,-4569,1847,14301
392,5901,8010,7848,-4216,1443,12688
393,6174,8395,8193,-3981,1342,11250
394,6258,8732,8397,-3759,1374,9960
395,6297,9038,8487,-3495,1318,8804
396,6366,9330,8537,-3192,1151,7772
397,6442,9615,8610,-2874,942,6844
398,6494,9855,8719,-2538,715,6000
399,6492,10032,8777,-2157,433,5213
400,6478,10199,8731,-1733,36,4482
401,6561,10385,8696,-1343,-430,3811
402,6724,10539,8775,-1050,-840,3169
403,6903,10641,8921,-819,-1132,2508
404,7052,10718,9025,-596,-1331,1802
405,7226,10783,9043,-378,-1494,1047
406,7460,10823,9071,-182,-1698,217
407,7734,10791,9158,34,-2009,-741
408,8023,10663,9244,329,-2475,-1853
409,8364,10555,9255,705,-3043,-3084
410,8728,10549,9158,1061,-3484,-4405
411,9018,10547,9024,1286,-3624,-5797
412,9190,10445,8928,1409,-3528,-7229
413,9160,10271,8801,1550,-3338,-8686
414,8884,10221,8565,1764,-3144,-10116
415,8372,10332,8282,1959,-2896,-11423
416,7743,10470,8030,2057,-2481,-12543
417,7090,10442,7811,2070,-1901,-13511
418,6322,10307,7507,2073,-1270,-14306
419,5418,10333,7078,2162,-751,-14950
420,4504,10549,6738,2251,-317,-15490
421,3610,10696,6529,2264,243,-15949
422,2659,10649,6427,2211,972,-16276
423,1576,10586,6229,2214,1721,-16473
424,398,10714,5836,2339,2353,-16601
425,-808,10887,5317,2452,2861,-16662
426,-1869,10934,4851,2514,3241,-16605
427,-2992,10884,4280,2643,3615,-16412
428,-4110,10760,3698,2811,3891,-15943
429,-5211,10538,3047,3014,4019,-15213
430,-6282,10382,2330,3274,3967,-14249
431,-7316,10392,1580,3551,3658,-13167
432,-8234,10562,998,3746,3103,-12060
433,-8981,10754,767,3742,2540,-10977
434,-9568,10913,784,3541,2250,-9942
435,-10091,11118,807,3215,2338,-8970
436,-10619,11330,753,2806,2660,-8098
437,-11133,11493,662,2357,2957,-7334
438,-11573,11609,618,1943,3060,-6673
439,-11939,11679,630,1595,2974,-6112
440,-12242,11731,641,1315,2758,-5644
441,-12499,11788,668,1093,2447,-5277
442,-12723,11829,726,904,2118,-4990
443,-12933,11861,780,736,1869,-4753
444,-13207,11891,802,584,1740,-4561
445,-13603,11937,767,476,1662,-4428
446,-14131,12006,675,432,1570,-4362
447,-14765,12119,494,467,1429,-4337
448,-15465,12309,242,595,1176,-4359
449,-16182,12521,-29,860,783,-4467
450,-16757,12604,-198,1155,366,-4497
451,-17173,12490,-261,1412,49,-4362
452,-17500,12147,-278,1590,-151,-3999
453,-17770,11708,-335,1691,-279,-3347
454,-17939,11207,-447,1707,-411,-2390
455,-17983,10631,-563,1620,-635,-1126
456,-18018,10037,-668,1455,-1003,418
457,-18115,9499,-720,1277,-1525,2176
458,-18174,8983,-731,988,-2058,4217
459,-18053,8525,-692,535,-2507,6572
460,-17428,8143,-548,-171,-2746,9192
461,-16229,7739,-337,-1297,-2593,11549
462,-14513,7010,260,-2824,-2241,13671
463,-12273,6319,1055,-4115,-2132,15581
464,-9809,5864,1828,-4910,-2463,17299
465,-7612,5245,2463,-5335,-3063,18846
466,-5046,4796,2989,-5505,-3455,20238
467,-2132,4572,3712,-5781,-2861,21491
468,356,4706,4289,-6247,-998,22584
469,1901,5008,4574,-6746,1411,22962
470,2756,5386,4819,-7004,3246,22713
471,3400,5770,5157,-6836,3837,21894
472,4044,6302,5475,-6191,3303,20634
473,4747,6893,5789,-5315,2162,19141
474,5412,7475,6080,-4419,937,17566
475,6032,8090,6377,-3629,-92,16038
476,6652,8678,6706,-3016,-784,14606
477,7162,9172,6998,-2580,-1100,13251
478,7476,9562,7210,-2272,-1148,11958
479,7706,9894,7326,-2029,-1110,10724
480,7985,10195,7379,-1838,-1050,9544
481,8243,10464,7413,-1702,-919,8383
482,8429,10665,7453,-1585,-785,7210
483,8556,10773,7489,-1417,-796,6004
484,8670,10833,7477,-1151,-1066,4747
485,8855,10908,7437,-812,-1580,3411
486,9135,10979,7437,-494,-2162,2005
487,9398,10980,7432,-253,-2624,539
488,9531,10929,7345,-88,-2924,-956
489,9481,10921,7153,-10,-3112,-2427
490,9349,10948,6964,-66,-3228,-3818
491,9237,10897,6845,-237,-3300,-5114
492,9060,10801,6782,-441,-3365,-6314
493,8823,10799,6743,-631,-3453,-7419
494,8489,10880,6636,-846,-3426,-8434
495,8040,10966,6470,-1112,-3220,-9314
496,7560,10968,6332,-1383,-2946,-10057
497,7010,10971,6247,-1604,-2639,-10658
498,6364,11163,6138,-1756,-2238,-11119
499,5651,11416,5987,-1861,-1722,-11527
500,4997,11557,5876,-1910,-1159,-11874
501,4318,11629,5741,-1850,-588,-12155
502,3547,11772,5543,-1679,-77,-12390
503,2735,11982,5304,-1442,322,-12595
504,1973,12146,5066,-1156,569,-12759
505,1351,12186,4932,-855,714,-12872
506,831,12190,4844,-536,903,-12950
507,270,12253,4729,-222,1248,-13010
508,-358,12333,4563,69,1713,-13073
509,-1114,12299,4379,345,2186,-13136
510,-2003,12232,4154,673,2493,-13124
511,-3049,12248,3853,1066,2562,-13099
512,-4213,12349,3551,1447,2451,-13036
513,-5406,12385,3375,1690,2257,-12878
514,-6614,12352,3326,1813,2116,-12606
515,-7854,12293,3380,1825,2149,-12197
516,-9080,12208,3451,1712,2428,-11643
517,-10221,12108,3526,1487,2919,-10940
518,-11224,12034,3556,1221,3495,-10127
519,-12050,11991,3518,965,3972,-9259
520,-12677,11989,3444,767,4177,-8393
521,-13116,12012,3357,650,4056,-7584
522,-13453,12036,3248,591,3691,-6854
523,-13830,12050,3142,555,3181,-6190
524,-14252,12097,3056,513,2570,-5604
525,-14689,12211,3022,455,1922,-5129
526,-15113,12306,3032,356,1399,-4715
527,-15497,12332,3048,214,1155,-4247
528,-15863,12293,2971,50,1209,-3665
529,-16171,12176,2809,-86,1342,-2966
530,-16436,12033,2579,-129,1309,-2146
531,-16595,11928,2327,-51,959,-1203
532,-16654,11906,2048,138,315,-168
533,-16623,11954,1829,382,-541,957
534,-16537,12040,1724,596,-1431,2174
535,-16422,12120,1686,717,-2147,3520
536,-16251,12130,1693,697,-2595,5015
537,-16053,12081,1716,529,-2757,6614
538,-15584,11902,1838,42,-2521,8540
539,-14613,11563,2099,-829,-1877,10805
540,-13270,10958,2226,-1933,-977,13001
541,-11434,10163,2479,-2971,-387,14978
542,-9248,9249,2909,-3743,-362,16756
543,-7076,8103,3130,-4320,-531,18358
544,-4802,7056,3206,-4893,-414,19798
545,-2542,6332,3527,-5646,290,21093
546,-298,6009,4195,-6464,1576,21752
547,1121,5738,4833,-7110,3204,21689
548,1652,5642,5220,-7211,4230,21020
549,2092,5950,5522,-6655,3881,19935
550,2915,6554,5978,-5757,2505,18539
551,3763,7213,6494,-4877,1102,17015
552,4258,7816,6933,-4141,115,15529
553,4692,8423,7271,-3514,-626,14153
554,5284,9018,7552,-3002,-1166,12888
555,5888,9515,7845,-2659,-1374,11700
556,6265,9863,8089,-2431,-1268,10565
557,6507,10142,8234,-2215,-1094,9472
558,6796,10406,8316,-1982,-1002,8407
559,7175,10644,8359,-1766,-961,7357
560,7506,10825,8395,-1590,-928,6287
561,7757,10955,8457,-1437,-932,5173
562,7997,11045,8553,-1285,-985,4003
563,8253,11102,8605,-1121,-1033,2777
564,8455,11084,8564,-956,-1070,1496
565,8579,11052,8485,-776,-1200,163
566,8775,11028,8556,-604,-1412,-1208
567,9078,10914,8827,-453,-1460,-2615
568,9194,10702,8957,-256,-1115,-4038
569,8931,10427,8764,52,-582,-5405
570,8401,10192,8366,517,-312,-6658
571,7803,10008,7979,1079,-519,-7797
572,7255,9884,7648,1660,-1097,-8799
573,6794,9929,7305,2195,-1822,-9649
574,6409,10137,6950,2585,-2465,-10386
575,6106,10297,6590,2764,-2845,-11022
576,5813,10346,6224,2782,-2955,-11547
577,5324,10578,5787,2731,-2796,-11990
578,4703,11026,5268,2580,-2380,-12401
579,4154,11260,4879,2282,-1821,-12823
580,3643,11253,4666,1949,-1103,-13223
581,2916,11252,4474,1667,-120,-13551
582,1922,11390,4175,1473,1056,-13805
583,854,11596,3800,1337,2333,-13975
584,-474,11616,3419,1148,3752,-13962
585,-1995,11573,2899,1053,5111,-13596
586,-3692,11634,2208,1154,6074,-12937
587,-5320,11785,1665,1380,6299,-12025
588,-6754,11964,1476,1607,5986,-10952
589,-7950,12148,1501,1733,5681,-9802
590,-8906,12385,1470,1729,5681,-8617
591,-9680,12672,1315,1613,5862,-7495
592,-10260,12942,1157,1415,5999,-6487
593,-10621,13206,1049,1222,5984,-5596
594,-10771,13475,1011,1075,5835,-4846
595,-10829,13722,987,966,5646,-4284
596,-10881,13951,916,899,5427,-3928
597,-10948,14157,787,875,5135,-3749
598,-11040,14314,621,877,4750,-3697
599,-11176,14407,443,894,4301,-3728
600,-11372,14443,265,901,3847,-3794
601,-11657,14430,55,886,3422,-3860
602,-12005,14380,-177,852,2982,-3889
603,-12385,14310,-395,803,2497,-3844
604,-12771,14236,-600,743,1990,-3704
605,-13132,14168,-782,673,1448,-3473
606,-13451,14103,-899,617,826,-3167
607,-13762,14029,-916,585,129,-2777
608,-14050,13977,-887,570,-559,-2283
609,-14385,13925,-866,545,-1193,-1706
610,-14734,13833,-798,486,-1858,-1004
611,-15010,13794,-671,442,-2563,-171
612,-15052,13764,-577,306,-3036,897
613,-14918,13706,-524,78,-3341,2196
614,-14669,13658,-524,-106,-3857,3665
615,-14077,13621,-467,-206,-4750,5217
616,-13161,13488,-252,-387,-5484,6776
617,-12090,13175,112,-828,-5555,8377
618,-11155,12777,418,-1599,-4821,10107
619,-10280,12366,664,-2663,-3633,12045
620,-9343,11898,913,-3794,-2588,14117
621,-8207,11217,1250,-4776,-2139,15982
622,-6806,10211,1791,-5416,-2327,17661
623,-4929,9018,2492,-5759,-2766,19171
624,-2445,7891,3352,-6081,-2636,20531
625,-37,7017,4025,-6450,-1422,21755
626,1670,6570,4293,-6708,400,22412
627,2909,6498,4604,-6832,1992,22402
628,3872,6540,5048,-6705,2843,21696
629,4542,6706,5446,-6173,2723,20397
630,5187,7115,5751,-5365,1739,18705
631,6084,7533,6188,-4643,402,16828
632,6965,8019,6644,-4095,-567,14883
633,7620,8485,7121,-3797,-879,12998
634,8009,8854,7569,-3648,-732,11232
635,8240,9169,7949,-3482,-528,9568
636,8448,9451,8246,-3216,-489,7982
637,8655,9695,8451,-2876,-573,6466
638,8838,9919,8584,-2510,-701,5009
639,9012,10163,8685,-2153,-841,3593
640,9205,10352,8780,-1831,-939,2203
641,9343,10429,8805,-1533,-951,832
642,9341,10479,8690,-1242,-927,-515
643,9218,10606,8476,-989,-952,-1802
644,9058,10746,8307,-830,-965,-2986
645,8772,10775,8189,-757,-861,-4037
646,8355,10674,8113,-679,-848,-4902
647,7903,10695,8041,-463,-1145,-5641
648,7531,10813,7939,-162,-1732,-6351
649,7300,10916,7798,131,-2423,-7042
650,7172,10904,7612,346,-2988,-7701
651,7032,10844,7359,487,-3337,-8345
652,6775,10947,7123,594,-3532,-8986
653,6542,11110,6934,659,-3606,-9650
