,accX,accY,accZ,gyroX,gyroY,gyroZ
122,11990,6072,-8851,-21807,-12775,-9355
123,11351,6281,-8171,-22903,-10775,-10717
124,10790,6426,-7333,-23889,-8169,-12070
125,9536,6265,-6627,-24777,-5056,-13567
126,8128,5934,-5415,-25576,-3183,-14914
127,6719,5602,-4162,-26295,-2366,-15875
128,5476,5290,-2960,-26942,-2264,-16394
129,4392,4960,-1770,-27525,-2375,-16522
130,3421,4614,-467,-28049,-2393,-16364
131,2494,4243,977,-28521,-2178,-16048
132,1610,3835,2477,-28945,-1725,-15678
133,708,3405,4126,-29327,-1076,-15286
134,-250,2919,6046,-29671,-164,-14842
135,-1389,2317,8128,-29780,1099,-14295
136,-2810,1481,10085,-29373,2565,-13587
137,-4251,584,11573,-28161,3766,-12549
138,-5441,58,12368,-25890,4000,-11137
139,-6092,24,12714,-22947,2980,-9496
140,-6194,348,12856,-19986,1428,-7806
141,-6011,807,12909,-17463,247,-6262
142,-5817,1238,12888,-15522,-262,-5006
143,-5689,1621,12869,-14093,-291,-4047
144,-5627,1899,12898,-13072,-6,-3335
145,-5720,2013,12969,-12356,501,-2820
146,-5948,1978,13135,-11760,992,-2386
147,-6216,1845,13439,-11103,1269,-1956
148,-6431,1657,13880,-10292,1284,-1496
149,-6563,1504,14359,-9300,1159,-996
150,-6693,1396,14818,-8178,1130,-462
151,-6900,1320,15211,-6990,1371,110
152,-7194,1272,15554,-5757,1796,731
153,-7550,1267,15816,-4482,2308,1411
154,-7904,1294,15987,-3181,2801,2150
155,-8190,1376,16070,-1844,3187,2947
156,-8426,1508,16075,-484,3485,3785
157,-8679,1663,15993,878,3727,4652
158,-8921,1837,15820,2245,3870,5553
159,-9142,2031,15577,3622,3872,6498
160,-9275,2241,15269,5000,3740,7497
161,-9262,2461,14920,6387,3475,8539
162,-9140,2706,14565,7775,3151,9606
163,-8961,2961,14169,9140,2892,10677
164,-8691,3223,13651,10466,2717,11752
165,-8264,3476,13040,11734,2593,12841
166,-7729,3750,12358,12929,2587,13940
167,-7114,4034,11642,14015,2789,15059
168,-6428,4303,10857,14971,3195,16199
169,-5680,4566,9986,15799,3739,17360
170,-4857,4800,9087,16467,4373,18539
171,-3979,5024,8221,16964,5086,19745
172,-3097,5233,7432,17300,5863,20947
173,-2232,5407,6766,17492,6640,22129
174,-1349,5460,6154,17542,7427,23193
175,-335,5350,5578,17477,8194,24150
176,962,5068,5108,17370,8793,25012
177,2641,4672,4778,17380,9121,25787
178,4669,4248,4384,17673,9254,26485
179,6801,4028,3350,18385,9360,27114
180,8566,4425,1846,19333,9155,27679
181,10213,5178,913,19396,8132,27326
182,11492,5536,96,18382,6527,25924
183,12379,5724,-1021,17028,4423,23697
184,13124,5709,-2240,15680,1356,21408
185,13760,5542,-3404,14621,-2056,19400
186,14503,5642,-4755,13952,-5127,17778
187,15197,5885,-5853,13414,-7891,16537
188,15444,6065,-6793,12688,-10378,15384
189,15240,6126,-7618,11629,-12252,14146
190,14796,6111,-8408,10326,-13074,12968
191,14340,6070,-9161,8953,-13446,11925
192,13930,6053,-9805,7583,-13601,11000
193,13513,6064,-10359,6209,-13455,10129
194,13067,6091,-10843,4794,-12959,9272
195,12569,6108,-11300,3361,-12304,8452
196,12044,6129,-11751,1952,-11759,7708
197,11543,6169,-12205,599,-11491,7074
198,11078,6228,-12648,-716,-11526,6546
199,10632,6281,-13083,-2029,-11791,6130
200,10181,6345,-13523,-3359,-12221,5842
201,9699,6394,-13932,-4738,-12762,5626
202,9250,6447,-14298,-6161,-13395,5513
203,8835,6533,-14617,-7600,-14054,5506
204,8408,6628,-14892,-9076,-14613,5543
205,7960,6704,-15097,-10618,-14988,5606
206,7562,6799,-15219,-12193,-15135,5713
207,7234,6915,-15192,-13811,-15047,5843
208,6914,7067,-15032,-15443,-14697,5938
209,6636,7250,-14713,-17054,-14152,5995
210,6416,7446,-14245,-18604,-13489,6001
211,6257,7638,-13637,-20020,-12740,5925
212,6151,7831,-12872,-21295,-11888,5742
213,6018,8024,-11956,-22442,-10860,5416
214,5861,8183,-10942,-23475,-9632,4962
215,5783,8311,-9858,-24404,-8191,4389
216,5772,8384,-8693,-25240,-6351,3638
217,5638,8495,-7525,-25993,-3973,2803
218,5212,8403,-6607,-26670,-913,1856
219,4420,7954,-5340,-27280,1491,673
220,3613,7527,-3954,-27829,2701,-281
221,2912,7139,-2479,-28322,2849,-901
222,2386,6774,-988,-28767,2428,-1175
223,2031,6414,497,-29167,1894,-1149
224,1923,6087,2063,-29488,1576,-885
225,1889,5717,3867,-29756,1673,-594
226,1827,5376,6141,-29905,2243,-257
227,1510,5002,8558,-29897,3650,252
228,902,4364,10724,-29583,5608,910
229,302,3596,12366,-28586,7521,1887
230,-503,3142,13319,-26541,8828,2739
231,-954,3119,13866,-23964,9056,3226
232,-1253,3314,14082,-21520,8855,3504
233,-1581,3518,14088,-19462,8726,3601
234,-1968,3599,13990,-17795,8635,3538
235,-2308,3596,13965,-16328,8250,3428
236,-2580,3528,14063,-14929,7547,3346
237,-2726,3432,14356,-13540,6667,3321
238,-2743,3314,14850,-12157,5903,3308
239,-2809,3153,15433,-10817,5628,3289
240,-3103,2973,15919,-9478,5892,3287
241,-3561,2816,16264,-8076,6358,3336
242,-4068,2693,16523,-6591,6704,3445
243,-4572,2632,16722,-5036,6852,3633
244,-5035,2635,16821,-3425,6824,3877
245,-5438,2697,16825,-1815,6627,4153
246,-5720,2811,16765,-237,6328,4428
247,-5910,3002,16619,1245,6163,4728
248,-6087,3189,16358,2607,6306,5012
249,-6274,3409,15952,3965,6711,5192
250,-6528,3675,15484,5261,7228,5344
251,-6879,3909,14957,6370,7699,5640
252,-7145,4069,14417,7352,7841,6222
253,-7274,4301,13842,8454,7603,6969
254,-7317,4578,13331,9589,7101,7791
255,-7374,4805,12885,10731,6451,8627
256,-7314,5011,12309,11945,5664,9569
257,-7043,5210,11671,13291,4548,10476
258,-6613,5420,11030,14784,3166,11355
259,-5945,5707,10274,16326,1938,12372
260,-5263,5962,9428,17817,1047,13276
261,-4624,6151,8531,19242,483,14028
262,-3910,6308,7559,20594,178,14762
263,-3058,6414,6615,21812,114,15519
264,-2254,6477,5640,22907,403,16251
265,-1444,6388,4648,23893,987,16998
266,-363,6174,3619,24781,1564,17880
267,920,5863,2493,25579,1887,18835
268,2041,5561,1216,26298,1935,19586
269,3097,5323,-366,26945,1758,19957
270,4050,5325,-2495,27527,1228,19836
271,4856,5801,-4825,28051,207,19081
272,5518,6207,-6612,27669,-946,17762
273,6063,6447,-8143,26370,-1780,16312
274,6376,6444,-9563,24531,-2595,14873
275,6559,6349,-10881,22657,-3815,13635
276,6746,6254,-12060,21008,-5391,12633
277,6867,6234,-13060,19567,-6919,11783
278,6931,6277,-13838,18138,-7954,10964
279,6815,6282,-14446,16547,-8284,10053
280,6588,6233,-14935,14801,-8057,9165
281,6345,6170,-15348,13013,-7582,8412
282,6157,6109,-15675,11244,-7091,7782
283,5990,6067,-15928,9542,-6675,7216
284,5772,6047,-16164,7905,-6364,6667
285,5499,6050,-16417,6319,-6226,6128
286,5181,6047,-16705,4765,-6335,5627
287,4837,6047,-16986,3215,-6729,5222
288,4468,6058,-17261,1644,-7384,4929
289,4034,6063,-17542,27,-8271,4741
290,3600,6069,-17796,-1625,-9383,4714
291,3206,6089,-17976,-3303,-10639,4866
292,2832,6131,-18075,-5007,-11920,5191
293,2459,6196,-18114,-6744,-13103,5669
294,2116,6302,-18050,-8503,-14100,6269
295,1823,6451,-17837,-10283,-14818,6923
296,1578,6652,-17475,-12067,-15207,7569
297,1367,6911,-16966,-13827,-15308,8161
298,1227,7192,-16335,-15495,-15208,8657
299,1153,7459,-15598,-17029,-14970,9052
300,1177,7712,-14732,-18451,-14595,9347
301,1250,7932,-13730,-19780,-14020,9513
302,1300,8119,-12692,-20982,-13204,9580
303,1386,8261,-11596,-22104,-12222,9591
304,1526,8383,-10410,-23171,-11081,9513
305,1688,8489,-9173,-24130,-9602,9275
306,1789,8607,-8020,-24994,-7552,8823
307,1780,8654,-6913,-25771,-5056,8217
308,1479,8599,-6039,-26471,-2327,7459
309,1047,8278,-4699,-27100,-341,6725
310,811,7976,-3188,-27667,948,6424
311,724,7661,-1633,-28177,1822,6330
312,708,7251,73,-28636,2784,6440
313,720,6800,1893,-29049,4160,6579
314,585,6328,3999,-29421,5626,6412
315,206,5788,6354,-29756,7148,5921
316,-487,5096,8707,-29754,8687,5173
317,-1456,4139,10575,-29050,9681,4323
318,-2003,3479,11901,-27370,9459,3722
319,-2206,3260,12695,-25121,8650,3378
320,-2325,3257,13100,-22888,7952,3177
321,-2499,3251,13271,-20909,7526,3108
322,-2742,3202,13363,-19159,7179,3156
323,-2932,3115,13514,-17532,6666,3260
324,-2978,3001,13793,-15955,5948,3362
325,-2926,2907,14170,-14404,5216,3436
326,-2874,2828,14588,-12896,4659,3461
327,-2875,2749,14988,-11432,4325,3448
328,-2977,2669,15356,-9987,4180,3410
329,-3171,2613,15679,-8544,4167,3352
330,-3365,2577,16014,-7096,4175,3270
331,-3517,2559,16382,-5636,4183,3175
332,-3694,2563,16770,-4175,4305,3081
333,-3981,2596,17080,-2754,4677,2999
334,-4426,2582,17280,-1341,5184,2917
335,-4873,2588,17412,158,5539,2996
336,-5228,2611,17438,1762,5732,3284
337,-5525,2711,17267,3592,5905,3656
338,-5696,2945,16954,5433,6127,4117
339,-5988,3096,16503,7058,6424,4590
340,-6194,3288,15987,8566,6676,5218
341,-6275,3454,15447,9958,6869,5967
342,-6255,3666,14883,11313,6964,6761
343,-6058,3911,14240,12641,6982,7579
344,-5782,4128,13537,13940,6897,8307
345,-5544,4359,12802,15322,6690,8853
346,-5322,4649,12098,16717,6519,9429
347,-4996,4932,11329,17993,6477,10144
348,-4590,5143,10418,19232,6442,10901
349,-4063,5314,9381,20564,6256,11682
350,-3472,5494,8267,21785,5978,12472
351,-2835,5641,7182,22883,5807,13251
352,-2065,5726,6124,23871,5929,13969
353,-1245,5645,4943,24761,6302,14639
354,-427,5387,3499,25561,6707,15303
355,548,5074,1891,26282,6703,16033
356,1540,4843,133,26930,6069,16798
357,2473,4820,-1816,27514,4835,17432
358,3170,5102,-4016,28039,3486,17456
359,3528,5537,-6261,28280,2293,16582
360,3747,5860,-8152,27618,1259,15217
361,3985,6036,-9832,26326,274,13872
362,4101,6087,-11356,24718,-869,12592
363,4112,6087,-12662,23076,-2208,11434
364,4102,6094,-13727,21447,-3486,10443
365,4059,6112,-14607,19760,-4371,9581
366,3986,6129,-15344,17980,-4742,8806
367,3869,6127,-15932,16133,-4651,8097
368,3701,6122,-16375,14265,-4222,7457
369,3541,6110,-16701,12421,-3648,6890
370,3410,6115,-16932,10648,-3153,6389
371,3286,6118,-17078,8965,-2881,5915
372,3107,6123,-17188,7380,-2849,5467
373,2902,6140,-17291,5892,-3052,5060
374,2700,6172,-17384,4492,-3496,4711
375,2509,6218,-17407,3155,-4117,4443
376,2353,6302,-17392,1873,-4781,4265
377,2211,6426,-17391,644,-5389,4148
378,2066,6577,-17421,-542,-5879,4096
379,1892,6735,-17427,-1751,-6173,4100
380,1652,6886,-17404,-3044,-6228,4155
381,1359,7017,-17431,-4438,-6138,4248
382,1098,7128,-17489,-5915,-6092,4372
383,921,7231,-17516,-7446,-6214,4516
384,797,7339,-17439,-9030,-6514,4642
385,661,7476,-17276,-10657,-6957,4716
386,633,7625,-17035,-12268,-7609,4789
387,822,7780,-16646,-13829,-8473,4890
388,1105,7998,-16045,-15359,-9328,4946
389,1289,8274,-15263,-16923,-9881,4840
390,1341,8504,-14387,-18498,-10073,4548
391,1289,8633,-13464,-19925,-10028,4130
392,1232,8722,-12480,-21209,-9821,3636
393,1219,8765,-11378,-22365,-9333,3038
394,1171,8817,-10245,-23405,-8280,2320
395,1096,8846,-9090,-24341,-6538,1492
396,883,8796,-7956,-25184,-4096,539
397,434,8662,-6754,-25942,-1378,-375
398,-109,8408,-5293,-26624,1288,-1189
399,-1018,7983,-4010,-27239,3629,-1831
400,-1932,7550,-2808,-27792,4888,-2234
401,-2658,7099,-1614,-28289,5034,-2504
402,-3085,6708,-328,-28579,4448,-2654
403,-3339,6328,1006,-28692,3653,-2709
404,-3523,5968,2442,-28723,2888,-2739
405,-3722,5600,3927,-28706,2302,-2751
406,-4062,5148,5609,-28581,1890,-2799
407,-4607,4607,7535,-28189,1584,-2829
408,-5182,4031,9552,-27311,1159,-2770
409,-5374,3516,11336,-25859,465,-2584
410,-5171,3210,12689,-23944,-285,-2306
411,-4951,3119,13483,-21796,-698,-1959
412,-4827,3181,13873,-19657,-719,-1578
413,-4812,3267,14014,-17726,-434,-1252
414,-4928,3310,14004,-16074,1,-1008
415,-5058,3302,13959,-14662,327,-817
416,-5127,3266,13938,-13418,439,-644
417,-5104,3198,14058,-12296,385,-466
418,-5027,3108,14305,-11245,305,-283
419,-4963,3014,14610,-10228,302,-119
420,-4966,2919,14918,-9226,425,14
421,-5044,2821,15221,-8229,680,126
422,-5185,2713,15514,-7236,1049,237
423,-5362,2642,15728,-6229,1485,366
424,-5567,2612,15858,-5213,1912,508
425,-5807,2597,15983,-4198,2316,680
426,-6108,2587,16127,-3184,2715,900
427,-6427,2582,16245,-2163,3088,1190
428,-6711,2571,16316,-1127,3388,1564
429,-6936,2573,16335,-54,3609,2027
430,-7142,2608,16327,1054,3799,2563
431,-7382,2663,16292,2173,4000,3157
432,-7591,2716,16268,3313,4174,3817
433,-7643,2839,16224,4510,4348,4475
434,-7740,2926,16110,5668,4705,5106
435,-7841,3066,15914,6830,5190,5906
436,-7823,3224,15591,8021,5666,6824
437,-7752,3388,15207,9264,6014,7635
438,-7654,3587,14756,10602,6231,8289
439,-7484,3764,14223,11973,6427,8976
440,-7148,3968,13538,13375,6624,9787
441,-6593,4235,12661,14795,6776,10626
442,-6015,4575,11646,16204,6855,11356
443,-5399,4978,10554,17495,6974,12133
444,-4770,5435,9445,18628,7249,12930
445,-4181,5846,8445,19571,7650,13664
446,-3621,6117,7526,20334,8231,14403
447,-3044,6250,6584,21007,9010,15182
448,-2316,6244,5609,21686,9740,16022
449,-1373,6094,4608,22493,10149,16934
450,-237,5797,3635,23442,10306,17887
451,970,5535,2451,24375,10544,18681
452,2165,5404,901,25214,10694,19233
453,2873,5655,-1807,25969,10317,19501
454,3964,6447,-3771,26431,8676,19524
455,4925,7078,-5296,25996,6895,18976
456,5455,7544,-6839,24564,5824,17988
457,5760,7649,-8373,22654,4781,16941
458,5995,7634,-9727,20947,3122,16001
459,6283,7659,-10870,19674,833,15173
460,6604,7788,-11850,18644,-1472,14310
461,6744,7895,-12665,17522,-3135,13243
462,6691,7949,-13333,16187,-4016,12068
463,6531,7949,-13857,14691,-4388,10957
464,6358,7925,-14251,13147,-4517,9977
465,6236,7913,-14570,11620,-4480,9131
466,6135,7921,-14849,10125,-4282,8389
467,5986,7933,-15091,8670,-3979,7704
468,5757,7944,-15307,7246,-3682,7050
469,5468,7956,-15558,5852,-3515,6429
470,5172,7974,-15843,4495,-3610,5863
471,4893,8008,-16119,3182,-4020,5373
472,4630,8053,-16371,1886,-4671,4964
473,4350,8095,-16617,577,-5441,4636
474,4081,8158,-16823,-748,-6255,4413
475,3858,8244,-16979,-2095,-7062,4300
476,3660,8349,-17070,-3487,-7783,4274
477,3457,8452,-17116,-4941,-8345,4302
478,3258,8556,-17115,-6448,-8763,4359
479,3095,8672,-17049,-7989,-9114,4411
480,2960,8802,-16889,-9549,-9468,4423
481,2806,8934,-16608,-11114,-9845,4358
482,2640,9076,-16204,-12638,-10284,4204
483,2495,9203,-15690,-14082,-10848,3983
484,2427,9300,-15087,-15426,-11540,3724
485,2413,9375,-14385,-16715,-12211,3418
486,2411,9428,-13569,-18002,-12651,3040
487,2394,9444,-12650,-19285,-12740,2585
488,2420,9389,-11705,-20486,-12447,2073
489,2428,9345,-10740,-21614,-11832,1693
490,2459,9271,-9615,-22729,-10714,1478
491,2608,9289,-8358,-23733,-8762,1300
492,2398,9170,-7587,-24636,-6054,841
493,1962,8721,-6503,-25449,-4375,33
494,1505,8266,-5256,-26181,-3413,-641
495,1140,7881,-3717,-26840,-2811,-966
496,835,7524,-2079,-27432,-1722,-819
497,310,7097,-571,-27966,-201,-557
498,-282,6558,825,-28446,1292,-585
499,-985,5906,2275,-28878,2431,-942
500,-1752,5118,3795,-29267,2839,-1425
501,-2332,4375,5660,-29333,2225,-1866
502,-2758,3669,7839,-28854,1259,-2197
503,-3007,3021,10165,-27827,508,-2447
504,-3224,2366,12195,-26365,416,-2627
505,-3438,1797,13550,-24552,1010,-2637
506,-3768,1462,14249,-22342,1872,-2442
507,-4128,1470,14459,-19918,2628,-2072
508,-4498,1607,14389,-17644,3129,-1641
509,-4815,1762,14285,-15666,3349,-1192
510,-5098,1870,14211,-13978,3368,-778
511,-5323,1941,14202,-12508,3178,-417
512,-5430,1985,14351,-11176,2761,-108
513,-5472,1979,14701,-9925,2290,165
514,-5523,1929,15182,-8724,2002,440
515,-5622,1837,15651,-7521,1992,706
516,-5765,1746,16058,-6248,2176,954
517,-5978,1680,16363,-4903,2510,1201
518,-6249,1660,16533,-3504,2925,1494
519,-6516,1692,16575,-2091,3343,1857
520,-6778,1765,16589,-697,3736,2212
521,-7123,1851,16568,667,4170,2598
522,-7441,1986,16522,2018,4596,3133
523,-7637,2135,16383,3357,4976,3790
524,-7692,2339,16175,4708,5322,4453
525,-7755,2599,15896,5996,5826,5153
526,-7826,2867,15547,7164,6433,5997
527,-7772,3130,15039,8284,6972,6932
528,-7670,3398,14418,9442,7256,7662
529,-7558,3651,13764,10643,7289,8221
530,-7438,3919,13006,11873,7212,8761
531,-7233,4178,12203,13085,7032,9287
532,-6990,4441,11444,14252,6772,9847
533,-6595,4716,10688,15376,6517,10572
534,-6103,5061,9801,16491,6411,11399
535,-5564,5386,8889,17481,6407,12202
536,-4918,5734,7989,18393,6462,13018
537,-4200,6097,7097,19228,6673,13825
538,-3507,6406,6195,19939,7127,14559
539,-2822,6611,5290,20551,7742,15264
540,-2091,6729,4397,21161,8344,16033
541,-1302,6673,3474,21865,8792,16840
542,-454,6446,2461,22740,9026,17630
543,594,6209,1214,23743,8950,18303
544,1834,6288,-368,24645,8455,18852
545,2944,6458,-2324,25457,7475,19363
546,3997,7108,-4481,25902,6258,19550
547,4791,7723,-6196,25466,5386,18889
548,5272,8022,-7748,24118,4986,17696
549,5531,8160,-9308,22416,4227,16415
550,5785,8168,-10725,20765,2419,15185
551,6093,8200,-11873,19370,-83,14024
552,6398,8266,-12810,18092,-2414,12892
553,6556,8313,-13593,16737,-3986,11726
554,6553,8325,-14220,15263,-4750,10553
555,6419,8310,-14661,13700,-4900,9459
556,6223,8277,-14957,12075,-4643,8506
557,6020,8246,-15151,10444,-4167,7700
558,5816,8211,-15264,8862,-3647,7027
559,5613,8190,-15336,7376,-3219,6468
560,5391,8175,-15354,6006,-2959,5944
561,5146,8178,-15348,4761,-2913,5438
562,4904,8202,-15353,3648,-3122,4969
563,4669,8250,-15405,2660,-3598,4553
564,4420,8293,-15482,1773,-4310,4192
565,4112,8338,-15569,948,-5174,3913
566,3788,8412,-15685,128,-6123,3743
567,3487,8513,-15824,-727,-7137,3685
568,3186,8604,-15973,-1671,-8133,3711
569,2845,8670,-16105,-2727,-9003,3797
570,2449,8731,-16203,-3873,-9709,3934
571,2079,8802,-16290,-5074,-10320,4138
572,1778,8894,-16346,-6305,-10926,4417
573,1544,8999,-16332,-7588,-11483,4726
574,1335,9094,-16249,-8961,-11875,5012
575,1162,9193,-16091,-10423,-12094,5273
576,1085,9323,-15826,-11927,-12246,5518
577,1144,9487,-15435,-13439,-12375,5693
578,1277,9667,-14886,-14959,-12400,5733
579,1363,9813,-14197,-16524,-12156,5591
580,1382,9907,-13386,-18113,-11623,5259
581,1355,9910,-12493,-19579,-10909,4775
582,1351,9913,-11505,-20898,-10185,4264
583,1427,9875,-10424,-22084,-9516,3830
584,1497,9779,-9295,-23153,-8639,3451
585,1712,9667,-8036,-24114,-7260,3107
586,1446,9392,-7156,-24979,-5185,2554
587,1044,8810,-5695,-25758,-4081,1968
588,689,8344,-4144,-26459,-3595,1603
589,373,7849,-2564,-27090,-3539,1507
590,231,7334,-988,-27658,-3577,1855
591,216,6856,464,-28168,-3183,2490
592,250,6442,1897,-28628,-1977,3235
593,20,6016,3234,-29042,-149,3807
594,-298,5394,4684,-29415,1304,3860
595,-694,4794,6297,-29591,2035,3586
596,-1078,4158,8423,-29282,2017,3116
597,-1345,3551,10858,-28388,1772,2608
598,-1570,2876,12932,-26928,1738,2104
599,-1641,2342,14415,-24882,1856,1692
600,-1767,2091,15237,-22399,2265,1454
601,-2026,2198,15590,-19756,2920,1422
602,-2352,2407,15727,-17363,3667,1498
603,-2675,2576,15739,-15320,4355,1627
604,-2950,2708,15684,-13545,4851,1786
605,-3203,2769,15641,-11965,5098,1941
606,-3461,2782,15723,-10498,5125,2102
607,-3724,2772,15906,-9077,5018,2280
608,-3959,2746,16116,-7657,4826,2467
609,-4120,2717,16334,-6216,4614,2656
610,-4221,2715,16516,-4775,4517,2820
611,-4371,2723,16619,-3399,4650,2957
612,-4594,2743,16642,-2072,4962,3094
613,-4892,2803,16620,-748,5315,3235
614,-5217,2880,16562,569,5628,3435
615,-5482,2989,16536,1911,5867,3698
616,-5757,3154,16491,3314,6096,3902
617,-6084,3278,16312,4642,6449,4091
618,-6400,3380,16066,5939,6863,4511
619,-6584,3538,15728,7302,7173,5147
620,-6708,3706,15320,8701,7341,5752
621,-6803,3868,14843,10132,7383,6324
622,-6731,4073,14268,11590,7352,7041
623,-6577,4288,13579,13041,7266,7802
624,-6289,4520,12791,14537,7066,8489
625,-5871,4811,11905,16004,6843,9204
626,-5289,5121,10955,17359,6635,9955
627,-4681,5447,9945,18626,6497,10605
628,-4077,5753,8938,19759,6496,11170
629,-3558,6003,7896,20705,6812,11706
630,-3145,6158,6780,21511,7343,12238
631,-2697,6251,5593,22324,7669,12833
632,-2082,6344,4318,23267,7469,13505
633,-1344,6460,3005,24217,6735,14149
634,-569,6522,1639,25072,5771,14675
635,323,6523,225,25842,4701,15157
636,1143,6582,-1180,26534,3876,15401
637,2005,6650,-2612,27122,3482,15281
638,2673,6710,-4136,27419,3474,14763
639,3035,6808,-5875,27355,3771,13879
640,3269,7009,-7789,26891,3947,12868
641,3512,7257,-9507,26054,3762,11899
