accX,accY,accZ,gyroX,gyroY,gyroZ
-2086,16518,3164,-1318,-1169,445
-2187,16426,3159,-1566,-1638,876
-2177,16305,3218,-1936,-2190,1407
-2040,16154,3361,-2419,-2715,2019
-1837,15970,3581,-2995,-3075,2695
-1630,15765,3834,-3626,-3182,3436
-1410,15614,4032,-4262,-3067,4248
-1166,15499,4180,-4907,-2875,5108
-963,15360,4357,-5614,-2691,5973
-755,15200,4620,-6366,-2419,6930
-371,14946,5031,-7224,-1798,8111
275,14544,5637,-8298,-483,9546
986,13833,6209,-9707,1768,11148
1626,13192,6725,-10974,3794,12589
1124,12016,6827,-11977,3813,13514
672,10956,6920,-12879,3830,14346
1609,9339,7240,-12924,1528,14926
2452,7884,7527,-12965,-542,15448
3639,6969,8017,-12351,-551,15412
4708,6145,8457,-11799,-560,15379
4907,5750,8952,-11026,77,14466
5085,5395,9397,-10331,651,13645
5464,5184,9972,-9429,-132,12340
5805,4995,10490,-8618,-838,11166
6484,5018,11049,-7864,-1769,9871
7095,5040,11553,-7187,-2607,8706
7538,4997,12059,-6714,-2374,7602
7936,4958,12516,-6288,-2165,6608
8064,4860,12802,-5840,-1511,5666
8191,4749,13067,-5349,-1052,4747
8290,4590,13328,-4807,-751,3818
8347,4426,13556,-4188,-577,2854
8388,4287,13684,-3500,-574,1847
8485,4164,13755,-2778,-757,807
8647,4037,13827,-2048,-1004,-255
8795,3894,13890,-1307,-1167,-1331
8878,3832,13886,-527,-1232,-2410
8956,3883,13811,250,-1283,-3479
9071,3920,13723,981,-1318,-4523
9150,3835,13604,1696,-1248,-5530
9222,3758,13498,2339,-1186,-6436
9102,3916,13210,3138,-1083,-7388
8995,4057,12950,3856,-991,-8245
8811,4278,12588,4503,-1051,-9137
8601,4415,12215,5104,-1057,-9890
8315,4707,11781,5743,-919,-10454
7892,5359,11235,6375,-603,-10866
7382,6158,10712,6840,-201,-11179
6841,6760,10306,7072,241,-11356
6215,7199,9939,7225,763,-11316
5529,7847,9466,7449,1347,-11026
5004,8769,8971,7682,1868,-10527
4684,9699,8507,7820,2317,-9949
4391,10391,8130,7797,2788,-9399
3903,10959,7670,7689,3379,-8760
3213,11636,7034,7635,3869,-8020
2436,12390,6365,7547,3892,-7237
1656,13145,5831,7365,3324,-6487
977,13891,5469,7093,2380,-5772
501,14461,5309,6701,1440,-5064
193,14882,5249,6265,882,-4312
-60,15263,5105,5860,822,-3563
-298,15598,4882,5450,1043,-2888
-505,15863,4666,5005,1293,-2303
-660,16061,4499,4553,1427,-1796
-775,16251,4370,4149,1395,-1379
-841,16439,4281,3804,1205,-1071
-833,16605,4266,3509,932,-852
-779,16767,4289,3260,720,-702
-750,16935,4276,3046,644,-633
-750,17092,4210,2848,627,-664
-734,17201,4153,2647,550,-777
-690,17255,4135,2457,399,-952
-659,17295,4097,2293,238,-1177
-655,17331,4030,2142,84,-1436
-665,17350,3952,1987,-80,-1714
-680,17341,3886,1825,-249,-1987
-709,17308,3816,1662,-389,-2241
-765,17269,3735,1507,-492,-2471
-841,17221,3654,1357,-582,-2668
-936,17170,3566,1209,-673,-2829
-1044,17119,3487,1057,-780,-2955
-1156,17070,3436,904,-906,-3040
-1273,17024,3415,760,-1025,-3076
-1400,16969,3420,620,-1106,-3057
-1530,16915,3417,489,-1124,-2973
-1656,16871,3375,369,-1095,-2822
-1745,16796,3336,241,-1071,-2610
-1779,16712,3325,117,-1010,-2321
-1800,16634,3323,-15,-788,-1937
-1840,16568,3272,-173,-377,-1466
-1900,16511,3170,-370,71,-951
-1951,16449,3061,-616,367,-427
-1969,16384,2973,-898,429,93
-1941,16335,2931,-1198,286,612
-1848,16298,2937,-1518,13,1137
-1700,16261,3001,-1869,-308,1668
-1559,16228,3097,-2250,-566,2202
-1446,16229,3191,-2660,-658,2773
-1363,16255,3266,-3124,-554,3400
-1364,16243,3317,-3694,-288,4087
-1425,16154,3358,-4399,34,4862
-1422,16022,3421,-5202,296,5758
-1222,15803,3586,-6144,499,6778
-838,15455,3905,-7329,784,7932
-320,14984,4425,-8741,1245,9155
287,14402,5111,-10271,1804,10390
898,13726,5943,-11731,2157,11568
1359,12882,6938,-13018,2006,12688
1243,11742,7137,-14034,1306,13765
1562,10196,7281,-14654,-261,14835
2791,8554,7672,-14883,-2030,15896
4422,7180,8315,-14695,-2689,16760
5488,6197,8768,-14190,-1548,17244
5736,5492,9034,-13520,501,17258
5617,4885,9279,-12775,2036,16713
5556,4351,9604,-11944,2467,15713
5660,3995,9971,-11003,2043,14452
5962,3718,10407,-10073,1159,13049
6428,3556,10923,-9220,228,11614
6992,3444,11499,-8490,-420,10237
7469,3298,12059,-7859,-607,8940
7728,3148,12523,-7258,-423,7708
7826,3021,12899,-6650,-169,6527
7930,2904,13240,-6020,-96,5379
8118,2761,13585,-5371,-203,4245
8324,2551,13871,-4688,-347,3108
8472,2353,14066,-3938,-461,1952
8572,2249,14186,-3128,-605,769
8721,2231,14277,-2296,-835,-435
8973,2151,14380,-1506,-1064,-1653
9240,1974,14447,-728,-1145,-2879
9419,1839,14408,106,-1037,-4095
9478,1970,14228,999,-847,-5285
9529,2295,14046,1819,-693,-6458
9614,2484,13954,2489,-519,-7572
9601,2575,13839,3142,-184,-8574
9373,2778,13564,3885,275,-9458
9052,3222,13153,4693,664,-10211
8781,3777,12765,5444,961,-10814
8498,4306,12412,6126,1375,-11240
8103,4784,12021,6786,1963,-11511
7560,5448,11507,7453,2622,-11647
6926,6298,10938,8059,3225,-11677
6235,7082,10403,8489,3656,-11644
5543,7739,9968,8773,3886,-11529
4902,8348,9575,8980,4017,-11264
4304,9036,9134,9142,4196,-10844
3694,9741,8627,9199,4466,-10341
3034,10353,8135,9100,4725,-9789
2341,10833,7665,8894,4853,-9167
1707,11256,7212,8654,4742,-8439
1232,11691,6789,8428,4380,-7616
922,12117,6414,8193,3878,-6749
700,12479,6111,7917,3372,-5884
484,12833,5766,7627,2958,-5029
266,13332,5320,7377,2643,-4195
0,13921,4888,7083,2371,-3435
-258,14481,4604,6685,2131,-2772
-538,14979,4462,6240,2047,-2200
-823,15448,4371,5854,2257,-1681
-1125,15889,4213,5554,2757,-1244
-1468,16291,3943,5316,3364,-924
-1831,16681,3587,5128,3817,-743
-2162,17041,3218,4953,3928,-715
-2408,17308,2924,4745,3689,-824
-2611,17481,2692,4495,3219,-1018
-2786,17589,2525,4207,2590,-1242
-2918,17638,2424,3883,1861,-1472
-2991,17649,2363,3528,1100,-1692
-2988,17653,2331,3152,360,-1895
-2916,17657,2312,2758,-277,-2084
-2853,17652,2290,2343,-760,-2277
-2830,17631,2281,1917,-1132,-2489
-2837,17608,2284,1516,-1448,-2701
-2883,17620,2255,1170,-1727,-2902
-2963,17640,2205,872,-1984,-3078
-3058,17663,2185,595,-2209,-3181
-3163,17664,2159,374,-2366,-3216
-3243,17608,2138,178,-2482,-3178
-3274,17491,2136,3,-2622,-3063
-3274,17370,2154,-146,-2833,-2876
-3264,17263,2178,-287,-3137,-2639
-3199,17112,2262,-446,-3540,-2362
-3057,16906,2413,-619,-3948,-2010
-2873,16721,2574,-785,-4234,-1582
-2686,16594,2719,-966,-4384,-1137
-2516,16468,2869,-1206,-4468,-725
-2372,16296,3034,-1499,-4530,-340
-2219,16142,3214,-1803,-4549,53
-2029,15970,3400,-2126,-4473,466
-1817,15731,3607,-2487,-4288,879
-1635,15517,3802,-2849,-4002,1278
-1498,15381,3942,-3206,-3628,1658
-1356,15253,4088,-3597,-3189,2040
-1235,15065,4255,-4033,-2639,2464
-1186,14892,4403,-4468,-1961,2944
-1209,14739,4522,-4908,-1254,3476
-1260,14561,4637,-5385,-625,4076
-1303,14328,4750,-5905,-100,4780
-1380,14128,4828,-6478,353,5614
-1534,13990,4865,-7151,760,6586
-1542,13877,4968,-8051,1148,7766
-1244,13556,5361,-9336,1617,9167
-775,12885,6037,-10898,2206,10670
-401,12087,6866,-12360,2584,12155
-405,11007,7735,-13601,2213,13514
-572,9698,7921,-14389,847,14834
113,8254,7954,-14703,-1598,15971
1637,6743,8322,-14460,-4093,16667
3217,5497,8736,-13938,-5128,17155
4378,4766,9156,-13189,-4620,17265
5158,4214,9635,-12434,-3466,16805
5738,3738,10187,-11639,-2470,15842
6186,3399,10736,-10774,-1956,14534
6605,3196,11258,-9859,-1983,13053
7150,3111,11806,-8947,-2412,11511
7751,3046,12335,-8108,-2858,9990
8297,2975,12772,-7319,-3064,8520
8763,2891,13116,-6558,-3009,7081
9125,2885,13407,-5809,-2770,5649
9389,2926,13679,-5077,-2447,4204
9595,2853,13910,-4356,-2175,2751
9789,2689,14051,-3552,-2076,1292
10011,2701,14064,-2624,-2193,-175
10322,3019,14047,-1699,-2415,-1647
10686,3279,14102,-962,-2474,-3115
10938,3331,14157,-347,-2159,-4550
10951,3266,14046,304,-1533,-5907
10738,3378,13730,1064,-881,-7148
10397,3867,13350,1832,-438,-8285
10029,4492,13030,2409,-139,-9306
9622,4939,12808,2775,242,-10155
9127,5249,12590,3095,825,-10786
8543,5711,12304,3486,1489,-11238
7927,6290,12010,3892,2080,-11588
7284,6772,11728,4223,2571,-11828
6630,7152,11452,4540,2980,-11913
5960,7585,11133,4873,3312,-11850
5315,8118,10803,5183,3557,-11690
4728,8584,10515,5382,3742,-11447
4212,8940,10277,5520,3921,-11105
3740,9236,10052,5651,4145,-10655
3258,9558,9804,5780,4395,-10127
2696,9945,9486,5909,4607,-9570
2112,10343,9149,6007,4636,-8988
1621,10669,8854,6052,4419,-8368
1274,10934,8619,6076,4058,-7684
1011,11248,8338,6095,3735,-6945
774,11605,7996,6063,3529,-6209
592,11882,7668,5913,3382,-5513
522,12064,7372,5680,3205,-4853
558,12201,7099,5423,3001,-4202
659,12307,6900,5150,2849,-3521
754,12342,6769,4860,2833,-2789
804,12419,6598,4628,2967,-1984
759,12694,6325,4487,3192,-1162
651,13150,6004,4382,3404,-363
503,13620,5723,4224,3590,396
324,14093,5475,4075,3824,1175
73,14606,5182,3971,4158,1949
-278,15247,4883,3884,4543,2654
-708,16001,4599,3833,4831,3166
-1127,16634,4387,3725,4942,3380
-1512,17145,4191,3601,4953,3371
-1840,17593,3986,3510,4848,3177
-2068,17938,3810,3400,4595,2820
-2244,18173,3646,3240,4262,2329
-2401,18319,3471,3036,3867,1768
-2496,18413,3309,2817,3338,1196
-2517,18460,3185,2600,2656,604
-2491,18473,3098,2390,1900,-24
-2439,18457,3024,2191,1165,-677
-2393,18430,2965,2008,540,-1329
-2404,18379,2885,1841,86,-1966
-2459,18304,2766,1688,-232,-2569
-2531,18199,2620,1536,-504,-3116
-2626,18083,2442,1386,-789,-3600
-2750,17976,2262,1234,-1119,-4017
-2872,17859,2114,1066,-1480,-4338
-2949,17754,1988,904,-1798,-4497
-2980,17705,1840,763,-2013,-4470
-2997,17675,1694,626,-2176,-4321
-3036,17641,1594,501,-2398,-4129
-3107,17620,1541,396,-2708,-3884
-3203,17628,1518,327,-3053,-3590
-3240,17684,1529,291,-3323,-3235
-3187,17661,1540,256,-3383,-2823
-3112,17710,1573,199,-3150,-2334
-3165,17664,1467,109,-2647,-1825
-3297,17474,1299,-74,-2174,-1274
-3399,17153,1149,-306,-1979,-629
-3436,16668,1064,-638,-2071,171
-3518,16248,942,-1044,-2265,1169
-3738,16028,736,-1573,-2484,2331
-4023,15838,582,-2407,-2728,3680
-4105,15582,640,-3591,-2840,5336
-3884,15184,976,-5200,-2547,7303
-3362,14528,1511,-7299,-1800,9494
-2490,13637,2330,-9628,-1029,11766
-1474,12412,3582,-11899,-665,13811
-558,10968,4984,-13707,-866,15475
80,9528,5601,-14835,-1244,16921
827,7903,5912,-15478,-1633,18212
2005,6244,6453,-15594,-1936,19097
3266,4995,7045,-15230,-1449,19591
4005,4183,7560,-14553,-122,19486
4232,3736,8056,-13718,1309,18799
4397,3413,8764,-12862,2080,17697
4716,3172,9610,-11948,2046,16366
5137,3041,10422,-10966,1442,14959
5658,3023,11173,-10004,518,13588
6276,3075,11909,-9133,-428,12322
6931,3126,12605,-8362,-1094,11169
7532,3142,13214,-7667,-1298,10123
7980,3171,13677,-7003,-1039,9161
8242,3209,14024,-6360,-493,8245
8370,3242,14346,-5731,102,7336
8430,3266,14647,-5087,599,6426
8450,3314,14902,-4403,959,5513
8425,3358,15082,-3689,1194,4591
8382,3384,15177,-2966,1283,3651
8369,3424,15221,-2232,1222,2694
8379,3433,15243,-1517,1095,1724
8381,3381,15237,-801,984,744
8350,3346,15162,-46,900,-250
8325,3385,15011,737,805,-1264
8326,3398,14822,1500,729,-2295
8307,3328,14602,2243,756,-3328
8212,3190,14295,3008,878,-4345
8039,3233,13884,3828,987,-5326
7883,3404,13451,4614,997,-6265
7764,3490,13092,5296,957,-7150
7558,3519,12721,5954,970,-7968
7210,3693,12325,6627,1022,-8676
6795,4135,11876,7299,1119,-9237
6422,4652,11443,7862,1209,-9665
6094,5093,11053,8305,1301,-9970
5686,5645,10636,8704,1445,-10153
5174,6438,10142,9049,1640,-10209
4632,7313,9647,9215,1793,-10149
4151,8047,9262,9173,1904,-9986
3712,8683,8917,9021,2122,-9685
3250,9367,8505,8872,2514,-9256
2775,10007,8073,8649,2945,-8742
2339,10480,7694,8336,3255,-8127
1914,10930,7306,8083,3352,-7423
1542,11447,6903,7899,3216,-6627
1264,11929,6497,7699,2928,-5735
1071,12408,6207,7447,2603,-4752
854,12960,5938,7155,2408,-3748
602,13586,5677,6825,2351,-2839
367,14217,5432,6483,2310,-2090
176,14817,5235,6116,2263,-1463
-7,15433,5024,5768,2326,-910
-227,16024,4751,5426,2541,-445
-486,16517,4472,5055,2777,-95
-761,16907,4231,4672,2897,133
-1020,17240,4031,4319,2887,260
-1268,17539,3808,3999,2813,283
-1492,17773,3621,3667,2669,195
-1685,17909,3507,3308,2490,34
-1856,17965,3442,2951,2309,-166
-1979,18000,3383,2630,2101,-404
-2080,18015,3315,2324,1836,-674
-2140,17979,3276,2010,1476,-942
-2137,17908,3285,1706,1025,-1196
-2112,17868,3293,1438,553,-1438
-2098,17855,3301,1191,81,-1689
-2091,17816,3340,942,-383,-1953
-2067,17744,3396,699,-794,-2202
-2046,17674,3442,477,-1099,-2426
-2059,17606,3479,273,-1297,-2635
-2072,17493,3542,81,-1447,-2829
-2075,17347,3612,-81,-1566,-2990
-2073,17211,3648,-192,-1661,-3119
-2072,17099,3653,-272,-1788,-3233
-2069,16962,3689,-348,-1986,-3336
-2062,16785,3757,-407,-2217,-3407
-2048,16619,3821,-429,-2412,-3424
-2027,16480,3874,-425,-2542,-3391
-2016,16361,3915,-427,-2604,-3324
-2028,16259,3957,-438,-2596,-3230
-2071,16151,3994,-456,-2503,-3104
-2141,16046,3998,-460,-2327,-2928
-2229,15960,3964,-459,-2122,-2696
-2329,15863,3928,-484,-1964,-2425
-2437,15745,3897,-531,-1891,-2109
-2535,15645,3866,-578,-1882,-1732
-2617,15575,3827,-638,-1876,-1284
-2684,15527,3783,-743,-1863,-782
-2744,15498,3754,-903,-1916,-266
-2813,15479,3749,-1116,-2105,249
-2889,15481,3786,-1360,-2435,781
-2992,15552,3844,-1639,-2802,1368
-3101,15705,3867,-1990,-3084,2053
-3263,16003,3903,-2493,-3252,2866
-3511,16372,3944,-3152,-3303,3746
-3603,16515,4139,-4032,-3190,4792
-3398,16401,4486,-5150,-2619,6162
-2967,16097,4840,-6511,-1431,7841
-2361,15544,5319,-8077,-128,9608
-1626,14717,6096,-9615,550,11240
-1072,13654,6934,-10893,304,12660
-965,12433,6918,-11775,-595,14054
-382,10910,6601,-12380,-2195,15394
1263,9249,6734,-12738,-4126,16360
3539,7653,7166,-12917,-4759,17053
5361,6396,7716,-12819,-3109,17341
6065,5545,8121,-12424,248,17127
5865,5079,8343,-11887,3492,16567
5457,4804,8656,-11241,5160,15593
5192,4644,9111,-10491,5135,14394
5211,4570,9648,-9647,3936,13138
5581,4573,10262,-8820,2224,11907
6188,4663,10931,-8095,718,10759
6766,4710,11582,-7507,-84,9710
7137,4748,12113,-7002,-156,8759
7321,4751,12537,-6550,180,7901
7371,4692,12881,-6119,595,7117
7363,4629,13174,-5661,872,6387
7369,4569,13438,-5183,952,5693
7428,4463,13685,-4707,918,5022
7489,4311,13903,-4222,876,4350
7499,4155,14087,-3703,845,3661
7458,4029,14236,-3145,751,2944
7422,3880,14377,-2566,517,2192
7400,3682,14458,-1951,142,1403
7412,3526,14485,-1281,-356,567
7511,3469,14503,-600,-920,-328
7695,3372,14567,30,-1423,-1280
7885,3196,14612,652,-1741,-2281
8013,3025,14530,1324,-1874,-3306
8098,2975,14365,2036,-1922,-4333
8209,2946,14249,2724,-1949,-5367
8315,2861,14150,3426,-1908,-6389
8318,2853,13902,4218,-1768,-7347
8205,3063,13476,5057,-1613,-8205
8045,3486,13019,5831,-1518,-8948
7830,3968,12590,6452,-1402,-9560
7498,4480,12071,6951,-1141,-9987
7080,5153,11485,7361,-795,-10182
6713,6002,10835,7596,-477,-10165
6551,6805,10456,7636,-290,-10074
6404,7445,10256,7558,56,-9919
6060,8140,10018,7558,761,-9674
5502,8936,9619,7583,1639,-9366
4881,9726,9184,7513,2363,-9034
4322,10368,8839,7356,2809,-8718
3870,10897,8576,7184,3104,-8332
3448,11412,8209,7042,3447,-7789
3002,11967,7788,6887,3786,-7126
2548,12514,7357,6741,3984,-6430
2153,12884,6976,6539,3928,-5781
1855,13128,6640,6345,3672,-5130
1683,13327,6347,6203,3360,-4440
1565,13550,6047,6086,3167,-3735
1379,13788,5665,5934,3139,-3069
1114,14012,5213,5735,3099,-2456
774,14276,4835,5525,2886,-1860
533,14663,4458,5317,2617,-1152
285,15086,4136,5038,2440,-486
-45,15548,3961,4639,2370,129
-387,15915,3972,4118,2336,674
-687,16204,4091,3545,2317,1161
-918,16515,4221,2996,2307,1582
-1058,16830,4333,2446,2267,1899
-1094,17110,4460,1894,2179,2094
-1088,17346,4582,1390,2061,2141
-1070,17541,4652,988,1911,2030
-1045,17685,4678,691,1697,1773
-983,17780,4694,477,1439,1416
-895,17831,4692,321,1223,1005
-828,17887,4634,219,1103,551
-792,17945,4527,149,1040,55
-749,17988,4457,90,969,-462
-697,17986,4439,36,889,-987
-669,17965,4431,13,821,-1510
-673,17918,4433,21,745,-2025
-675,17832,4444,48,640,-2498
-656,17731,4467,118,503,-2926
-632,17625,4480,235,368,-3314
-642,17515,4470,389,263,-3662
-718,17411,4426,565,176,-3973
-839,17296,4354,747,38,-4242
-964,17175,4250,940,-209,-4461
-1071,17059,4126,1141,-569,-4616
-1182,16954,3998,1324,-986,-4699
-1301,16840,3913,1473,-1407,-4714
-1409,16699,3880,1587,-1769,-4652
-1503,16564,3812,1691,-1995,-4495
-1611,16494,3716,1716,-2072,-4238
-1744,16499,3612,1657,-2063,-3940
-1881,16392,3553,1490,-2052,-3656
-2017,16270,3485,1295,-2048,-3326
-2128,16217,3380,1104,-2054,-2929
-2200,16171,3266,845,-2085,-2472
-2235,16098,3138,492,-2134,-1927
-2266,16017,2998,47,-2216,-1290
-2311,15898,2872,-502,-2392,-585
-2346,15714,2809,-1148,-2718,184
-2317,15488,2831,-1864,-3156,1043
-2229,15254,2918,-2647,-3563,2002
-2133,15072,3053,-3512,-3798,3056
-2030,14906,3234,-4500,-3812,4183
-1881,14677,3487,-5645,-3617,5393
-1652,14416,3801,-6939,-3199,6711
-1237,14093,4300,-8437,-2517,8148
-636,13590,5021,-10142,-1504,9641
-42,12972,5749,-11864,-251,11084
390,12223,6332,-13518,925,12447
654,11196,6945,-15072,1630,13666
825,9878,7502,-16350,1686,14699
1361,8401,7974,-17126,1166,15558
2182,6897,8604,-17354,667,16262
2775,5682,9131,-17041,667,16672
3127,4822,9556,-16371,795,16663
3501,4113,10037,-15509,569,16135
4000,3549,10556,-14501,-91,15196
4600,3164,11098,-13389,-993,13973
5194,2900,11649,-12271,-1859,12597
5738,2768,12189,-11205,-2541,11166
6264,2714,12732,-10245,-2979,9762
6727,2614,13288,-9410,-3082,8432
7012,2519,13774,-8625,-2833,7185
7157,2491,14173,-7857,-2449,6004
7296,2435,14554,-7125,-2135,4885
7461,2343,14913,-6384,-1909,3822
7610,2233,15182,-5594,-1749,2793
7732,2211,15353,-4742,-1687,1771
7880,2280,15479,-3894,-1723,756
8073,2293,15603,-3104,-1766,-231
8245,2223,15698,-2317,-1717,-1190
8313,2214,15674,-1470,-1583,-2122
8328,2390,15551,-592,-1488,-3032
8386,2580,15434,202,-1496,-3931
8478,2659,15348,910,-1521,-4814
8509,2675,15188,1606,-1458,-5668
8478,2776,14939,2337,-1345,-6473
8426,3047,14650,3054,-1263,-7241
8401,3367,14400,3671,-1183,-7968
8373,3571,14184,4197,-1016,-8649
8262,3688,13908,4718,-722,-9261
8034,3893,13525,5289,-376,-9789
7748,4294,13070,5862,-98,-10240
7468,4724,12618,6334,97,-10612
7197,5044,12187,6712,302,-10860
6908,5278,11765,7083,566,-10955
6526,5657,11268,7486,905,-10899
6032,6356,10652,7869,1325,-10719
5484,7202,9995,8112,1735,-10474
4966,7924,9443,8123,2048,-10178
4502,8514,9005,7992,2304,-9758
4071,9099,8621,7827,2604,-9186
3642,9706,8219,7650,2973,-8474
3180,10315,7755,7438,3336,-7614
2709,10928,7279,7180,3523,-6644
2286,11537,6854,6849,3428,-5604
1915,12164,6530,6449,3125,-4517
1560,12804,6321,5981,2773,-3411
1201,13431,6232,5495,2491,-2331
919,14008,6211,5005,2386,-1272
644,14515,6206,4521,2510,-273
375,15005,6207,4058,2756,640
115,15480,6155,3601,3006,1414
-133,15915,6066,3148,3138,1996
-311,16288,6005,2703,3076,2401
-414,16578,5992,2279,2869,2654
-466,16830,5971,1912,2586,2754
-465,17074,5931,1588,2247,2697
-403,17248,5919,1264,1867,2497
-287,17330,5961,946,1495,2190
-142,17371,6002,682,1192,1813
-7,17395,6016,471,960,1377
90,17399,6016,292,763,897
178,17371,6041,131,558,393
257,17332,6080,-5,343,-116
301,17317,6094,-107,114,-624
301,17303,6104,-197,-169,-1131
266,17270,6123,-285,-520,-1620
224,17224,6137,-363,-920,-2063
189,17183,6122,-428,-1359,-2443
167,17149,6100,-488,-1856,-2764
158,17098,6080,-546,-2416,-3028
173,17010,6087,-591,-3018,-3230
224,16875,6121,-621,-3577,-3343
311,16722,6138,-635,-3987,-3344
412,16600,6130,-638,-4220,-3249
499,16492,6104,-662,-4321,-3099
559,16350,6083,-710,-4350,-2904
605,16173,6078,-756,-4333,-2647
665,15996,6085,-793,-4243,-2308
758,15806,6094,-848,-4064,-1896
858,15559,6113,-944,-3842,-1438
921,15296,6154,-1068,-3628,-949
951,15125,6190,-1174,-3423,-431
1008,15026,6266,-1297,-3174,126
1115,14956,6380,-1461,-2752,742
1241,14910,6482,-1666,-2066,1406
1335,14880,6546,-1924,-1175,2097
1350,14869,6551,-2256,-248,2801
1276,14892,6505,-2670,533,3524
1192,14907,6463,-3216,1084,4305
1239,14837,6502,-3934,1488,5203
1458,14506,6705,-4909,2006,6248
1756,13934,7053,-6147,2912,7490
2118,13264,7413,-7499,4185,8830
2480,12500,7807,-8908,5368,10107
2565,11623,8216,-10318,5974,11165
2389,10499,8559,-11568,5692,12006
