7528, -12158, -5819, -21718, -9149, -9364
7442, -10515, -6174, -20803, -8665, -8710
7479, -8900, -6501, -19666, -8486, -8063
7466, -7440, -6985, -18344, -7995, -7336
7450, -6267, -7400, -16811, -7165, -6550
7506, -5325, -7730, -15268, -6414, -5771
7515, -4614, -7883, -13603, -5416, -5022
7387, -4169, -8118, -11747, -4346, -4224
7448, -3997, -8105, -9762, -3655, -3378
7418, -4070, -8255, -7529, -2611, -2409
7522, -4409, -8326, -5062, -1529, -1293
7585, -4966, -8674, -2402, -104, 34
7807, -5795, -8916, 197, 1149, 1701
8136, -6839, -8897, 2645, 2659, 3734
8278, -8153, -8867, 4788, 4762, 6187
8353, -9485, -8760, 6346, 6717, 8845
8458, -10574, -8396, 6975, 7983, 11121
8325, -11305, -7815, 6661, 8428, 12334
7938, -11905, -7092, 5658, 8193, 12404
7594, -12399, -6485, 4444, 7073, 11792
7347, -12845, -5827, 3326, 5462, 11032
7046, -13253, -5100, 2334, 4386, 10310
6629, -13607, -4451, 1414, 3898, 9536
6141, -13933, -3845, 566, 3637, 8697
5638, -14194, -3274, -205, 3331, 7831
5170, -14444, -2736, -912, 2900, 6986
4706, -14674, -2246, -1542, 2493, 6172
4273, -14878, -1815, -2084, 2184, 5413
3849, -15069, -1418, -2549, 1954, 4758
3506, -15233, -1097, -2932, 1776, 4244
3181, -15380, -808, -3258, 1610, 3816
2932, -15500, -568, -3554, 1450, 3401
2672, -15615, -337, -3848, 1310, 2984
2519, -15718, -164, -4125, 1175, 2608
2393, -15797, -5, -4370, 1081, 2299
2262, -15896, 139, -4610, 1055, 2000
2129, -15976, 272, -4841, 1029, 1707
1945, -16049, 431, -5079, 963, 1389
6824, -14411, -6510, -21226, -7076, -10571
6737, -13325, -6433, -22161, -6556, -10233
6510, -12359, -5995, -22098, -6072, -9636
6379, -10982, -6544, -21178, -5880, -8931
6482, -9478, -7098, -20123, -6051, -8289
6563, -8062, -7584, -19014, -5921, -7668
6539, -6735, -8089, -17832, -5216, -7015
6647, -5663, -8426, -16538, -4572, -6299
6787, -4827, -8521, -15163, -3694, -5614
6741, -4225, -8587, -13565, -2495, -4874
6718, -3907, -8416, -11705, -1428, -4002
6693, -3856, -8518, -9528, -308, -2971
6865, -4064, -8587, -7155, 535, -1786
7077, -4461, -8709, -4647, 1638, -447
7345, -5050, -8857, -2110, 3044, 1250
7437, -5861, -9148, 234, 4444, 3405
7770, -6983, -9187, 2064, 4682, 5659
8033, -8141, -9111, 3411, 4502, 7629
8251, -9266, -8933, 4340, 4328, 9164
8387, -10196, -8629, 4926, 4268, 10188
8280, -10943, -8169, 5074, 4447, 10825
8114, -11573, -7608, 4792, 4491, 11106
7873, -12089, -7001, 4234, 4475, 11061
7495, -12539, -6322, 3384, 4611, 10702
7018, -12944, -5638, 2510, 4725, 10209
6497, -13300, -4996, 1640, 4658, 9543
5952, -13642, -4384, 791, 4286, 8754
5436, -13939, -3799, -3, 3627, 7906
4991, -14217, -3249, -729, 2798, 7057
4594, -14477, -2749, -1373, 2101, 6248
4201, -14708, -2303, -1929, 1660, 5514
3810, -14911, -1912, -2414, 1405, 4868
3451, -15086, -1578, -2840, 1200, 4305
3126, -15251, -1283, -3219, 1016, 3810
2842, -15391, -1032, -3555, 844, 3387
2600, -15518, -802, -3862, 714, 3021
2358, -15634, -604, -4150, 679, 2713
2144, -15733, -425, -4416, 636, 2431
6459, -13258, -6499, -21555, -6042, -10443
6274, -12249, -6393, -21505, -5638, -9714
6309, -11077, -6662, -20706, -5523, -8874
6371, -9744, -7154, -19592, -5646, -8107
6584, -8365, -7671, -18419, -5891, -7472
6679, -7096, -8107, -17213, -5593, -6852
6676, -5994, -8468, -15985, -4934, -6232
6683, -5111, -8706, -14723, -4363, -5594
6707, -4499, -8795, -13341, -3808, -4934
6741, -4157, -8712, -11738, -2946, -4201
6762, -4275, -8757, -9453, -1340, -2921
6928, -4527, -9175, -7058, 151, -1408
7279, -5046, -9374, -4801, 1466, 323
7576, -5517, -9477, -2670, 3152, 2132
7886, -6192, -9439, -848, 4609, 4127
8065, -7028, -9184, 661, 5547, 6241
8122, -8119, -8869, 1892, 6030, 8394
8078, -9389, -8528, 2863, 5960, 10413
8092, -10533, -8124, 3500, 5383, 11977
7919, -11371, -7513, 3615, 4777, 12832
7636, -12040, -6833, 3158, 4169, 12890
7284, -12546, -6275, 2444, 3531, 12465
6947, -12922, -5748, 1709, 2706, 11879
6634, -13264, -5155, 988, 1881, 11181
6264, -13587, -4558, 259, 1368, 10354
5819, -13889, -3985, -471, 1165, 9424
5301, -14157, -3435, -1159, 1052, 8420
4878, -14409, -2935, -1769, 849, 7493
4453, -14668, -2469, -2311, 713, 6613
4042, -14898, -2056, -2777, 666, 5804
3678, -15098, -1690, -3159, 658, 5119
3322, -15258, -1364, -3479, 695, 4528
3003, -15404, -1081, -3758, 753, 3998
2710, -15539, -841, -4006, 811, 3530
2452, -15656, -626, -4231, 846, 3113
2273, -15740, -449, -4440, 853, 2740
2141, -15813, -288, -4652, 888, 2376
2046, -15900, -149, -4879, 998, 1999
5757, -12936, -7201, -21700, -6443, -7360
5533, -11990, -6767, -21925, -5803, -6754
5618, -10794, -6977, -21153, -5488, -6132
5804, -9340, -7408, -20003, -5635, -5598
6043, -7844, -7860, -18747, -5796, -5201
6059, -6432, -8307, -17427, -5434, -4788
6041, -5262, -8586, -16119, -4790, -4320
6112, -4413, -8622, -14749, -4116, -3793
6135, -3866, -8697, -13129, -3271, -3217
6278, -3615, -8547, -11195, -2289, -2570
6255, -3602, -8939, -8923, -904, -1801
6458, -3787, -9132, -6580, 63, -961
6733, -4073, -9561, -4158, 1346, -43
7154, -4581, -9908, -1826, 2918, 1068
7334, -5356, -9774, 306, 4702, 2882
7635, -6326, -9540, 2041, 5774, 4929
7750, -7461, -9149, 3273, 6215, 7049
7858, -8722, -8629, 4058, 5771, 8915
7918, -9817, -8186, 4480, 4934, 10264
8037, -10703, -7617, 4458, 3978, 11061
7974, -11359, -6977, 4010, 3393, 11228
7850, -11882, -6315, 3266, 3174, 10875
