11347, -12490, -6545, -8351, -10342, -16345
9706, -10707, -7580, -9819, -9260, -17987
7750, -7990, -8549, -10980, -11610, -19205
6171, -5153, -9669, -11799, -13726, -18737
5136, -2543, -10171, -12013, -15630, -17065
4347, -993, -10186, -12004, -16883, -14212
3137, -888, -9851, -12019, -15580, -9879
2872, -2662, -9340, -12202, -12745, -5614
3891, -5643, -7789, -12936, -9208, -1776
4215, -7746, -6421, -14017, -5011, 1678
2392, -8535, -4817, -14362, -1233, 4787
2161, -8559, -2493, -14956, -728, 6863
3518, -8729, -637, -15046, -3932, 7879
5336, -8260, 1368, -14572, -6358, 8377
6789, -7953, 2854, -13920, -5918, 8425
7304, -7788, 4115, -13218, -4041, 7964
7637, -7689, 4769, -12226, -3814, 7421
8334, -7596, 4945, -10930, -4995, 7078
8937, -7542, 5124, -9760, -5385, 6878
9076, -7558, 5034, -8656, -5282, 6837
9370, -7573, 5096, -7745, -5646, 6811
9593, -7773, 4934, -6949, -5996, 6953
10059, -7945, 4795, -6211, -6472, 7461
10547, -8209, 4609, -5444, -7017, 8259
11091, -8491, 4433, -4678, -7362, 9227
11592, -8866, 4305, -3919, -7464, 10219
11961, -9296, 4144, -3178, -7652, 10992
12275, -9729, 3988, -2492, -8137, 11384
12358, -10173, 3725, -1852, -8331, 11534
12324, -10547, 3457, -1274, -8307, 11473
12174, -10909, 3159, -772, -8115, 11329
11930, -11233, 2837, -397, -8051, 11146
11639, -11552, 2497, -197, -8347, 10899
11368, -11890, 2087, -276, -9330, 10520
11121, -12221, 1654, -493, -10425, 9967
11029, -12548, 1305, -768, -11385, 9260
10920, -12799, 1043, -942, -11531, 8459
10764, -13003, 844, -982, -10820, 7678
14441, -11418, -2788, -4444, -12911, -11882
14246, -10054, -3951, -7276, -12718, -13970
13518, -8612, -4744, -9826, -11424, -15850
12518, -6644, -5218, -12120, -10169, -17542
12177, -4420, -5516, -14184, -10327, -19064
11897, -2668, -5578, -16043, -10548, -19751
11349, -1201, -5189, -17011, -10223, -20083
10243, -116, -4462, -16976, -8786, -19906
8003, 683, -3729, -16209, -6369, -18541
5689, 644, -3390, -15240, -4513, -15319
3793, 225, -2726, -14632, -4120, -10511
3888, -577, -1073, -14441, -4325, -6183
4218, -2271, 280, -14281, -2383, -2288
4108, -3932, 1653, -14099, 663, 1217
5016, -4024, 2749, -13922, 1738, 4372
5673, -4567, 4183, -13524, 1442, 6907
5996, -4819, 5244, -12979, 1714, 7937
6524, -4958, 6091, -12399, 1172, 8277
7349, -4979, 6774, -11652, -130, 8098
7977, -5082, 7151, -10897, -1196, 7341
8285, -5409, 7090, -10229, -2196, 6016
8726, -5481, 6696, -9544, -3684, 5106
9392, -5272, 6424, -8929, -5341, 4724
9996, -5254, 6220, -8478, -6221, 4885
10678, -5289, 5935, -7979, -6430, 5731
11510, -5460, 5794, -7548, -6486, 6890
12216, -5880, 5684, -7013, -6331, 8247
12742, -6426, 5611, -6517, -5986, 9242
13005, -7004, 5438, -6107, -5600, 9783
13267, -7511, 5253, -5704, -5549, 10188
13413, -7966, 5122, -5222, -5692, 10531
13140, -8363, 4923, -4655, -5653, 10809
13017, -8882, 4716, -3910, -6930, 10803
13444, -9444, 4446, -3070, -9513, 10612
13412, -9909, 3889, -2299, -11455, 10216
13167, -10335, 3347, -1502, -11388, 9310
12759, -10725, 2878, -811, -10720, 8371
