3644, -14783, 10538, 8674, 4202, -4828
3569, -13395, 10081, 8222, 3441, -4623
3537, -11813, 10535, 7166, 3550, -4356
3178, -10424, 11054, 6117, 4060, -4063
2609, -9100, 11583, 5191, 4366, -3660
2063, -7965, 12093, 4342, 4321, -2988
1451, -6989, 12581, 3518, 4385, -2078
519, -6244, 12959, 2627, 5129, -941
-550, -5694, 13362, 1587, 6199, 469
-1526, -5380, 13733, 409, 7304, 2287
-2207, -5323, 14049, -897, 8210, 4438
-2636, -5448, 14385, -2301, 8848, 6822
-2754, -5746, 14689, -3752, 8819, 9387
-2289, -6210, 15015, -5137, 8038, 11725
-1340, -6474, 15428, -6269, 7007, 13829
-5, -6491, 15865, -6928, 6150, 15421
843, -6211, 15897, -7153, 5522, 15793
2039, -5864, 16047, -7180, 4498, 15468
2597, -5272, 16326, -7442, 4399, 14849
2983, -4626, 16580, -7660, 4207, 14143
3361, -4090, 16782, -7756, 3787, 13263
3501, -3580, 16955, -7738, 3277, 12071
3575, -3130, 17066, -7609, 2562, 10736
3469, -2659, 17134, -7464, 1944, 9415
3314, -2248, 17118, -7364, 1442, 8280
3256, -1865, 16944, -7315, 1029, 7307
3178, -1591, 16492, -7347, 854, 6453
3166, -1412, 15575, -7507, 668, 5612
3206, -1372, 14310, -7958, 406, 4738
3323, -1596, 13025, -8971, 122, 3914
3477, -2181, 12283, -10462, 206, 3119
3367, -2921, 11795, -12158, 1165, 2295
3194, -3989, 11530, -13923, 2298, 1483
3086, -5621, 11383, -15683, 3400, 561
2549, -7550, 11825, -16980, 4574, -1298
1814, -9145, 12405, -17891, 5150, -2956
1154, -10440, 12820, -18530, 4783, -4222
950, -11548, 13188, -19115, 3895, -5125
1271, -9865, 12092, 2861, 3084, 15369
2158, -8924, 12446, 1831, 2390, 15942
3111, -7927, 12831, 912, 2012, 16183
4095, -6999, 13205, 96, 1943, 16026
4920, -6077, 13532, -606, 2156, 15415
5511, -5202, 13840, -1242, 2598, 14520
5696, -4377, 14083, -1825, 3052, 13418
5852, -3628, 14367, -2316, 3017, 12192
5830, -2929, 14597, -2716, 2821, 10954
5739, -2279, 14783, -3080, 2539, 9758
5581, -1692, 14962, -3445, 2182, 8640
5434, -1154, 15144, -3816, 1922, 7625
5201, -678, 15346, -4198, 1786, 6752
5030, -258, 15524, -4558, 1613, 6016
4881, 88, 15697, -4872, 1401, 5367
4757, 401, 15815, -5133, 1192, 4737
4620, 677, 15809, -5341, 1033, 4051
4452, 896, 15705, -5550, 925, 3404
4267, 1040, 15443, -5783, 793, 2811
4110, 1113, 15012, -6096, 653, 2248
3875, 1112, 14426, -6555, 589, 1657
3508, 1036, 13734, -7215, 520, 1032
3305, 794, 13208, -8118, 179, 537
3277, 354, 12781, -9260, -121, 222
3320, -351, 12502, -10666, -67, 14
3270, -1203, 12401, -12246, 337, -162
3304, -2358, 12678, -13966, 891, -239
2845, -3436, 12860, -15535, 1683, -295
2479, -4764, 12920, -16935, 1706, -308
2161, -6096, 13109, -18209, 1299, -255
2189, -7338, 13365, -19299, 754, -222
2191, -8634, 13897, -20225, 901, -193
1902, -9672, 14232, -20751, 1645, -190
2022, -10610, 14230, -20889, 1313, -29
2284, -11309, 14375, -20758, 1368, -17
2236, -11902, 14097, -20165, 1940, -276
2233, -12512, 13769, -19310, 2151, -585
