13311, -14650, -1918, 184, -13894, -15127
13748, -13157, -2630, -689, -11285, -16891
13789, -11469, -3114, -1583, -9153, -18479
13533, -9494, -3529, -2306, -7730, -19907
13266, -7506, -3903, -2892, -7328, -21193
12787, -5652, -4016, -3526, -7940, -22351
12047, -4250, -3973, -4406, -9026, -23165
11264, -3259, -3904, -5657, -10223, -22544
10410, -2652, -3482, -7347, -11377, -20675
9664, -2289, -2648, -9260, -12053, -17766
9043, -2124, -1609, -11211, -11793, -14136
8706, -2573, 44, -13252, -11086, -10175
8910, -3003, 1884, -14654, -10102, -6738
8798, -3109, 3630, -15187, -8175, -3976
8703, -3084, 5209, -15211, -6791, -2208
8883, -2964, 6614, -14955, -6460, -1297
8958, -2731, 7817, -14502, -5977, -799
8826, -2508, 8691, -13958, -5126, -412
8517, -2326, 9135, -13406, -4454, -68
8203, -2195, 9288, -12973, -4296, 260
7745, -2224, 9046, -12709, -4257, 646
7214, -2392, 8515, -12686, -4437, 1022
6765, -2736, 8011, -12975, -4872, 1375
6557, -3215, 7684, -13440, -5466, 1786
6434, -3845, 7419, -14005, -6116, 2336
6830, -4744, 7280, -14625, -7154, 3130
7541, -5668, 7106, -15152, -8293, 4302
8702, -6914, 7149, -15409, -9453, 5985
9963, -8114, 7172, -15333, -10312, 7657
10775, -9283, 6994, -15079, -10917, 9085
11689, -10427, 6622, -14723, -11722, 10237
12294, -11251, 6223, -14254, -11919, 11104
12472, -11847, 5812, -13698, -11690, 11628
12571, -12298, 5455, -13105, -11413, 11747
12409, -12660, 5142, -12481, -10870, 11474
12045, -13033, 4866, -11842, -10139, 10884
11677, -13464, 4518, -11187, -9543, 10129
11327, -13818, 4144, -10583, -9150, 9248
13544, -14208, -2755, -2931, -16027, -13090
13843, -12865, -4128, -4545, -14484, -15058
13717, -11369, -5365, -6549, -12678, -16829
13303, -9872, -6348, -8578, -11007, -18423
12827, -8407, -7138, -10427, -9963, -19857
12568, -6875, -7662, -12011, -9811, -21148
12463, -5563, -7596, -13384, -10289, -22310
11890, -4115, -7012, -14435, -10844, -22862
10932, -2571, -6063, -15130, -11264, -22526
9995, -1205, -5053, -15626, -11867, -21225
9112, -233, -3828, -16222, -12386, -18829
8551, 118, -2390, -16963, -12029, -15295
8179, -244, -1077, -17854, -10474, -11078
8362, -1271, 714, -19187, -9944, -7476
8368, -1586, 2229, -19537, -8398, -4675
8085, -1599, 3798, -19304, -6781, -2940
7889, -1472, 5346, -18876, -6114, -2058
7798, -1315, 6694, -18312, -5799, -1501
7855, -1209, 7871, -17669, -5411, -1012
7638, -1162, 8784, -16940, -4861, -600
7267, -1178, 9290, -16169, -4764, -346
6910, -1243, 9239, -15444, -5181, -152
6649, -1405, 8752, -14980, -5805, 23
6384, -1761, 8166, -14892, -6250, 102
6115, -2165, 7603, -15075, -6420, 126
6170, -2886, 7491, -15547, -6530, 221
6292, -3658, 7400, -15983, -6513, 660
7048, -4380, 7786, -16488, -7164, 1359
7984, -5139, 8057, -16919, -7948, 2569
9202, -5837, 8500, -17192, -8761, 4090
10182, -6905, 8477, -17142, -9420, 5980
11107, -8059, 8537, -17056, -9996, 7848
11794, -9173, 8492, -16835, -9797, 9430
12054, -10209, 8309, -16468, -8998, 10522
12167, -10925, 8065, -15987, -8650, 11015
12235, -11398, 7809, -15392, -8814, 10974
12167, -11789, 7480, -14663, -8708, 10636
11898, -12165, 7084, -13856, -8307, 10099
13244, -15387, 472, 1337, -17726, -8618
14151, -14054, -326, 1595, -16164, -11033
14438, -12346, -1181, 691, -13741, -13206
14473, -10672, -1754, -505, -11921, -15162
14445, -8908, -2133, -1746, -10880, -16923
14378, -7170, -2358, -2890, -10386, -18507
13860, -5424, -2441, -3918, -10372, -19933
13244, -3737, -2360, -4905, -10875, -20902
12490, -2482, -2000, -6030, -11356, -20815
11416, -1492, -1428, -7333, -11426, -19619
10245, -654, -669, -8889, -10821, -17444
9059, 140, 165, -10690, -9646, -14483
8278, 183, 1288, -12898, -8252, -11104
7401, -344, 2637, -14885, -7093, -7700
7551, -1295, 4462, -16673, -6258, -4582
7613, -1719, 5842, -17215, -3969, -1897
7095, -1690, 6927, -16845, -2120, -491
6778, -1411, 7900, -16162, -2399, -335
6409, -1027, 8727, -15408, -2656, -474
5990, -697, 9145, -14740, -2774, -490
5668, -487, 9125, -14252, -3028, -342
5319, -401, 8883, -14017, -3403, -6
4918, -458, 8523, -14029, -3992, 442
4607, -721, 8011, -14304, -5000, 1027
4592, -1205, 7505, -14865, -6320, 1740
4789, -2022, 7132, -15676, -7405, 2552
5204, -3123, 6877, -16573, -7818, 3506
5947, -4423, 6950, -17545, -7652, 4776
6783, -5841, 7196, -18580, -7413, 6252
7952, -7442, 7846, -19637, -7515, 7836
9114, -8872, 8542, -20392, -7377, 9238
10072, -10187, 9113, -20804, -6899, 10291
10624, -11291, 9573, -20857, -6016, 10981
10888, -12197, 10002, -20586, -5016, 11360
10644, -12646, 9908, -19708, -4779, 10966
10216, -13011, 9690, -18680, -5024, 10298
9861, -13350, 9269, -17635, -5479, 9486
9624, -13715, 8890, -16604, -5655, 8576
14876, -13307, 1735, 3831, -14580, -13229
15326, -11674, 810, 3160, -12883, -15183
15466, -9706, -201, 2111, -11442, -16941
15550, -7584, -1185, 1145, -10890, -18524
15368, -5968, -1849, -29, -11144, -19948
14379, -5070, -1880, -2016, -11514, -20621
13293, -4045, -1621, -4100, -11656, -20051
12028, -2947, -1003, -6290, -11253, -18352
10941, -2045, 62, -8634, -10210, -15731
9962, -1844, 1514, -11047, -8287, -12464
8714, -2171, 2856, -13219, -6530, -9241
7918, -2882, 4041, -15174, -6397, -6537
7664, -3287, 5275, -16301, -6004, -4066
6923, -3318, 6420, -16486, -4515, -2313
6290, -3136, 7481, -16238, -3697, -1501
5996, -2823, 8503, -15799, -3939, -1306
5653, -2467, 9355, -15313, -3969, -1220
5255, -2137, 9982, -14843, -3846, -1115
4920, -1924, 10383, -14468, -3946, -889
4621, -1781, 10522, -14179, -4310, -546
4513, -2048, 10179, -14151, -5085, -235
4454, -2416, 9615, -14238, -5825, -24
4686, -2901, 9128, -14596, -6833, 219
4950, -3618, 8708, -15237, -7526, 779
5752, -4395, 8902, -16122, -7691, 1659
6241, -5260, 9071, -16984, -6957, 3073
7267, -6326, 9437, -17877, -7007, 4679
8048, -7356, 9654, -18600, -7660, 6280
9122, -8427, 9970, -19065, -8679, 7647
9772, -9530, 10079, -19168, -9287, 8938
10370, -10540, 10003, -18956, -9592, 9983
10680, -11377, 9952, -18620, -9524, 10670
10710, -12116, 9712, -18139, -9090, 10908
10664, -12730, 9457, -17524, -8671, 10739
10367, -13181, 9152, -16788, -8308, 10278
10178, -13544, 8789, -15970, -8301, 9590
9820, -13820, 8299, -14984, -8055, 8461
9494, -14067, 7797, -14034, -7719, 7334
12361, -14707, -2758, 230, -14406, -12976
13175, -13297, -3536, -444, -12315, -14955
13565, -11821, -3991, -1543, -10367, -16736
13617, -10229, -4205, -2828, -8631, -18339
13417, -8582, -4244, -4062, -7173, -19782
12583, -6614, -4155, -4865, -6845, -21081
11741, -4718, -4029, -5457, -7137, -22134
10799, -3013, -3821, -5976, -7636, -22200
9858, -1455, -3558, -6576, -8198, -21244
8973, -338, -3192, -7496, -8851, -19383
