2953, -18539, 7212, 7886, -10833, -2362
2951, -17113, 6595, 8127, -12923, -3813
3210, -15604, 6159, 7696, -14907, -5130
3792, -13978, 5835, 6809, -16693, -6010
4875, -12314, 5570, 5594, -16286, -6140
6385, -10878, 5468, 4166, -11381, -5150
6472, -9694, 4963, 2713, -6966, -3278
3904, -8574, 4739, 1385, -2993, -1712
2325, -7942, 4969, 380, -2767, -1237
2569, -6990, 4437, -43, -5767, -1626
4345, -5897, 3895, -692, -8467, -2488
7187, -5172, 3924, -1584, -10897, -2480
9745, -4451, 2922, -2113, -6530, -986
9339, -4113, 2053, -2807, -2600, 783
6289, -3812, 2382, -3283, 936, 1541
6216, -3341, 2813, -3090, -2434, 489
7315, -2810, 3279, -3350, -5467, -708
9860, -2369, 3687, -3928, -8197, -975
11070, -2201, 3086, -4379, -4101, -271
8123, -1748, 2960, -4547, -414, 543
6177, -1771, 3416, -4544, 725, 379
6326, -1454, 3292, -4242, -2624, -455
7299, -1081, 3008, -4277, -5638, -1573
9336, -873, 2997, -4531, -8351, -1785
10770, -668, 2314, -4584, -4621, -572
10839, -744, 1641, -4988, -882, 838
9453, -876, 1385, -5776, 2482, 1442
8361, -1341, 1540, -6960, 5510, 1131
7753, -1942, 1722, -8318, 5489, 598
7452, -2667, 2015, -9891, 3994, 273
7303, -3634, 2401, -11760, 2524, 328
7132, -4974, 2854, -13749, 1326, 891
7245, -6921, 3959, -15650, -1306, 2409
7801, -8794, 4982, -17090, -3139, 4094
8117, -10333, 6128, -17965, -2942, 5521
7896, -11520, 6860, -18362, -1405, 6373
7959, -12387, 7119, -18541, -315, 6483
7813, -13038, 7176, -18556, 746, 6177
7020, -14760, 4223, 2715, -9824, -8678
8012, -13664, 3729, 2152, -5565, -8154
8065, -12627, 3052, 1571, -1732, -6804
6128, -11533, 2730, 1001, 1717, -5327
4087, -10610, 2777, 485, 4822, -4482
3267, -9751, 3199, 48, 1295, -4384
3456, -8864, 3745, -71, -2110, -4955
4743, -7794, 3958, -220, -5176, -6281
6471, -6627, 4370, -818, -7935, -7176
9101, -5666, 4047, -1337, -6096, -5907
9552, -4981, 3111, -2004, -2209, -3089
7211, -4542, 3389, -2812, 1287, -1025
5307, -4447, 4008, -3337, 4435, -458
4265, -4029, 4490, -3320, 715, -801
5935, -3402, 4831, -3439, -2632, -2119
8618, -2879, 5189, -3736, -5365, -1873
11033, -2401, 3887, -3987, -1552, -481
8451, -2008, 2889, -4535, 1879, 1124
5922, -2112, 3007, -4879, 4968, 1579
4985, -1968, 3302, -4822, 1194, 1147
5726, -1745, 3400, -4644, -2201, 291
7435, -1464, 3959, -4828, -5258, -413
9968, -1365, 3988, -4900, -5000, 214
10178, -1202, 2883, -5017, -1223, 1457
7142, -1228, 2706, -5227, 2175, 2239
5423, -1254, 2856, -5151, 786, 1826
5675, -1080, 2245, -4965, -2569, 667
7512, -629, 1842, -5126, -5588, -683
10038, -486, 2010, -5442, -8306, -924
12310, -366, 734, -5375, -4199, 296
9567, -489, 93, -5496, -502, 982
7550, -824, 312, -5578, 746, 529
6876, -807, 241, -5708, -2605, -292
6864, -1138, 716, -6515, -5621, -1016
6840, -1780, 1041, -7533, -8336, -954
6756, -2420, 1244, -8782, -9066, -330
6575, -3463, 1510, -10497, -8675, 611
6883, -4770, 2010, -12370, -8102, 1705
4077, -16369, 8189, 6164, -3153, -3872
4154, -15237, 8157, 6078, -2998, -4142
4337, -14021, 8272, 5737, -2873, -4263
5025, -12866, 8520, 5178, -1923, -4212
5123, -11701, 8785, 4491, 1545, -3775
4296, -10630, 8936, 3640, 4668, -3068
2956, -9731, 9189, 2692, 7478, -2367
1497, -9026, 9288, 1843, 6797, -2103
1058, -8258, 8898, 1539, 2841, -2577
2197, -7125, 7645, 1522, -719, -3970
3983, -5884, 6550, 1023, -3924, -5666
6861, -4826, 5543, 411, -6808, -5635
8441, -4258, 2898, -479, -2851, -2837
4776, -3549, 1376, -1428, 710, -1036
2368, -3691, 1202, -2198, 3916, -378
2919, -3219, 940, -2379, 248, -970
4326, -2759, 1001, -2331, -3053, -2348
