6535.2972972972975,7997,3777956.1591591593,6565,-8709.567567567568,19979,39270101.918918915,-11047,2367.4324324324325,4561,1054000.4744744746,2340,-10178.378378378378,10563,8237772.352852853,-9451,523.8918918918919,13002,16567173.5990991,589,3462.2162162162163,37916,137243249.1186186,5840,3
6739.675675675676,6820,2485953.0585585586,6561,-8729.297297297297,21416,44325924.49249249,-10604,1369.081081081081,9182,6864860.465465466,2529,-11365.675675675675,13075,12983447.391891893,-10530,1448.945945945946,15862,25508354.441441443,2349,4118.783783783784,37869,141043448.6186186,6519,3
6731.135135135135,5179,2487408.5090090088,6726,-8952.027027027027,20383,39500608.8048048,-10925,2509.972972972973,4390,1185072.5825825825,2767,-9557.081081081082,7830,3476085.5765765766,-9313,-271.7567567567568,15820,24275820.244744744,-166,4848.72972972973,39751,147247380.5915916,6863,3
6719.054054054054,8675,3334474.1636636634,7032,-10745.432432432432,17640,31042186.085585587,-13364,2411.135135135135,8333,5293390.675675675,3258,-12624.432432432432,10035,8412978.14114114,-12036,-146.54054054054055,16822,40720610.921921924,2087,3846.2972972972975,38500,143402511.6036036,6538,3
6744.513513513513,10869,6252675.367867868,6906,-8640.648648648648,19862,40620238.067567565,-10006,2951.054054054054,7139,4133607.274774775,3642,-11443,9423,7709304,-11005,-391.0810810810811,15686,30266320.90990991,327,3979.162162162162,43552,200655711.52852854,7568,3
5568.216216216216,11088,7846018.451951952,5999,-8334.027027027027,19857,41138669.1936937,-10491,1476.1081081081081,8972,5972202.043543544,2180,-10267.945945945947,19326,35865858.21921922,-7634,885.7297297297297,14337,21230098.98048048,320,2936.4054054054054,41103,183702743.8033033,6745,3
6114.135135135135,9380,4763487.12012012,6326,-7924.675675675676,22525,46468500.225225225,-9908,1910.4594594594594,6431,2938788.4219219214,2278,-10315.783783783783,15016,19318499.174174175,-8788,2140.810810810811,16265,26743652.99099099,2795,2148.0810810810813,40792,184945539.4099099,6276,3
5838.72972972973,9763,5015304.758258258,5889,-7241.027027027027,22415,48952441.582582586,-9005,3130.0810810810813,6803,3106097.40990991,3547,-10744.081081081082,8090,4542030.743243244,-10710,2190.2972972972975,16391,30627976.325825825,3192,3286.2702702702704,41352,193188925.0915916,7903,3
5898.7027027027025,12465,8835286.103603603,6320,-6598.864864864865,24091,55729036.12012012,-7940,1723.7837837837837,8049,5785965.507507507,2209,-11218.135135135135,10676,8970770.175675675,-10190,2216.162162162162,16368,27976949.41741742,2033,2377.5405405405404,42980,223939733.0885886,7574,3
6980.972972972973,10263,8494795.804804806,7617,-8841.405405405405,19259,36348501.41441441,-10100,2273.5135135135133,3651,1096146.7012012012,2512,-8177.675675675676,2333,549550.7807807808,-8236,927.5945945945946,16156,31301939.8033033,674,3090.4864864864867,44011,222494660.7012012,8066,3
6179.459459459459,12456,10181543.6996997,6604,-6326.7027027027025,19459,44796929.6036036,-6510,3684.5135135135133,8119,5288366.201201201,4485,-10926.378378378378,6549,3569406.4084084085,-10685,2205.3513513513512,16641,29389279.78978979,1678,2317.837837837838,45336,249852080.8063063,8053,3
5835.621621621622,10993,7636044.630630631,5991,-3947.0810810810813,23255,54725778.46546546,-2999,3534.5405405405404,5869,2949246.310810811,3632,-10558.378378378378,8491,5752734.352852853,-10955,2423.7567567567567,11837,15562154.41141141,2910,2405.324324324324,44938,239791789.3918919,6197,3
5721.081081081081,9422,10253431.576576576,6020,-3744.2702702702704,24582,56361195.09159159,-3148,3333.4054054054054,3147,695066.6921921922,3202,-8128.135135135135,8264,8889992.286786787,-6515,-249.9189189189189,10426,12385291.021021022,-1511,2912.5135135135133,44619,249973439.2012012,5429,3
5885.918918918919,10906,9548802.632132132,6747,-4514.7027027027025,22852,54130955.6036036,-3872,3233.4324324324325,6789,4027661.03003003,3998,-11188.918918918918,10692,10280547.854354354,-10570,1780.081081081081,15079,23890984.7987988,2834,2986.5135135135133,44561,251179725.4234234,7067,3
5530.351351351352,11231,12067583.956456456,6369,-3679.4054054054054,23572,54151214.13663664,-3352,3315.9189189189187,4170,1683147.9099099098,3722,-8312.216216216217,6785,4099646.285285285,-8742,2481.5945945945946,12556,12614866.303303303,2401,2726.2702702702704,45992,283627857.7582583,5750,3
6017.324324324324,10081,6079005.114114114,5970,-7491.081081081081,20615,45401644.521021016,-8692,2148.837837837838,4182,1422465.6396396395,2666,-9423.594594594595,12981,18685537.46996997,-7074,-485.56756756756755,10544,11732662.307807807,-538,4301.945945945946,43009,220047772.16366366,9660,3
6626.1621621621625,9325,7619466.417417417,7162,-5753.216216216216,20997,49764131.50750751,-6033,3012.162162162162,3260,764490.0840840841,2992,-8485.756756756757,6216,4252155.633633634,-7454,159.97297297297297,9720,8585311.471471472,-66,1246.5405405405406,45087,268072830.14414415,7341,3
5570.135135135135,7946,4484968.62012012,5976,-10172.351351351352,20348,35046187.78978979,-12411,2279.108108108108,5688,1936537.376876877,2830,-10491.81081081081,12733,12709725.824324325,-9118,-1486.6756756756756,18064,33517786.16966967,-2671,5019.216216216216,39118,144351737.06306306,7649,3
5410.864864864865,9248,5943596.62012012,5529,-5883.594594594595,26132,62768937.19219219,-6035,3143.5405405405404,5937,2578062.533033033,3684,-11356.081081081082,13808,14798342.854354354,-10461,647.1081081081081,13078,16203240.543543544,1688,3016.6216216216217,40484,183098752.24174175,6582,3
5196,12478,6378779.944444444,5444,-5632.2972972972975,27871,68620467.43693693,-5516,2891.0810810810813,6379,3894806.90990991,3152,-11597.594594594595,12955,13092468.025525525,-11250,1210.2162162162163,12874,16623891.451951953,2203,2004.3513513513512,40371,197341065.2897898,2936,3
5188.864864864865,10300,5412637.897897898,5196,-3591.162162162162,27643,73062742.86186185,-2437,2971.2702702702704,7086,4207868.536036036,3524,-12133.216216216217,11891,12152402.451951953,-11582,2317.3783783783783,12229,11445887.019519519,3044,543,42429,215263151,-2461,3
5248.054054054054,8382,6058338.108108108,5681,-10259.756756756757,20044,34661684.633633636,-12420,2061.2432432432433,4994,2166473.6336336336,2705,-10428.675675675675,10534,8590398.947447447,-9482,952.8378378378378,14636,19913799.52852853,600,4136.891891891892,40752,171961712.2657658,7207,3
7356.216216216216,7709,5095149.396396397,7123,-4066.0810810810813,24996,57481996.02102102,-3707,3357.2702702702704,3891,1169381.2027027027,3614,-10234.81081081081,10177,10243239.713213213,-8977,316.4594594594595,7080,5165424.755255255,1166,3233.054054054054,41269,206079198.83033034,4593,3
5742.756756756757,10004,8418573.133633634,6128,-4654.864864864865,26934,61859119.84234234,-4323,2515.2432432432433,5181,2214533.466966967,2903,-9437.486486486487,11716,13323003.978978978,-8376,2018.6486486486488,11034,11009082.623123122,2661,2792.189189189189,42944,220433234.2132132,5033,3
6151.108108108108,8661,7920908.765765766,6711,-5322.459459459459,24727,54187572.58858859,-4543,2615.2972972972975,6195,3341816.8813813813,2927,-9865.216216216217,9724,7809622.951951952,-9570,3021,13851,15102031.444444444,3498,4013.945945945946,41517,221767969.05255255,9486,3
5530.216216216216,11250,8119478.063063063,6269,-5903.540540540541,23718,52698544.477477476,-6706,2887.108108108108,5247,1941358.9324324324,3202,-9480.081081081082,10663,9671107.076576576,-9092,1378.8648648648648,14468,21166676.453453455,2360,3601.864864864865,41179,199317918.8978979,8498,3
6405.72972972973,9061,6080349.147147147,6439,-5727.378378378378,24819,54768744.68618619,-5557,1968.7027027027027,7020,3468230.936936937,2607,-10900.027027027027,15514,21804502.74924925,-9115,408.4594594594595,15558,21510382.81081081,364,4714.8378378378375,40076,201593377.02852854,10650,3
5250.675675675676,6572,3499695.4474474476,4918,-5460.108108108108,26006,60064622.82132132,-5718,3612.7297297297296,3586,1261065.5915915915,3426,-8401.216216216217,8211,5192627.674174174,-8358,2528.7027027027025,11972,12958079.214714715,3261,3240.7027027027025,41023,207091233.7147147,8722,3
6600.243243243243,9274,6721063.022522522,6624,-5357.648648648648,24305,54100699.234234236,-5413,1825.4324324324325,4713,1572826.4189189188,1861,-11012.72972972973,14615,21594230.647147145,-8875,114.72972972972973,10177,9680776.647147147,7,4819.864864864865,44061,237928235.1756757,9988,3
7153.216216216216,6751,4100382.396396396,6619,-5275.72972972973,24004,53309701.86936937,-5373,2524.162162162162,3996,1207514.084084084,2976,-10894.54054054054,14158,17902925.366366368,-9452,663.4054054054054,11646,13222528.747747747,884,4336.4324324324325,41112,202936228.25225225,10020,3
