7957.324324324324,5732,2803518.5585585586,7614,-7842.27027027027,16362,30342917.591591593,-9073,4934.4324324324325,3178,1033660.6966966967,5047,-8265.378378378378,6952,3874628.4084084085,-8067,1002.2972972972973,6973,2929688.4924924923,687,1291,38789,176619704.3888889,5176,3
7796.027027027027,5517,3209362.9714714717,7298,-5841.4324324324325,17359,37257233.530030034,-7076,6633.189189189189,2237,634172.1576576576,6326,-8602.45945945946,8437,8294742.310810811,-8590,1252.4324324324325,7765,3780580.307807808,780,1021.3513513513514,38309,186962828.1231231,6232,3
7177.27027027027,7698,5337637.924924925,6709,-129.05405405405406,23494,53111561.330330335,1002,6677.945945945946,3141,1155571.885885886,6082,-7714.810810810811,10156,7818456.324324325,-7019,1954.3513513513512,13939,15701755.512012012,378,-1100.6486486486488,40416,211413068.34534535,-4112,3
6268.378378378378,7144,5408481.963963964,5560,2313.864864864865,23439,48048658.45345345,4190,6683.243243243243,2370,495082.35585585586,6386,-6839.918918918919,9668,6715026.243243244,-6266,2188.5675675675675,12912,13220034.085585585,749,286.81081081081084,40541,188127498.32432434,-3400,3
7657.243243243243,6609,4529381.855855856,7035,1996.7027027027027,24506,50476766.10360361,4012,5334.405405405405,3273,922712.9699699699,5328,-7685.7027027027025,9249,8122893.825825825,-8303,3563,11318,13481517.666666666,1397,272.6216216216216,41475,203634683.85285285,-3362,3
8173.351351351352,8433,4801714.400900901,8068,-2159.945945945946,21423,50598737.10810811,-1390,5224.486486486487,2322,559152.4789789789,4957,-7495.675675675676,6744,4381004.447447447,-8343,2989.945945945946,8667,7983800.441441442,1796,1910.7297297297298,41471,214316933.2027027,3679,3
8006.8378378378375,9083,4510944.25075075,7625,-4924.27027027027,19516,40345266.59159159,-5125,6730.864864864865,4975,2856916.009009009,5768,-10125.351351351352,9193,7064650.845345345,-10611,1226.4864864864865,13386,14070488.423423423,-156,1303.918918918919,36441,175145235.02102104,6807,3
7050.594594594595,7107,5304859.692192192,7184,-3821.108108108108,18616,42102745.82132132,-4078,6271.594594594595,3133,1081687.96996997,5741,-8654.891891891892,8094,6535789.821321322,-7964,1720.837837837838,10582,7594583.806306305,686,2386.7567567567567,39955,209707035.63363364,8271,3
7696.2972972972975,5193,3143411.6591591593,6721,-127.83783783783784,22291,47609986.75075075,1657,6761.972972972973,2325,398063.36036036036,6453,-5180.405405405405,10396,9198731.46996997,-4905,1518.4594594594594,7230,5167869.366366367,260,1549.6486486486488,40896,212372289.4009009,-1606,3
7663.351351351352,8828,5460691.456456456,7357,2826.135135135135,24192,52623646.675675675,4795,6270.918918918919,3468,930475.7987987988,5781,-8121.756756756757,7703,4064047.3558558556,-7735,1185.6216216216217,12147,17407206.01951952,-817,-2964.4324324324325,42114,186021083.4744745,-5234,3
