6250,-13335,-6988,-22538,-4268,-72
5889,-12073,-7193,-22010,-3496,165
5878,-10843,-7550,-20504,-3662,102
5704,-10064,-7665,-18431,-3048,-292
5546,-9362,-7770,-16566,-2495,-648
5397,-8988,-7882,-13828,-1169,-919
5312,-9187,-8185,-10387,-776,-1146
5234,-9366,-8457,-7290,-422,-1350
5000,-10232,-9088,-3556,183,-1642
5123,-11375,-9385,76,679,-1680
5234,-12404,-9652,3345,1125,-1714
5384,-12920,-9644,5640,2096,-1428
5520,-13385,-9637,7707,2971,-1170
5594,-13703,-9343,8385,3926,-537
5602,-13825,-8897,8084,4013,35
5609,-13934,-8495,7813,4090,550
5647,-14059,-7941,6791,3043,751
5688,-14287,-7280,5250,1614,637
5724,-14493,-6686,3863,328,533
5773,-14662,-6056,2423,-653,283
5783,-14766,-5518,1336,-1120,132
5792,-14860,-5034,358,-1540,-3
5793,-14969,-4525,-342,-1629,-12
5770,-15063,-4060,-896,-1550,29
5749,-15149,-3642,-1395,-1479,66
5752,-15217,-3235,-1864,-1436,103
5755,-15278,-2869,-2287,-1397,136
5756,-15331,-2535,-2664,-1375,156
5767,-15385,-2219,-2974,-1357,175
5778,-15433,-1935,-3254,-1340,193
5779,-15481,-1677,-3490,-1258,202
5751,-15544,-1439,-3724,-1119,190
5724,-15600,-1225,-3934,-993,180
5689,-15651,-1019,-4157,-927,148
5676,-15685,-821,-4369,-931,131
5665,-15715,-643,-4559,-935,116
