11697,-21223,2329,-15311,-2325,-17138
8637,-19463,2039,-16569,406,-18701
5575,-16654,1984,-16444,3095,-18401
4418,-13554,2126,-15563,3704,-16308
3377,-10764,2254,-14771,4252,-14423
2858,-8154,2558,-13899,3770,-12607
1876,-6050,2720,-13086,3259,-10993
993,-4157,2865,-12355,2799,-9539
107,-2945,2768,-11638,1906,-7353
71,-1528,2343,-9952,-70,1510
831,-1620,2322,-9558,-349,4636
2236,-2049,2258,-9399,-103,7449
3983,-3082,2458,-9799,441,9981
5555,-4012,2639,-10158,931,12260
6534,-5692,3127,-11018,1815,14310
7313,-7631,3823,-11918,2160,16156
8014,-9377,4450,-12728,2471,17817
8452,-10866,5086,-13285,2346,19312
8845,-12207,5659,-13787,2234,20658
8981,-12969,5967,-13755,1684,20685
8859,-13436,6003,-13275,938,19446
8749,-13857,6035,-12844,267,18331
8456,-14119,5888,-12180,-497,16541
8134,-14283,5654,-11478,-1219,14687
7844,-14431,5442,-10847,-1869,13019
