10336,14638,3365,13195483.2,10921,7497.0,13571.0,-5779.6,-1388,-16054,20845714.0,-3934,-8074.0,-1945.0,1847.52,8137,-2771,9532352.2496,2289,-644.0,3407.0,-967.4,6753,-12247,30835113.2,-507,-4447.0,4014.0,-333,5441,-7792,11218096.4,-166,-1934.0,1714.0,-147.36,1961,-2574,1198035.1104,-183,-856.0,202.0,4
3711.96,10230,-2254,10920644.1184,3005,1429.0,6457.0,-6985.28,-2429,-15811,16190400.6016,-5474,-9915.0,-3819.0,2972.84,6812,223,2240878.7744,2743,2042.0,3386.0,-3216.6,6924,-17058,48185663.36,-2259,-7301.0,903.0,552.36,7592,-4663,12709577.510400001,1020,-2506.0,3556.0,-2547,2847,-9306,6014568.16,-2207,-3213.0,-1769.0,4
6255.32,9983,3542,1724060.1376,6074,5259.0,7052.0,-6337.56,-2615,-14820,13001182.7264,-5126,-7764.0,-3692.0,2117.16,7620,-1946,5984277.3344,1923,65.0,2815.0,-2025.6,6125,-13943,28820587.12,-2081,-4917.0,2997.0,1998.56,10102,-7538,15275719.9264,1957,-71.0,4786.0,-1579.88,858,-5908,2619619.8656,-1061,-2886.0,-674.0,4
4120.4,8529,-732,5532629.12,4115,2396.0,6077.0,-6566.76,-3394,-12159,6884180.9824,-5962,-8521.0,-4568.0,-2689.04,3062,-8077,9972903.4784,-3385,-5235.0,-118.0,-4049.6,3712,-17019,35165340.24,-2947,-6506.0,357.0,2575.2,12289,-4815,16174159.44,2325,-754.0,4753.0,-874.72,3817,-3944,3064224.6816000002,-775,-1772.0,-187.0,4
6194.6,9409,3930,1631837.76,6277,5702.0,6814.0,-8011.64,-3086,-19436,25894879.1904,-5777,-11242.0,-4271.0,-484.92,6197,-4763,9039435.7536,-1125,-2444.0,1049.0,386.72,9282,-10848,29381560.3616,-1192,-2162.0,4804.0,1305.76,8634,-4652,12712110.7424,768,-1495.0,3706.0,158.68,2311,-2797,1772615.5776,129,-513.0,1246.0,4
7804.6,12893,4212,2832326.48,7553,6909.0,8524.0,-8055.96,-3031,-18105,20904469.3984,-6470,-10641.0,-4364.0,20.32,6447,-4097,10056266.137600001,-1470,-2314.0,1477.0,-535.44,8201,-15230,43835508.4864,-272,-3441.0,5050.0,-2495.4,6659,-7949,13332354.48,-3046,-4855.0,-587.0,-1685.76,2660,-4915,2955288.7424,-1526,-2754.0,-729.0,4
3870.48,7350,-272,2416717.4496,3965,3000.0,4803.0,-8021.4,-3528,-17619,17822967.919999998,-6797,-10484.0,-4671.0,2865.6,8598,234,5553895.68,2245,1318.0,3417.0,-793.76,7602,-14359,35670111.6224,-804,-3333.0,3900.0,-606.64,5597,-8770,12107075.7504,-219,-3141.0,1942.0,1051.88,2387,-1121,603648.0255999999,1116,648.0,1664.0,4
6053.28,8327,624,3040131.0816,6246,5577.0,7160.0,-9158.44,-3417,-17902,18690234.8064,-8551,-12740.0,-5399.0,-362.44,5358,-4951,8081951.4464,-1369,-2273.0,1423.0,-2480.8,7943,-18259,67979596.08,-541,-8262.0,4079.0,-4404.32,2268,-9068,8364666.4576,-4286,-7037.0,-2494.0,-1719.08,2966,-5294,3315044.9536,-1670,-2541.0,-1331.0,4
6420.76,9001,2337,3330984.5024,6387,5759.0,7655.0,-8840.12,-4387,-17878,16158949.785600001,-7297,-11691.0,-5505.0,4239.32,9120,-661,5352500.2976,4753,2431.0,5774.0,-1249.32,8239,-16952,54639703.8976,422,-6178.0,4711.0,-3764.72,5440,-10609,17701764.7616,-4106,-7126.0,-447.0,-1400.52,3705,-6165,5482712.0096,-1569,-2465.0,-303.0,4
6488.04,8842,3083,2558441.8784,6386,5657.0,7613.0,-8596.36,-4536,-16850,13358471.590400001,-7788,-11198.0,-5299.0,3105.68,7306,-1400,5652792.6175999995,3653,1520.0,4380.0,-2669.48,7584,-17798,56144886.8896,-661,-7631.0,3192.0,-2174.48,6080,-8943,15058323.2096,-2560,-5528.0,795.0,19.8,4364,-2987,2082080.7999999998,-289,-726.0,459.0,4
