accX,accY,accZ,gyroX,gyroY,gyroZ
13994,-12366,7047,-9381,-5,22232
13421,-12831,6860,-8659,-637,20806
13056,-13166,6704,-7945,-1644,19517
12865,-13317,6500,-7144,-2616,18213
12703,-13404,6288,-6433,-3309,16868
12480,-13470,6051,-5808,-3611,15466
12162,-13546,5797,-5267,-3638,14070
11781,-13639,5544,-4810,-3573,12753
11388,-13727,5322,-4403,-3518,11539
11071,-13819,5175,-4043,-3484,10438
10767,-13943,5031,-3696,-3423,9427
10405,-14080,4851,-3336,-3315,8503
10018,-14178,4653,-2967,-3236,7696
9687,-14223,4475,-2613,-3251,7013
9421,-14245,4340,-2297,-3311,6407
9168,-14269,4223,-2016,-3314,5810
8916,-14308,4108,-1773,-3230,5218
8674,-14382,4010,-1572,-3094,4661
8414,-14483,3918,-1397,-2914,4152
8135,-14585,3818,-1228,-2728,3705
7920,-14550,3730,-1049,-2592,3329
7769,-14624,3680,-915,-2498,2963
7681,-14773,3731,-864,-2384,2686
7548,-14790,3717,-717,-2178,2430
7411,-14816,3778,-638,-1976,2243
7290,-14823,4017,-609,-1845,2155
7067,-14895,4219,-504,-1837,2026
6732,-14967,4159,-126,-2300,1812
6611,-14973,4146,428,-3541,1621
6905,-14919,4249,1053,-5252,1448
7473,-14805,4396,1698,-6775,1171
8109,-14761,4666,2221,-7695,730
8673,-14765,4852,2707,-7989,111
9270,-14759,5017,3216,-7891,-667
9928,-14781,5385,3667,-7507,-1553
10426,-14874,5718,4125,-6902,-2531
10973,-14938,5916,4789,-6441,-3628
11874,-14994,6249,5580,-6256,-4865
12811,-15103,6754,6357,-5888,-6297
13528,-15174,7202,7165,-5155,-7897
14138,-15230,7503,8047,-4446,-9589
14808,-15312,7783,8966,-4110,-11358
15760,-15343,8106,9914,-4121,-13256
16843,-15357,8432,10784,-4077,-15207
17655,-15357,8654,11546,-3701,-16963
18190,-15340,8669,12248,-3368,-18543
18805,-15175,8640,12902,-3417,-19965
19358,-14871,8575,13520,-3534,-21246
19856,-14598,8516,14077,-3639,-22398
20304,-14352,8464,14578,-3734,-23435
19876,-13891,8122,14791,-2952,-24368
19433,-13313,7759,14953,-2006,-25208
18727,-12780,7390,15009,-593,-25964
17569,-12308,6988,15084,1176,-26644
16178,-11642,6450,15396,3034,-27256
14331,-10895,5601,15825,4977,-27807
11502,-10217,4090,16523,7039,-28303
7208,-9081,1848,17735,8781,-28750
4043,-7484,744,17210,9250,-29122
2473,-6342,589,15309,9140,-27540
1930,-4968,593,13797,8888,-25088
2056,-3183,889,12678,8270,-22683
2032,-1538,1096,11840,7808,-20840
1495,-90,954,11186,7805,-19501
545,1228,587,10534,7760,-18490
-373,2420,355,9604,7279,-17450
-1095,3523,279,8589,6293,-16407
-1713,4447,378,7615,4896,-15516
-2248,5205,560,6696,3422,-14500
-2658,5983,650,5904,2094,-13173
-2977,6663,725,5088,1000,-11694
-3365,7164,699,4126,358,-10151
-3886,7435,539,2972,93,-8530
-4512,7470,300,1619,-87,-6743
-5138,7278,22,94,-461,-4702
-5628,6890,-249,-1513,-1273,-2365
-5891,6366,-451,-3114,-2611,274
-5901,5756,-544,-4686,-4329,3226
-5666,5072,-416,-6228,-6222,6180
-5130,4296,-15,-7735,-8071,8839
-4248,3518,557,-9106,-9665,11232
-3200,2818,1088,-10137,-10837,13385
-1965,2075,1594,-11004,-11623,15324
-187,1145,2129,-11805,-12287,17068
2040,392,2872,-12341,-12745,18638
4224,-127,3544,-12657,-12383,20051
6459,-747,4404,-13307,-11400,21322
8740,-1797,5391,-14311,-10445,22467
10607,-2826,5977,-14615,-9920,23497
12097,-3547,6322,-14377,-9797,24424
13329,-4068,6700,-13979,-9755,25145
14038,-4449,6918,-13327,-9448,25346
14360,-4792,6884,-12551,-8966,25227
14512,-5189,6789,-11778,-8588,25101
14779,-5655,6890,-11121,-8258,25146
15036,-6182,7058,-10590,-7578,25256
15072,-6800,7170,-10239,-6446,25345
14931,-7577,7265,-10068,-5152,25415
14772,-8446,7355,-9956,-4030,25467
14656,-9342,7433,-9780,-3261,25387
14555,-10129,7544,-9467,-2840,25046
14380,-10832,7662,-9040,-2735,24369
14096,-11387,7612,-8411,-3033,23358
13813,-11779,7476,-7634,-3879,22074
13672,-12049,7361,-6802,-5160,20587
13636,-12195,7203,-5973,-6472,18938
13620,-12266,7023,-5263,-7507,17203
13562,-12300,6796,-4707,-8088,15467
13494,-12300,6588,-4301,-8195,13811
13425,-12321,6451,-4061,-7824,12288
13220,-12346,6259,-3882,-7004,10884
12890,-12394,6035,-3744,-5956,9619
12526,-12481,5833,-3624,-4925,8514
12163,-12584,5658,-3475,-4060,7541
11824,-12692,5490,-3289,-3420,6659
11549,-12791,5333,-3091,-2977,5839
11334,-12885,5225,-2919,-2633,5063
11100,-12979,5141,-2774,-2309,4313
10809,-13065,5040,-2619,-2051,3590
10535,-13141,4900,-2422,-1988,2912
10376,-13189,4797,-2196,-2217,2300
10303,-13216,4733,-1957,-2665,1714
10217,-13254,4568,-1680,-3228,1100
10239,-13297,4360,-1394,-3979,474
10524,-13312,4283,-1118,-4917,-117
11036,-13235,4286,-827,-5657,-750
11526,-13115,4205,-629,-5955,-1532
11928,-13083,4025,-559,-6086,-2376
12528,-13012,3921,-482,-6476,-3200
13296,-12833,3794,-387,-6911,-4142
13921,-12664,3572,-371,-7134,-5300
14432,-12512,3295,-419,-7322,-6559
14963,-12353,3057,-572,-7692,-7736
15503,-12151,2802,-794,-8231,-8882
15949,-11959,2304,-946,-9027,-10206
16525,-11758,1702,-1155,-10227,-11569
17194,-11542,1058,-1558,-11565,-12929
17743,-11374,251,-2192,-12761,-14372
18158,-11259,-762,-3077,-13957,-15853
18547,-11071,-1827,-4214,-15313,-17240
18884,-10871,-2939,-5646,-16664,-18451
19099,-10648,-4127,-7322,-17815,-19521
19241,-10387,-5243,-9123,-18759,-20505
19228,-9955,-6282,-11013,-19398,-21320
19071,-9437,-7139,-13068,-19730,-21967
18667,-8876,-7829,-15038,-19720,-22470
18070,-8253,-8239,-16811,-19574,-22836
17463,-7551,-8429,-18406,-19408,-23021
16879,-6824,-8412,-19842,-19042,-23045
16112,-6087,-8088,-21135,-18324,-23029
15075,-5355,-7559,-22298,-17435,-23036
14102,-4577,-6783,-23345,-16775,-22968
13275,-3662,-5299,-24287,-16169,-22733
12188,-2895,-3345,-25075,-14775,-22502
10600,-2358,-1817,-25066,-12435,-22328
8874,-1873,-743,-24129,-10086,-21831
7652,-1176,-135,-22460,-8540,-20729
6972,-262,10,-20349,-7702,-19303
6613,956,-171,-18118,-7123,-17800
6254,2307,-314,-16195,-6423,-16329
5661,3638,-421,-14594,-5447,-14946
4861,4903,-537,-13146,-4469,-13652
4211,6071,-595,-11777,-3942,-12377
3876,7251,-588,-10438,-3840,-11114
3693,8384,-621,-9271,-3725,-9969
3459,9372,-706,-8356,-3451,-8979
3203,10205,-762,-7622,-3218,-8117
2999,10894,-747,-7003,-3088,-7334
2799,11411,-673,-6489,-2884,-6604
2555,11759,-601,-6031,-2531,-5897
2311,11985,-514,-5560,-2159,-5185
2109,12114,-385,-5037,-1843,-4455
1943,12159,-204,-4441,-1525,-3698
1825,12097,157,-3793,-1104,-2880
1683,11880,635,-3046,-396,-1967
1441,11543,1069,-2119,702,-886
1145,11098,1394,-1032,2032,458
942,10593,1637,202,3339,2124
950,10076,1816,1550,4549,4107
1096,9527,1849,2962,5830,6321
1349,8899,1633,4332,7278,8756
1744,8253,1316,5587,8686,11157
2395,7570,928,6677,9925,13318
3372,6825,408,7616,11013,15263
4425,6106,-159,8344,12011,17014
5549,5440,-808,8862,12972,18589
6604,4646,-1694,9246,13621,20007
