,accX,accY,accZ,gyroX,gyroY,gyroZ
391,6314,4297,-4862,-10157,-1846,-5354
392,6698,5114,-5017,-9267,-1488,-4731
393,6956,5834,-5169,-8365,-954,-4315
394,7038,6475,-5297,-7473,-407,-4029
395,7031,7013,-5368,-6625,-107,-3743
396,7039,7457,-5390,-5815,-150,-3397
397,7117,7808,-5354,-5011,-337,-3001
398,7166,8053,-5295,-4167,-380,-2581
399,7119,8166,-5172,-3243,-162,-2144
400,6927,8146,-4943,-2220,361,-1617
401,6755,8129,-4738,-1300,833,-1143
402,6599,8114,-4554,-471,1258,-717
403,6498,7586,-3859,1391,1889,93
404,6398,6996,-3207,3665,2828,859
405,6203,6255,-2780,6252,4497,1594
406,5738,5501,-2512,8903,6305,2324
407,5419,4642,-2423,11290,7778,3426
408,5428,3722,-2486,13437,8896,5075
409,5592,2735,-2744,15370,9812,7094
410,5839,1619,-3295,17110,10397,9370
411,6061,615,-3790,18676,10924,11418
412,6901,-684,-4789,20085,10020,13553
413,8052,-2214,-5768,21353,8315,15475
414,9217,-3892,-6444,22494,6080,17204
415,10182,-5504,-6822,23522,4366,18727
416,10736,-7183,-7286,24446,4044,19839
417,10927,-8910,-7666,25278,4209,20733
418,11044,-10869,-7952,25970,4576,21863
419,11429,-12796,-7890,26158,4850,22954
420,11953,-14429,-7572,26243,5564,23660
421,12107,-15611,-7211,26405,7188,23555
422,11807,-16293,-6850,26423,9355,22736
423,11281,-16621,-6391,25883,11428,21536
424,10618,-16763,-5834,24692,12877,20175
425,9934,-16843,-5185,23063,13362,18874
426,9317,-16854,-4489,21278,12674,17787
427,8889,-16814,-3818,19501,11153,16864
428,8564,-16757,-3221,17774,9384,15960
429,8362,-16717,-2723,16102,7642,15059
430,8176,-16698,-2241,14519,6055,14149
431,7956,-16686,-1781,13060,4720,13243
432,7679,-16655,-1368,11719,3645,12349
433,7343,-16622,-976,10485,2747,11448
434,7022,-16576,-656,9368,1936,10584
435,6756,-16525,-352,8334,1159,9743
436,6495,-16481,-31,7395,507,8902
437,6312,-16424,243,6541,155,8110
438,6170,-16394,443,5725,113,7298
439,5999,-16364,562,4958,236,6421
440,5863,-16348,640,4195,306,5529
441,5808,-16374,649,3398,260,4644
442,5817,-16437,629,2565,89,3742
443,5872,-16524,618,1730,-139,2809
444,5980,-16622,627,906,-297,1853
445,6131,-16720,621,75,-291,858
446,6262,-16856,534,-795,-206,-224
447,6404,-17043,332,-1770,-282,-1373
448,6608,-17337,75,-2908,-672,-2533
449,6890,-17697,-235,-4144,-1399,-3668
450,7232,-18068,-586,-5413,-2387,-4790
451,7586,-18535,-941,-6703,-3456,-5909
452,8061,-18929,-1391,-7945,-4352,-6932
453,8589,-19278,-2045,-9315,-4943,-8000
454,9025,-19646,-2899,-10888,-5315,-9241
455,9331,-19997,-4108,-12659,-5716,-10533
456,9689,-20359,-5615,-14670,-6329,-11729
457,10305,-20716,-7272,-16480,-7353,-12665
458,10835,-20905,-8680,-18109,-8900,-13406
459,11215,-20801,-9940,-19574,-10208,-13736
460,11201,-20686,-10889,-20894,-11410,-14121
461,11072,-20361,-11452,-22081,-12239,-14168
462,10956,-20068,-11958,-23150,-12984,-14210
463,10851,-19804,-12413,-24111,-13656,-14248
464,10102,-19165,-11846,-24977,-11283,-14119
465,9114,-18397,-10930,-25756,-8921,-14159
466,7990,-17483,-9642,-26457,-7037,-14278
467,7194,-16122,-8103,-27088,-6373,-14252
468,6840,-14695,-6247,-27656,-6878,-14279
469,6864,-12973,-4486,-28063,-6585,-13866
470,6877,-11224,-2950,-27423,-4929,-13300
471,6649,-9367,-1865,-25949,-2823,-13129
472,6047,-7462,-1303,-24045,-1197,-13184
473,5514,-5560,-1218,-21903,-515,-12671
474,5345,-3747,-1471,-19680,-626,-11466
475,5391,-2027,-1951,-17553,-909,-10018
476,5483,-435,-2505,-15607,-984,-8643
477,5529,1022,-3042,-13866,-966,-7490
478,5556,2341,-3500,-12337,-1125,-6575
479,5661,3528,-3886,-10994,-1415,-5803
480,5755,4596,-4234,-9784,-1675,-5108
481,5968,5525,-4496,-8728,-1407,-4588
482,6136,6340,-4696,-7759,-818,-4167
483,6213,7040,-4867,-6846,-154,-3844
484,6209,7656,-5035,-5976,343,-3593
485,6159,8222,-5188,-5158,544,-3368
486,6116,8733,-5323,-4397,462,-3136
487,6130,9163,-5408,-3697,184,-2879
488,6147,9488,-5442,-3035,-69,-2604
489,6121,9728,-5395,-2391,-101,-2272
490,6060,9901,-5276,-1725,25,-1868
491,5954,9958,-5076,-1005,212,-1377
492,5860,10008,-4896,-356,379,-935
493,5774,10054,-4735,226,530,-537
494,5595,9633,-4134,1577,872,178
495,5506,9030,-3427,3236,1283,969
496,5375,8277,-2761,5352,1948,1681
497,5078,7402,-2313,7884,3183,2353
498,4635,6394,-2039,10373,4458,3109
499,4421,5325,-1882,12612,5286,4232
500,4507,4182,-2004,14628,5798,5716
501,4848,2919,-2346,16441,6437,7473
502,5250,1528,-3027,18074,7188,9425
503,5854,165,-3723,19543,7678,11609
504,6485,-1322,-4456,20866,7852,13724
505,7304,-2948,-5049,22056,7391,15629
506,8371,-4934,-5686,23127,6924,17343
507,9031,-7187,-6177,24091,7199,18885
508,9435,-9393,-6421,24959,7911,20273
509,9788,-11731,-6222,25739,9101,21523
510,9810,-13834,-5996,26442,10822,22647
511,10053,-15728,-5773,27075,12372,23659
512,10033,-17339,-5579,27606,13196,24570
513,9924,-18228,-5175,27597,13219,25018
514,9857,-18565,-4653,26927,12644,24783
515,9822,-18515,-4273,25723,11801,23967
516,9790,-18470,-3931,24639,11043,23233
