accX,accY,accZ,gyroX,gyroY,gyroZ
5108,11242,2896,-31,-1631,-218
5078,10623,3053,1019,-1985,792
5144,9910,3143,2400,-2014,1988
5316,9117,3203,4059,-1497,3435
5446,8241,3154,5950,-314,5166
5461,7313,2984,8012,1352,7191
5422,6387,2675,10140,3198,9554
5428,5500,2257,12210,4947,11876
5613,4611,1765,14064,6487,13965
6069,3724,1046,15670,7764,15845
6837,2801,383,16928,8597,17537
7529,1970,-213,18060,9346,19060
8930,990,-957,18708,9114,20431
10772,-368,-1615,19073,8110,21665
12402,-1873,-2281,19446,6796,22775
13783,-3362,-2821,19774,5415,23774
15199,-4903,-3065,19982,4118,24673
16615,-6584,-3119,20133,3444,25483
17778,-8129,-3102,20208,3577,26211
18648,-9376,-3149,20159,4444,26867
19002,-10298,-3215,19803,5569,27457
18862,-10940,-3227,19073,6500,27521
18375,-11438,-3210,18040,7001,27013
17750,-11833,-3092,16855,6949,26009
17050,-12116,-2942,15633,6456,24611
16397,-12302,-2657,14405,5641,22942
15857,-12475,-2239,13166,4742,21146
15357,-12611,-1789,11971,4020,19343
14879,-12730,-1380,10833,3561,17611
14450,-12836,-1029,9775,3288,15991
14046,-12944,-716,8790,3150,14480
13588,-13074,-425,7870,3152,13068
13044,-13222,-172,7031,3193,11753
12496,-13362,34,6288,3111,10541
12042,-13476,191,5630,2866,9414
11695,-13567,322,5019,2549,8342
11376,-13641,435,4420,2315,7311
11051,-13719,542,3810,2248,6332
10786,-13784,624,3214,2299,5396
10644,-13818,660,2652,2335,4464
10658,-13826,599,2087,2267,3466
10805,-13883,491,1460,2112,2325
11008,-14078,472,789,1957,1003
11269,-14299,466,198,1717,-474
11645,-14498,330,-300,1165,-2105
12286,-14690,-36,-869,146,-3911
13401,-14845,-337,-1632,-1147,-5833
14790,-14976,-525,-2621,-2141,-7768
16045,-15074,-765,-3745,-2457,-9833
16921,-15087,-1159,-4943,-2185,-12126
17525,-14967,-1719,-6195,-1829,-14190
18154,-14689,-2287,-7442,-1779,-16048
18962,-14362,-2645,-8765,-1978,-17720
19719,-14159,-2877,-10192,-2155,-19225
20131,-13964,-3034,-11497,-2358,-20579
20295,-13519,-3236,-12673,-2757,-21798
20535,-12947,-3323,-13926,-3406,-22895
20763,-12394,-3284,-15199,-3918,-23882
20709,-11849,-3305,-16403,-3992,-24770
20293,-11306,-3294,-17489,-3937,-25570
19694,-10620,-3155,-18331,-3968,-26290
19012,-9798,-3014,-19010,-3960,-26937
18092,-9036,-2820,-19682,-3904,-27520
16850,-8335,-2423,-20230,-3756,-28045
15239,-7717,-1852,-20641,-3428,-28517
13370,-7032,-1081,-20753,-3028,-28942
11488,-6189,-181,-20456,-2623,-28803
9728,-5235,613,-19778,-2170,-27910
8144,-4177,1186,-18699,-1784,-26380
6847,-2935,1574,-17224,-1673,-24374
6014,-1525,1855,-15526,-1910,-22063
5602,-68,2078,-13786,-2324,-19728
5391,1353,2210,-12128,-2628,-17572
5218,2724,2258,-10606,-2721,-15666
5049,3984,2323,-9309,-2691,-14000
4841,5183,2365,-8178,-2586,-12554
4644,6320,2346,-7184,-2472,-11240
4514,7356,2392,-6346,-2446,-10038
4445,8294,2435,-5615,-2420,-8960
4382,9139,2493,-4995,-2293,-7963
4255,9849,2556,-4466,-2063,-7051
4101,10396,2620,-4002,-1848,-6210
3957,10844,2691,-3547,-1718,-5419
3843,11201,2759,-3093,-1624,-4640
3737,11443,2817,-2636,-1513,-3833
3622,11563,2866,-2137,-1407,-2982
3516,11539,2904,-1570,-1362,-2079
3448,11375,2961,-907,-1335,-1091
3372,11078,3039,-140,-1186,21
3208,10660,3083,748,-855,1308
2967,10126,3068,1797,-498,2793
2821,9474,3049,3034,-327,4482
2914,8753,3061,4505,-297,6366
3226,8007,3044,6200,-92,8447
3626,7231,2891,8043,491,10729
4010,6442,2567,9943,1294,12933
4451,5710,2062,11811,2084,14917
5252,4996,1599,13508,2845,16702
6472,4230,1220,14909,3774,18308
7926,3452,844,16087,5012,19754
9275,2709,-20,17013,6571,21055
10380,1937,-994,17430,7822,22227
11749,969,-1549,17302,8498,23281
13500,-363,-1725,16914,8815,24229
15241,-1825,-1766,16498,9284,25083
16513,-3116,-1829,16050,10111,25851
17141,-4243,-1945,15470,10913,26543
17332,-5393,-2040,14687,11091,27165
17554,-6644,-1910,13757,10263,27726
17953,-7799,-1589,12940,8733,28201
18147,-8721,-1268,12325,7169,28140
18076,-9424,-1033,11769,5934,27829
17784,-9995,-761,11204,4884,27331
17499,-10419,-462,10568,4002,26501
17090,-10806,-200,9785,3475,25226
16436,-11205,41,8973,3268,23558
15753,-11502,237,8161,3232,21966
15035,-11794,377,7366,3152,20372
14353,-12051,530,6650,2857,18769
13760,-12308,711,6031,2347,17212
13266,-12501,894,5508,1750,15750
12881,-12668,1080,5023,1233,14382
12514,-12839,1255,4551,960,13084
12088,-13012,1394,4108,953,11860
11621,-13190,1490,3696,1047,10722
11182,-13360,1600,3322,1101,9688
10774,-13511,1711,2980,1139,8740
10365,-13631,1817,2666,1182,7870
9979,-13738,1914,2366,1181,7071
9655,-13840,2007,2078,1086,6333
9387,-13934,2101,1805,949,5651
9130,-14024,2193,1545,847,5030
8882,-14105,2274,1306,780,4472
8683,-14171,2326,1089,688,3967
8579,-14226,2348,879,560,3491
8534,-14266,2362,666,453,3022
8484,-14305,2354,433,437,2551
8472,-14337,2319,195,448,2072
8623,-14328,2265,-39,426,1552
8830,-14324,2149,-315,552,959
8960,-14388,2124,-649,1073,329
9056,-14487,2259,-970,2113,-247
9194,-14494,2381,-1188,3312,-782
9567,-14416,2453,-1316,4010,-1477
10271,-14403,2441,-1481,3967,-2513
11190,-14501,2317,-1744,3571,-3848
12284,-14739,2121,-2177,3306,-5358
13554,-15117,1864,-2712,3272,-7047
14872,-15676,1683,-3310,3188,-8958
15972,-16356,1452,-3892,2711,-11331
17022,-16950,1034,-4500,1567,-13474
18350,-17323,561,-5336,-56,-15404
19596,-17423,138,-6427,-1530,-17140
20509,-17323,-233,-7769,-2529,-18703
20940,-17171,-470,-9314,-3200,-20109
20916,-16897,-611,-10877,-3621,-21375
20516,-16468,-653,-12323,-3879,-22514
20156,-16081,-690,-13625,-4112,-23539
19832,-15733,-724,-14796,-4321,-24462
19540,-15420,-754,-15851,-4509,-25293
17937,-14601,-440,-16690,-4886,-26040
16408,-13540,-142,-17120,-4966,-26713
14888,-12285,227,-17305,-4695,-27318
13297,-10911,641,-17269,-4193,-27863
11620,-9474,1013,-17033,-3627,-28167
10025,-7982,1392,-16576,-3252,-27767
8754,-6437,1704,-15788,-3191,-26570
7906,-4850,1978,-14699,-3411,-24770
7375,-3224,2197,-13450,-3659,-22647
7008,-1606,2304,-12144,-3765,-20487
6769,-37,2341,-10898,-3744,-18426
6615,1436,2390,-9792,-3658,-16542
6501,2789,2369,-8787,-3559,-14914
6397,4007,2350,-7882,-3470,-13448
6347,5212,2331,-7086,-3412,-12229
6336,6382,2325,-6370,-3210,-11084
6281,7393,2335,-5778,-2821,-9998
6139,8264,2332,-5260,-2356,-8991
5992,9053,2323,-4782,-1957,-8070
5876,9744,2348,-4357,-1637,-7235
5726,10332,2378,-3982,-1323,-6468
5557,10804,2443,-3642,-1048,-5746
5383,11153,2518,-3306,-838,-5057
5219,11429,2560,-2945,-683,-4371
5076,11625,2621,-2565,-578,-3671
4905,11679,2747,-2143,-485,-2940
4627,11529,2910,-1606,-338,-2126
4163,11177,3038,-872,-84,-1121
3541,10589,3198,56,226,229
2890,9757,3395,1193,523,2056
2395,8732,3564,2602,691,4363
2177,7615,3647,4290,658,7014
2334,6513,3463,6206,460,9590
2831,5447,2958,8291,80,11907
3780,4370,2441,10393,-305,13993
5035,3314,1727,12507,-458,15871
6164,2364,1085,14409,-595,17560
7180,1509,506,16121,-719,19081
8702,577,-477,17785,-422,20450
10201,-203,-1566,19166,315,21681
11770,-1051,-2657,19989,1351,22790
13221,-2008,-3667,20294,2276,23788
14390,-2832,-4374,20329,2861,24686
15467,-3637,-4681,20032,3357,25494
16542,-4448,-4762,19525,4191,26221
17260,-5314,-4774,18828,5577,26699
17565,-6237,-4744,17883,6996,27068
17621,-7182,-4556,16830,7800,27423
17708,-8121,-4213,15903,7821,27642
17631,-8989,-3947,15142,7430,27599
17301,-9712,-3693,14458,6670,27171
16767,-10369,-3488,13718,5606,26387
16128,-10932,-3278,12964,4200,25274
15580,-11397,-2987,12213,2547,23949
15087,-11814,-2725,11538,1059,22756
14637,-12086,-2281,10844,-444,21186
14225,-12282,-1919,10176,-1646,19602
13902,-12442,-1607,9507,-2479,18059
