,accX,accY,accZ,gyroX,gyroY,gyroZ
623,3741,12254,-2523,284,-708,3089
624,3915,12133,-2661,1133,-780,4193
625,4071,11934,-2840,2004,-839,5282
626,4227,11662,-3039,2876,-872,6373
627,4463,11361,-3293,3766,-890,7499
628,4817,11043,-3563,4657,-939,8642
629,5198,10688,-3809,5536,-982,9723
630,5520,10274,-4048,6436,-885,10671
631,5812,9807,-4416,7432,-622,11554
632,6184,9301,-4829,8418,-355,12477
633,6660,8760,-5200,9305,-237,13421
634,7153,8183,-5543,10131,-264,14286
635,7551,7567,-5859,10926,-349,15053
636,8022,6904,-6229,11683,-445,15856
637,8634,6169,-6683,12387,-498,16777
638,9386,5347,-7136,13013,-636,17628
639,10067,4459,-7508,13558,-775,18221
640,10609,3632,-7795,14013,-566,18713
641,11129,2782,-7980,14354,109,19228
642,11674,1869,-8096,14610,1113,19819
643,12207,876,-8149,14784,2266,20390
644,12690,-159,-8132,14873,3502,20894
645,13086,-1199,-7973,14853,4818,21386
646,13389,-2237,-7685,14739,6217,21822
647,13613,-3284,-7263,14572,7687,22172
648,13690,-4348,-6765,14384,9230,22473
649,13616,-5406,-6201,14204,10867,22796
650,13429,-6474,-5563,14022,12554,23171
651,13100,-7530,-4915,13832,14205,23611
652,12717,-8590,-4300,13573,15403,24006
653,12223,-9642,-3683,13255,15821,24300
654,11684,-10652,-3140,12885,15436,24511
655,11199,-11556,-2644,12451,14289,24592
656,10851,-12316,-2160,11960,12605,24467
657,10641,-12907,-1727,11387,10652,24068
658,10540,-13319,-1324,10716,8643,23381
659,10504,-13628,-999,9959,6780,22418
660,10468,-13877,-738,9167,5175,21201
661,10383,-14071,-541,8357,3857,19791
662,10226,-14199,-361,7554,2775,18267
663,9966,-14282,-188,6767,1898,16707
664,9639,-14353,-1,6010,1152,15149
665,9298,-14431,179,5295,499,13639
666,8961,-14508,337,4632,-63,12223
667,8671,-14603,503,3998,-536,10903
668,8422,-14728,654,3387,-861,9668
669,8198,-14851,804,2809,-1010,8516
670,8008,-14952,949,2260,-989,7422
671,7826,-15033,1091,1739,-827,6373
672,7633,-15105,1222,1249,-598,5364
673,7454,-15164,1352,790,-456,4403
674,7321,-15228,1465,361,-547,3492
675,7293,-15303,1556,-35,-925,2612
676,7372,-15387,1600,-424,-1512,1725
677,7572,-15459,1644,-808,-2241,811
678,7823,-15538,1618,-1223,-2980,-168
679,8112,-15631,1526,-1694,-3674,-1275
680,8441,-15749,1353,-2241,-4356,-2485
681,8809,-15867,1116,-2859,-5089,-3756
682,9224,-15976,781,-3555,-5884,-5070
683,9679,-16065,393,-4325,-6729,-6398
684,10158,-16146,-71,-5181,-7566,-7722
685,10706,-16194,-568,-6137,-8413,-9050
686,11246,-16254,-1134,-7232,-9194,-10390
687,11747,-16248,-1786,-8404,-9771,-11704
688,12217,-16197,-2484,-9662,-10227,-13051
689,12681,-16067,-3184,-11059,-10589,-14391
690,13115,-15790,-3861,-12556,-10778,-15682
691,13507,-15403,-4555,-14104,-10720,-16876
692,13857,-14941,-5258,-15646,-10491,-17961
693,14144,-14395,-5937,-17160,-10160,-18972
694,14326,-13728,-6496,-18602,-9706,-19894
695,14399,-12959,-7027,-19937,-9145,-20686
696,14378,-12123,-7482,-21189,-8628,-21355
697,14261,-11241,-7757,-22347,-8158,-21959
698,13988,-10342,-7852,-23380,-7553,-22532
699,13590,-9411,-7865,-24133,-6754,-23046
700,13132,-8414,-7790,-24567,-5917,-23479
701,12616,-7356,-7547,-24780,-5157,-23737
702,12136,-6235,-7176,-24786,-4383,-23805
703,11630,-5081,-6783,-24564,-3536,-23740
704,11009,-3917,-6408,-24113,-2649,-23596
705,10301,-2729,-5977,-23471,-1784,-23369
706,9591,-1548,-5480,-22678,-980,-22984
707,8884,-386,-4997,-21691,-269,-22359
708,8202,753,-4559,-20540,305,-21546
709,7561,1860,-4192,-19269,743,-20621
710,7007,2931,-3854,-17935,1042,-19616
711,6538,3949,-3544,-16569,1260,-18556
712,6102,4924,-3292,-15186,1461,-17506
713,5661,5853,-3099,-13839,1646,-16510
714,5246,6733,-2938,-12560,1767,-15486
715,4909,7549,-2781,-11360,1833,-14344
716,4650,8314,-2629,-10229,1903,-13118
717,4408,9047,-2500,-9159,1993,-11882
718,4167,9728,-2414,-8165,2027,-10664
719,3961,10342,-2353,-7253,1899,-9451
720,3828,10870,-2304,-6428,1579,-8235
721,3762,11312,-2260,-5670,1151,-7052
722,3727,11672,-2213,-4961,730,-5930
723,3685,11956,-2160,-4277,400,-4859
724,3646,12167,-2097,-3592,164,-3809
725,3641,12316,-2029,-2885,-27,-2752
726,3688,12395,-2003,-2127,-191,-1695
727,3743,12434,-2042,-1309,-302,-655
728,3743,12470,-2136,-448,-342,365
729,3692,12475,-2255,414,-355,1416
730,3693,12381,-2349,1253,-444,2573
731,3840,12150,-2508,2100,-676,3838
732,4115,11846,-2746,2996,-1041,5112
733,4447,11564,-2998,3937,-1403,6312
734,4732,11268,-3217,4919,-1569,7401
735,4960,10873,-3401,5937,-1498,8453
736,5236,10415,-3626,7005,-1326,9567
737,5584,9935,-3941,8105,-1283,10734
738,5979,9419,-4294,9204,-1483,11892
739,6374,8809,-4628,10279,-1779,13001
740,6760,8091,-5148,11381,-1904,14085
741,7282,7305,-5749,12472,-1870,15131
742,7828,6493,-6291,13467,-1667,16142
743,8311,5695,-6721,14341,-1378,17125
744,8820,4712,-7330,15203,-1288,17948
745,9278,3826,-7878,15980,-1207,18689
746,9789,2726,-8288,16609,-1073,19294
747,10248,1736,-8657,17176,-953,19838
748,10723,677,-8826,17621,-221,20326
749,11151,-275,-8979,18021,437,20765
750,11576,-1442,-8986,18281,1800,21251
751,11959,-2493,-8992,18516,3027,21687
752,12343,-3689,-8614,18569,4874,22171
753,12689,-4766,-8274,18618,6536,22606
754,12875,-5993,-7703,18467,8694,22916
755,13043,-7098,-7188,18330,10635,23195
756,13021,-8237,-6633,18147,12842,23444
757,12754,-9324,-5988,17908,14835,23729
758,12280,-10346,-5382,17507,16628,23971
759,11598,-11297,-4716,16537,16515,23756
760,10985,-12154,-4117,15665,16413,23564
761,10487,-12689,-3561,14497,13788,22758
762,10039,-13170,-3060,13447,11426,22033
763,9746,-13523,-2541,12289,8145,20839
764,9482,-13841,-2074,11248,5193,19764
765,9417,-14051,-1837,10422,3017,18711
766,9358,-14239,-1623,9679,1058,17764
767,9279,-14360,-1384,8989,300,16761
768,9209,-14468,-1169,8368,-381,15858
769,8870,-14563,-888,7688,130,14716
770,8565,-14647,-636,7076,590,13688
771,8067,-14742,-408,6349,1212,12396
772,7619,-14827,-203,5694,1773,11234
773,7225,-14949,37,5001,1753,10028
774,6870,-15058,253,4377,1735,8943
775,6680,-15144,467,3807,1400,7882
776,6553,-15212,672,3286,1091,6875
777,6441,-15282,878,2806,905,5889
778,6346,-15348,1061,2365,836,4918
779,6272,-15415,1201,1938,808,3954
780,6210,-15467,1298,1509,734,2998
781,6168,-15528,1339,1054,559,2021
782,6232,-15608,1358,573,235,1002
783,6334,-15680,1324,80,-135,-33
784,6551,-15775,1240,-421,-526,-1118
785,6816,-15889,1135,-952,-958,-2240
786,7072,-16013,991,-1540,-1421,-3401
787,7365,-16130,783,-2185,-1928,-4594
788,7762,-16271,515,-2913,-2567,-5836
789,8276,-16440,141,-3765,-3408,-7119
790,8878,-16684,-335,-4757,-4513,-8487
791,9573,-16912,-791,-5899,-5926,-9962
792,10283,-17027,-1290,-7216,-7342,-11498
793,11055,-17083,-1879,-8716,-8550,-13109
794,11843,-17043,-2503,-10339,-9652,-14797
795,12552,-16883,-3114,-12045,-10557,-16504
796,13178,-16615,-3742,-13842,-11063,-18127
797,13748,-16242,-4393,-15631,-11187,-19591
798,14204,-15771,-5002,-17337,-11023,-20909
799,14507,-15181,-5490,-18880,-10563,-22094
800,14630,-14404,-5858,-20248,-9849,-23162
801,14575,-13436,-6183,-21418,-9025,-24043
802,14402,-12372,-6418,-22390,-8252,-24699
803,14119,-11221,-6582,-23152,-7560,-25114
804,13781,-10037,-6696,-23677,-6900,-25300
805,13404,-8833,-6792,-23978,-6261,-25269
806,13000,-7644,-6834,-24109,-5644,-25056
807,12510,-6474,-6843,-24065,-4993,-24746
808,11960,-5321,-6850,-23841,-4269,-24391
809,11385,-4205,-6787,-23496,-3553,-23982
810,10758,-3137,-6660,-23067,-2935,-23527
811,10108,-2086,-6452,-22578,-2439,-23034
812,9421,-1060,-6207,-22012,-1991,-22523
813,8712,-33,-5888,-21357,-1523,-21976
814,8043,950,-5467,-20613,-958,-21345
815,7392,1914,-4981,-19748,-209,-20572
816,6769,2871,-4470,-18750,598,-19710
817,6142,3842,-3979,-17634,1288,-18843
818,5518,4815,-3541,-16436,1739,-17969
819,4936,5758,-3125,-15212,1911,-17041
820,4492,6626,-2694,-13978,1846,-15980
821,4188,7444,-2310,-12704,1627,-14793
822,3944,8386,-2171,-11409,1333,-13587
823,3689,9090,-1918,-10212,1001,-12438
824,3500,9762,-1735,-9060,606,-11209
825,3385,10312,-1572,-7991,240,-9930
826,3271,10749,-1426,-6959,35,-8648
827,3141,11082,-1303,-5939,-36,-7327
828,3029,11332,-1197,-4916,-92,-5938
829,2931,11520,-1118,-3873,-187,-4510
830,2815,11596,-1154,-2782,-317,-3070
831,2711,11577,-1291,-1634,-504,-1592
832,2692,11492,-1438,-490,-742,-31
833,2841,11366,-1526,629,-1001,1607
834,3138,11226,-1616,1780,-1221,3241
835,3453,11039,-1931,3056,-1359,4731
836,3659,10857,-2384,4383,-1456,6064
837,3806,10678,-2837,5596,-1540,7414
838,4100,10432,-3165,6661,-1720,8883
839,4580,10115,-3424,7676,-2029,10350
840,5096,9711,-3810,8781,-2409,11578
841,5517,9225,-4287,9981,-2792,12547
842,5920,8678,-4718,11157,-3077,13509
843,6442,8084,-5082,12279,-3240,14585
844,7048,7417,-5558,13437,-3314,15594
845,7563,6664,-6172,14617,-3161,16462
846,7978,5821,-6793,15707,-2842,17308
847,8464,4906,-7263,16625,-2572,18147
848,9045,3967,-7679,17428,-2383,18910
849,9618,2944,-8162,18235,-2311,19452
850,10049,1773,-8637,18992,-2388,19746
851,10374,529,-8992,19650,-2556,19919
852,10725,-647,-9162,20213,-2762,20043
853,11113,-1794,-9277,20722,-2882,20060
854,11547,-2942,-9441,21169,-2690,20025
855,11956,-4233,-9580,21563,-2034,19894
856,12313,-5493,-9555,21948,-787,19639
857,12591,-6584,-9366,22314,1194,19286
858,12798,-7542,-9023,22532,3921,18919
859,12829,-8437,-8602,22473,6806,18634
860,12688,-9281,-8070,22173,9402,18476
861,12331,-10068,-7488,21673,11738,18449
862,11736,-10811,-6831,20904,13841,18525
863,11086,-11497,-6086,19943,15734,18737
864,10380,-12196,-5388,18839,16418,19063
865,9816,-12847,-4681,17675,15823,19403
866,9437,-13390,-3966,16500,14428,19593
867,9149,-13816,-3269,15337,12787,19547
868,8848,-14151,-2651,14188,11222,19244
869,8507,-14421,-2130,13067,9765,18701
870,8177,-14607,-1670,11982,8326,17965
871,7874,-14728,-1233,10938,6914,17101
872,7620,-14820,-826,9939,5609,16154
873,7384,-14906,-478,8989,4469,15153
874,7190,-14968,-163,8113,3454,14123
875,7017,-15020,142,7293,2578,13072
876,6851,-15067,430,6519,1887,12023
877,6697,-15114,692,5793,1348,10966
878,6570,-15152,932,5117,904,9896
879,6460,-15187,1178,4486,550,8810
880,6348,-15223,1415,3898,323,7722
881,6240,-15265,1637,3347,193,6630
882,6152,-15318,1825,2831,118,5524
883,6101,-15382,1973,2345,40,4400
884,6086,-15462,2086,1872,-77,3239
885,6142,-15569,2160,1398,-267,2000
886,6304,-15699,2217,915,-537,665
887,6548,-15850,2226,400,-863,-767
888,6832,-16014,2202,-163,-1256,-2283
889,7175,-16181,2146,-807,-1770,-3846
890,7571,-16366,2030,-1529,-2444,-5433
891,7974,-16579,1801,-2387,-3339,-7081
892,8538,-16852,1456,-3415,-4555,-8819
893,9200,-17145,973,-4678,-6089,-10571
894,9896,-17417,329,-6223,-7927,-12287
895,10655,-17600,-428,-8086,-10095,-13926
896,11465,-17737,-1210,-10237,-12319,-15519
897,12216,-17796,-2086,-12490,-14050,-16992
898,12799,-17717,-2941,-14518,-15063,-18282
899,13196,-17464,-3710,-16343,-15352,-19423
900,13457,-17054,-4363,-17985,-15031,-20425
901,13574,-16486,-4986,-19463,-14262,-21266
902,13603,-15802,-5540,-20794,-13251,-21868
903,13599,-15029,-5990,-21991,-12153,-22281
904,13539,-14174,-6457,-23069,-11038,-22592
905,13429,-13224,-6834,-24039,-9944,-22871
906,13236,-12178,-6995,-24809,-8810,-23138
907,12973,-11068,-7022,-25329,-7622,-23383
908,12656,-9946,-6979,-25591,-6548,-23589
909,12325,-8804,-6861,-25606,-5705,-23765
910,11941,-7619,-6667,-25383,-5028,-23937
911,11485,-6413,-6436,-24951,-4375,-24096
912,10978,-5173,-6214,-24360,-3664,-24159
913,10468,-3927,-6036,-23668,-3032,-24071
914,9964,-2688,-5830,-22956,-2613,-23875
915,9445,-1433,-5577,-22246,-2305,-23609
916,8851,-188,-5244,-21523,-1898,-23355
917,8193,1010,-4826,-20767,-1241,-23068
918,7526,2136,-4385,-19909,-371,-22615
919,6818,3237,-4000,-18898,556,-21955
920,6036,4327,-3673,-17810,1478,-21204
921,5232,5368,-3331,-16750,2350,-20467
922,4439,6309,-2936,-15728,3119,-19697
923,3684,7114,-2558,-14684,3749,-18767
924,2937,7867,-2221,-13644,4235,-17681
925,2120,8583,-1945,-12583,4490,-16486
926,1342,9191,-1678,-11514,4340,-15097
927,698,9698,-1414,-10434,3863,-13503
928,212,10122,-1171,-9327,3250,-11743
929,-157,10482,-975,-8180,2634,-9884
930,-470,10796,-829,-6995,2089,-7984
931,-739,11021,-748,-5800,1627,-6038
932,-944,11130,-774,-4584,1187,-4007
933,-1065,11151,-849,-3368,684,-1863
934,-1111,11100,-948,-2148,94,371
935,-1043,10960,-1106,-930,-579,2685
936,-773,10772,-1345,287,-1347,5074
937,-314,10522,-1639,1485,-2196,7473
938,347,10216,-1865,2646,-3033,9827
939,1239,9888,-1995,3794,-3688,12059
940,2219,9530,-2262,5028,-4042,14004
941,3104,9091,-2777,6353,-4158,15554
942,3852,8581,-3429,7648,-4138,16845
943,4677,8041,-3956,8761,-4089,18110
944,5685,7438,-4297,9731,-4108,19311
945,6719,6781,-4629,10701,-4226,20208
946,7561,6027,-5060,11720,-4218,20754
947,8142,5137,-5600,12753,-3943,21147
948,8714,4163,-6083,13761,-3684,21472
949,9359,3218,-6423,14748,-3610,21686
950,9918,2329,-6798,15779,-3664,21723
951,10315,1364,-7202,16825,-3798,21614
952,10598,296,-7540,17802,-3998,21514
953,10880,-798,-7739,18753,-4228,21454
954,11190,-1857,-7877,19726,-4300,21445
955,11551,-2977,-8116,20703,-4014,21468
956,11936,-4286,-8369,21624,-3271,21500
957,12288,-5651,-8487,22472,-1981,21508
958,12560,-6890,-8404,23266,-4,21485
959,12778,-8001,-8139,23879,2776,21506
960,12846,-9042,-7785,24149,5775,21662
961,12659,-9995,-7487,24001,8474,21928
962,12268,-10879,-7078,23419,10903,22169
963,11813,-11646,-6506,22529,12528,22297
964,11425,-12326,-5859,21344,13154,22265
965,11104,-12934,-5179,19995,12941,22073
966,10787,-13432,-4516,18582,12117,21739
967,10480,-13833,-3877,17159,10913,21258
968,10224,-14151,-3254,15770,9486,20648
969,10035,-14380,-2686,14468,7996,19925
970,9864,-14580,-2168,13287,6614,19058
971,9643,-14755,-1743,12225,5456,18131
972,9429,-14872,-1375,11273,4422,17183
973,9271,-14929,-1031,10387,3485,16175
974,9106,-14954,-699,9531,2743,15073
975,8881,-14977,-400,8678,2246,13903
976,8621,-15007,-136,7830,1898,12678
977,8367,-15046,106,6992,1612,11392
978,8120,-15087,345,6170,1382,10061
979,7871,-15141,574,5383,1212,8701
980,7620,-15196,772,4640,1072,7330
981,7411,-15256,941,3928,885,5951
982,7262,-15339,1075,3226,580,4549
983,7148,-15442,1189,2513,114,3103
984,7066,-15555,1286,1777,-512,1589
985,7094,-15681,1306,1024,-1299,9
986,7280,-15852,1254,225,-2274,-1602
987,7599,-16079,1074,-659,-3357,-3182
988,8054,-16333,868,-1618,-4407,-4735
989,8486,-16562,605,-2724,-5270,-6293
990,8881,-16821,228,-4054,-5979,-7917
991,9246,-17081,-252,-5565,-6587,-9542
992,9670,-17294,-827,-7198,-7128,-11099
993,10150,-17411,-1475,-8920,-7694,-12545
994,10608,-17413,-2188,-10731,-8366,-13907
995,11042,-17289,-2877,-12662,-9166,-15193
996,11420,-17033,-3573,-14672,-9928,-16333
997,11819,-16630,-4245,-16482,-10660,-17254
998,12271,-16097,-4904,-18110,-11381,-17985
999,12707,-15479,-5515,-19576,-11914,-18601
1000,13106,-14791,-6015,-20895,-12036,-19105
1001,13383,-14008,-6494,-22082,-11758,-19548
1002,13566,-13110,-6962,-23151,-11232,-19891
1003,13691,-12106,-7302,-24066,-10537,-20118
1004,13749,-11087,-7528,-24832,-9652,-20287
1005,13696,-10102,-7703,-25385,-8629,-20439
1006,13523,-9106,-7797,-25684,-7571,-20570
1007,13265,-8080,-7792,-25734,-6517,-20678
1008,12969,-7058,-7702,-25559,-5451,-20732
1009,12648,-6076,-7570,-25157,-4351,-20736
1010,12282,-5062,-7472,-24521,-3225,-20735
1011,11839,-3988,-7412,-23703,-2129,-20774
1012,11297,-2844,-7266,-22826,-1077,-20788
1013,10687,-1746,-7065,-21920,-103,-20774
1014,10052,-668,-6859,-20975,689,-20680
1015,9398,398,-6657,-20020,1242,-20480
1016,8784,1439,-6412,-19092,1645,-20193
1017,8188,2437,-6091,-18187,2058,-19824
1018,7545,3406,-5731,-17269,2577,-19395
1019,6863,4348,-5378,-16321,3176,-18936
1020,6168,5234,-5006,-15360,3744,-18405
1021,5479,6058,-4614,-14380,4220,-17742
1022,4821,6858,-4247,-13366,4606,-16921
1023,4197,7630,-3908,-12343,4901,-15968
1024,3608,8364,-3590,-11332,5069,-14914
1025,3056,9046,-3288,-10338,5069,-13763
1026,2552,9669,-3016,-9350,4856,-12510
1027,2102,10241,-2781,-8370,4425,-11173
1028,1751,10761,-2592,-7401,3809,-9775
1029,1529,11229,-2432,-6456,3083,-8339
1030,1402,11634,-2296,-5536,2369,-6918
1031,1328,11946,-2184,-4644,1774,-5548
1032,1244,12159,-2147,-3748,1333,-4221
1033,1128,12317,-2171,-2840,967,-2875
1034,1029,12387,-2193,-1954,587,-1438
1035,1017,12345,-2182,-1077,170,121
1036,1086,12180,-2245,-140,-247,1770
1037,1241,11971,-2400,898,-646,3464
1038,1526,11746,-2590,1952,-1010,5196
1039,1915,11471,-2760,2988,-1291,6918
1040,2395,11180,-2924,4033,-1427,8585
1041,2847,10838,-3215,5132,-1360,10104
1042,3273,10449,-3570,6271,-1176,11506
1043,3776,10004,-3838,7330,-1030,12941
1044,4371,9452,-4024,8327,-979,14395
1045,4929,8777,-4401,9352,-1032,15743
1046,5465,8015,-4916,10405,-1219,16950
1047,6116,7185,-5318,11372,-1481,18141
1048,6974,6312,-5592,12299,-1602,19337
1049,7835,5425,-5938,13239,-1386,20390
1050,8590,4453,-6413,14203,-1050,21128
1051,9229,3394,-6862,15137,-700,21664
1052,9919,2354,-7160,16030,-229,22128
1053,10623,1325,-7382,16872,450,22477
1054,11223,212,-7546,17664,1380,22742
1055,11638,-1031,-7551,18375,2442,23034
1056,11924,-2291,-7409,19008,3356,23393
1057,12120,-3524,-7227,19536,3875,23720
1058,12318,-4827,-7144,19916,3927,23996
1059,12501,-6273,-7158,20205,3530,24158
1060,12587,-7669,-7137,20571,2908,24112
1061,12648,-8851,-6984,20981,2646,23908
1062,12663,-9824,-6698,21195,3151,23644
1063,12603,-10599,-6263,21117,4348,23360
1064,12546,-11293,-5903,20689,5689,22906
1065,12332,-11860,-5433,19924,6477,22351
1066,11992,-12400,-5011,18941,6885,21769
1067,11645,-12880,-4563,17833,6931,21191
1068,11293,-13288,-4110,16729,6692,20587
1069,10955,-13668,-3720,15657,6256,19920
1070,10624,-13990,-3330,14651,5659,19229
1071,10317,-14234,-2945,13721,4993,18522
1072,10063,-14436,-2587,12840,4319,17747
1073,9843,-14585,-2239,11968,3689,16873
1074,9635,-14691,-1897,11080,3150,15887
1075,9394,-14769,-1575,10165,2714,14793
1076,9143,-14849,-1276,9244,2359,13608
1077,8900,-14923,-1007,8344,2068,12379
1078,8686,-14980,-756,7486,1838,11133
1079,8494,-15036,-528,6675,1679,9879
1080,8310,-15087,-345,5905,1597,8629
1081,8124,-15128,-188,5151,1545,7364
1082,7985,-15197,-80,4377,1453,6048
1083,7867,-15278,0,3571,1255,4671
1084,7800,-15392,37,2707,893,3202
1085,7834,-15523,44,1786,381,1650
1086,7995,-15669,-25,805,-196,71
1087,8226,-15823,-144,-213,-739,-1507
1088,8466,-16008,-313,-1271,-1162,-3085
1089,8760,-16188,-498,-2334,-1511,-4613
1090,9101,-16365,-758,-3418,-1846,-6098
1091,9482,-16553,-1115,-4575,-2318,-7623
1092,9860,-16770,-1534,-5856,-3143,-9209
1093,10248,-16947,-2137,-7292,-4291,-10799
1094,10741,-17013,-2781,-8948,-5863,-12381
1095,11317,-16942,-3484,-10913,-7724,-13854
1096,11941,-16758,-4301,-13081,-9589,-15167
1097,12590,-16493,-5089,-15050,-11343,-16351
1098,13125,-16152,-5848,-16822,-12616,-17385
1099,13460,-15678,-6424,-18416,-13027,-18211
1100,13630,-15010,-6894,-19851,-12698,-18796
1101,13724,-14204,-7431,-21143,-12026,-19176
1102,13835,-13365,-7956,-22305,-11316,-19403
1103,13891,-12504,-8286,-23351,-10553,-19582
1104,13841,-11595,-8496,-24293,-9580,-19732
1105,13727,-10618,-8743,-25031,-8460,-19890
1106,13529,-9577,-8908,-25479,-7384,-20065
1107,13291,-8599,-8888,-25756,-6319,-20273
1108,12946,-7610,-8757,-25738,-5161,-20605
1109,12488,-6566,-8591,-25465,-3959,-20908
1110,11981,-5500,-8432,-25007,-2866,-21117
1111,11478,-4459,-8270,-24432,-1988,-21246
1112,10939,-3437,-8005,-23803,-1238,-21318
1113,10298,-2458,-7685,-23091,-502,-21401
1114,9609,-1442,-7368,-22262,156,-21424
1115,8867,-431,-7053,-21348,650,-21306
1116,8119,563,-6688,-20400,1038,-21048
1117,7390,1532,-6292,-19417,1461,-20648
1118,6668,2492,-5850,-18371,1936,-20078
1119,5925,3442,-5371,-17251,2414,-19357
1120,5165,4392,-4906,-16064,2904,-18502
1121,4365,5367,-4483,-14810,3372,-17512
1122,3581,6340,-4087,-13539,3731,-16403
1123,2838,7264,-3701,-12289,3961,-15180
1124,2198,8136,-3333,-11039,4022,-13797
1125,1674,8927,-3022,-9786,3896,-12280
1126,1270,9618,-2800,-8535,3545,-10677
1127,944,10229,-2675,-7301,2985,-9039
1128,681,10746,-2617,-6124,2309,-7388
1129,512,11147,-2612,-5015,1605,-5714
1130,479,11454,-2650,-3962,900,-4007
1131,567,11698,-2721,-2951,207,-2305
1132,724,11879,-2805,-1973,-410,-663
1133,885,11941,-2934,-1030,-851,898
1134,1027,11880,-3093,-111,-1103,2445
1135,1200,11733,-3238,759,-1241,4088
1136,1504,11507,-3358,1579,-1375,5883
1137,1940,11204,-3456,2405,-1553,7784
1138,2429,10781,-3654,3285,-1696,9678
1139,2900,10228,-3970,4235,-1739,11492
1140,3353,9565,-4261,5163,-1661,13288
1141,3887,8857,-4456,6044,-1473,15130
1142,4479,8117,-4694,6929,-1255,16894
1143,5041,7312,-5096,7865,-1159,18481
1144,5576,6428,-5482,8799,-1286,19883
1145,6236,5522,-5704,9719,-1571,21157
1146,7073,4650,-5894,10697,-1718,22318
1147,7923,3775,-6287,11761,-1679,23320
1148,8670,2763,-6794,12863,-1821,23894
1149,9243,1623,-7250,13909,-2241,24152
1150,9851,483,-7548,14901,-2801,24270
1151,10537,-601,-7798,15876,-3343,24237
1152,11156,-1692,-8047,16817,-3764,24062
1153,11599,-2864,-8207,17701,-3986,23745
1154,11937,-4084,-8272,18545,-3928,23397
1155,12218,-5278,-8268,19410,-3635,23019
1156,12436,-6434,-8199,20291,-3121,22581
1157,12550,-7670,-8082,21202,-2199,22036
1158,12605,-8929,-7897,22054,-764,21531
1159,12623,-10080,-7571,22791,1115,21170
1160,12546,-11091,-7168,23291,3397,20899
1161,12253,-11926,-6770,23447,5935,20662
1162,11736,-12647,-6304,23227,8158,20414
1163,11187,-13267,-5759,22713,9715,20175
1164,10616,-13748,-5175,21897,10493,19954
1165,10051,-14129,-4600,20848,10580,19706
1166,9541,-14431,-4029,19687,10155,19386
1167,9079,-14679,-3508,18465,9409,18958
1168,8641,-14868,-3023,17219,8481,18419
1169,8263,-15004,-2553,15982,7452,17792
1170,7987,-15112,-2119,14765,6362,17111
1171,7787,-15184,-1719,13586,5319,16369
1172,7568,-15220,-1356,12445,4427,15543
1173,7345,-15235,-1013,11342,3645,14632
1174,7173,-15243,-676,10276,2904,13644
1175,7039,-15251,-354,9247,2226,12603
1176,6929,-15258,-49,8262,1636,11532
1177,6843,-15260,237,7320,1153,10438
1178,6787,-15254,515,6416,768,9315
1179,6748,-15247,780,5541,487,8140
1180,6708,-15269,1002,4690,281,6895
1181,6668,-15306,1191,3870,53,5576
1182,6657,-15352,1332,3065,-318,4190
1183,6723,-15429,1411,2244,-900,2748
1184,6894,-15539,1459,1410,-1637,1248
1185,7130,-15666,1470,555,-2427,-303
1186,7391,-15823,1420,-355,-3217,-1871
1187,7708,-16012,1337,-1329,-3975,-3430
1188,7970,-16220,1217,-2385,-4627,-4960
1189,8212,-16458,1044,-3519,-5191,-6502
1190,8501,-16714,785,-4714,-5742,-8029
1191,8797,-16944,487,-5965,-6411,-9457
1192,9108,-17159,70,-7359,-7232,-10816
1193,9422,-17341,-439,-8875,-8247,-12122
1194,9729,-17439,-1058,-10524,-9488,-13303
1195,10178,-17477,-1751,-12288,-10961,-14357
1196,10809,-17419,-2489,-14104,-12491,-15277
1197,11416,-17234,-3224,-15906,-13736,-16097
1198,11809,-16883,-3922,-17592,-14420,-16848
1199,12046,-16370,-4618,-19109,-14576,-17461
1200,12311,-15722,-5359,-20475,-14455,-17896
1201,12634,-14943,-6011,-21704,-14190,-18198
1202,12860,-14058,-6575,-22810,-13641,-18454
1203,12907,-13107,-7057,-23677,-12713,-18680
1204,12801,-12114,-7541,-24325,-11497,-18812
1205,12645,-11104,-7981,-24812,-10245,-18819
1206,12501,-10064,-8314,-25198,-9116,-18742
1207,12324,-8996,-8559,-25429,-8062,-18688
1208,12063,-7904,-8680,-25515,-6989,-18661
1209,11724,-6801,-8724,-25470,-5866,-18594
1210,11339,-5716,-8753,-25276,-4783,-18454
1211,10936,-4645,-8716,-24972,-3816,-18260
1212,10527,-3569,-8556,-24584,-2905,-18055
1213,10101,-2497,-8261,-24085,-1950,-17821
1214,9632,-1467,-7947,-23452,-958,-17527
1215,9140,-457,-7628,-22687,-130,-17203
1216,8605,546,-7259,-21846,458,-16845
1217,8048,1533,-6814,-20947,890,-16437
1218,7528,2459,-6354,-19971,1260,-15933
1219,7083,3359,-5918,-18907,1596,-15243
1220,6706,4246,-5507,-17791,1859,-14416
1221,6371,5097,-5114,-16638,2015,-13601
1222,6054,5904,-4763,-15466,2109,-12830
1223,5773,6725,-4448,-14284,2158,-12066
1224,5537,7541,-4148,-13137,2128,-11284
1225,5321,8287,-3892,-12056,2022,-10494
1226,5099,9078,-3636,-11024,1862,-9721
1227,4882,9759,-3348,-10053,1674,-8937
1228,4686,10305,-3050,-9110,1502,-8088
1229,4507,10765,-2786,-8137,1338,-7168
1230,4346,11134,-2570,-7128,1155,-6189
1231,4205,11381,-2388,-6082,972,-5164
