accX,accY,accZ,gyroX,gyroY,gyroZ
15368,-10018,-2980,13331,-1319,25595
16012,-11655,-3014,13372,-1577,26312
16546,-13068,-2937,13311,-1630,26958
17079,-14169,-2748,13121,-1528,27539
17526,-14903,-2544,12809,-1134,28061
17641,-15292,-2392,12324,-391,28323
17328,-15471,-2277,11624,497,27874
16739,-15592,-2269,10733,909,26605
16304,-15664,-2196,9858,137,24621
16259,-15657,-1999,9102,-1717,22150
16347,-15534,-1676,8300,-3731,19527
16339,-15426,-1300,7299,-4801,16949
16095,-15363,-996,6021,-4454,14582
15507,-15302,-855,4658,-3082,12514
14633,-15332,-820,3464,-1684,10666
13843,-15295,-764,2650,-795,9145
13142,-15242,-714,2080,-160,7860
12445,-15189,-684,1651,399,6804
11756,-15135,-699,1331,896,5959
11129,-15103,-714,1098,1268,5235
10596,-15074,-700,911,1525,4628
10124,-15062,-656,726,1733,4087
9646,-15093,-577,545,1905,3559
9137,-15123,-475,439,1989,3058
8636,-15156,-388,397,1930,2660
8207,-15225,-324,403,1715,2395
7875,-15295,-264,471,1412,2244
7592,-15331,-180,599,1140,2146
7319,-15347,-79,723,993,2079
7089,-15380,17,790,959,2056
6907,-15421,111,809,990,2087
6765,-15433,218,804,1075,2125
6689,-15417,326,775,1206,2110
6681,-15417,444,706,1329,2046
6693,-15445,548,636,1412,1952
6731,-15455,629,592,1447,1840
6832,-15427,730,535,1458,1706
7073,-15396,792,444,1426,1500
7479,-15374,893,323,1313,1213
7953,-15348,1045,182,1183,822
8406,-15349,1178,26,1110,287
8985,-15370,1260,-103,1043,-418
9879,-15394,1306,-217,955,-1325
11052,-15553,1281,-374,868,-2491
12435,-15840,1111,-578,854,-3856
13959,-16281,803,-906,964,-5680
15500,-16939,392,-1458,1144,-8191
17059,-17757,-100,-2229,1333,-10649
18606,-18649,-588,-3135,1559,-12860
19901,-19515,-1053,-4060,1968,-14851
20815,-20131,-1499,-4886,2426,-16643
21186,-20556,-1810,-5653,2726,-18255
21077,-20534,-2063,-6298,2774,-19706
20644,-20445,-2115,-7030,2435,-21012
19887,-19926,-2211,-7558,1946,-22188
19206,-19459,-2297,-8033,1507,-23246
17965,-18360,-2125,-8554,715,-24198
16848,-17370,-1970,-9024,2,-25055
15691,-16059,-1648,-9606,-793,-25826
14446,-14682,-1285,-10069,-1237,-26520
13166,-13190,-948,-10336,-1316,-27023
11962,-11673,-601,-10489,-1192,-26977
10821,-10158,-288,-10550,-942,-26501
9777,-8665,55,-10515,-666,-25729
8901,-7173,423,-10281,-402,-24765
8139,-5690,772,-9912,-113,-23474
7436,-4238,1030,-9418,164,-21935
6802,-2932,1263,-8973,414,-20551
6233,-1755,1473,-8572,638,-19304
5955,-344,1629,-7674,365,-18348
5692,960,1818,-6952,152,-17400
5432,2122,1970,-6342,42,-16160
5140,3200,2101,-5696,-22,-14683
4818,4149,2196,-5034,-96,-13137
4519,5019,2294,-4331,-230,-11600
4216,5697,2343,-3641,-365,-10065
3794,6133,2333,-2979,-457,-8446
3272,6369,2290,-2267,-629,-6672
2796,6440,2280,-1464,-981,-4730
2368,6504,2271,-740,-1298,-2982
2134,6226,2269,172,-1661,-640
1950,5807,2200,1138,-1859,1885
1897,5296,2131,2164,-1943,4589
1850,4837,2069,3087,-2020,7023
1807,4423,2013,3918,-2088,9214
2545,3855,1830,5361,-2012,11569
3209,3343,1666,6659,-1944,13689
3806,2882,1518,7828,-1882,15597
5332,1844,1157,8922,-1479,17314
6923,762,714,10070,-987,18859
8354,-211,315,11103,-545,20250
9643,-1526,-411,11660,319,21502
10962,-3236,-1033,11874,581,22628
12295,-5018,-1546,12078,225,23642
13582,-6576,-1878,12411,-410,24555
14746,-7950,-2045,12637,-708,25376
15584,-9207,-2168,12564,-386,26115
16062,-10320,-2246,12252,253,26780
16279,-11301,-2232,11753,874,27379
16294,-12127,-2156,11134,1310,27767
16157,-12795,-2057,10449,1500,27780
15922,-13341,-1940,9714,1448,27401
15631,-13804,-1822,8930,1217,26645
15369,-14221,-1717,8223,1009,25966
14900,-14541,-1600,7492,409,24464
14422,-14740,-1480,6801,-424,22728
14149,-14876,-1358,6137,-1669,20814
14142,-14959,-1177,5573,-3218,18836
14202,-14932,-962,5103,-4506,16924
14150,-14854,-793,4562,-5033,15142
13891,-14801,-717,3894,-4868,13544
13457,-14810,-735,3207,-4451,12153
12937,-14871,-784,2689,-4197,10898
12513,-14796,-810,2347,-4054,9817
12070,-14743,-836,1982,-3745,8745
11576,-14741,-874,1605,-3327,7693
11080,-14737,-895,1302,-2972,6697
10622,-14727,-875,1054,-2706,5757
10192,-14726,-819,836,-2467,4897
9758,-14725,-757,648,-2221,4132
9350,-14732,-717,485,-2037,3450
9024,-14736,-681,347,-1972,2874
8752,-14750,-661,221,-1966,2389
8521,-14778,-654,103,-1981,1974
8332,-14811,-650,0,-2017,1622
8186,-14831,-649,-100,-2037,1313
8073,-14854,-654,-214,-1998,1034
7971,-14880,-656,-337,-1893,797
7855,-14904,-654,-451,-1728,598
7734,-14924,-645,-551,-1543,432
7610,-14932,-632,-626,-1364,294
7478,-14937,-633,-675,-1208,190
7354,-14954,-643,-703,-1086,134
7220,-14980,-656,-706,-984,128
7061,-15006,-673,-683,-908,172
6902,-15020,-677,-659,-871,278
6726,-15021,-686,-611,-938,409
6655,-14975,-641,-526,-1179,571
6723,-14908,-550,-466,-1485,721
7028,-14835,-524,-453,-1752,761
7961,-14798,-576,-441,-1961,650
9236,-14692,-664,-367,-1757,432
10479,-14564,-908,-412,-855,-120
11762,-14668,-1371,-823,240,-1209
13327,-15016,-1815,-1516,961,-2700
15070,-15438,-2235,-2208,1489,-4644
16636,-15911,-2746,-3017,2222,-7069
17857,-16491,-3346,-4008,3048,-9638
18832,-17098,-4003,-5129,3672,-11951
19671,-17579,-4580,-6254,3980,-14033
20309,-17971,-4969,-7407,4133,-15906
20598,-18068,-5379,-8563,4247,-17592
20611,-18055,-5678,-9742,4138,-19110
20458,-17695,-5842,-10794,3775,-20475
20094,-17065,-5935,-11901,3230,-21705
19766,-16498,-6018,-12898,2739,-22811
19255,-15522,-5832,-13870,2049,-23806
18795,-14644,-5664,-14745,1427,-24703
17909,-13647,-5301,-15682,1150,-25509
16858,-12597,-4848,-16341,953,-26235
15653,-11497,-4354,-16715,751,-26836
14467,-10383,-3832,-16827,483,-26942
13381,-9231,-3276,-16663,249,-26621
12304,-8050,-2740,-16295,200,-26006
11227,-6863,-2227,-15798,240,-25196
10262,-5683,-1708,-15145,198,-24248
9530,-4498,-1227,-14352,124,-23064
8946,-3261,-777,-13420,190,-21669
8389,-2027,-375,-12426,426,-20294
7815,-790,-25,-11375,676,-19125
7265,412,257,-10388,818,-18036
6892,1555,548,-9426,777,-16872
6711,2725,817,-8440,720,-15527
6524,3846,1094,-7567,846,-14046
6271,4840,1332,-6804,1082,-12565
5968,5726,1507,-6063,1261,-11155
5635,6459,1643,-5335,1325,-9812
5277,6970,1770,-4624,1313,-8467
4845,7227,1887,-3889,1256,-7025
4292,7252,2030,-3104,1181,-5418
3648,7027,2171,-2283,1030,-3603
3032,6575,2295,-1349,684,-1567
2581,5978,2398,-185,132,667
2395,5327,2478,1257,-491,3081
2228,4740,2550,2556,-1053,5254
2700,4036,2530,4359,-1137,7990
3125,3402,2512,5983,-1212,10453
3507,2832,2496,7444,-1280,12670
3851,2318,2481,8758,-1341,14665
4889,1199,1720,10403,-604,16475
6161,-2,1101,11893,2,18104
7756,-1378,506,13145,616,19570
9589,-2986,-273,14009,1181,20890
11240,-4433,-975,14787,1691,22078
12371,-6304,-1535,15246,2283,23147
12923,-8010,-1969,15422,3187,24109
13308,-9876,-2128,14838,4119,24975
13627,-11846,-2206,13668,4827,25754
13893,-13698,-2285,12446,4959,26455
14226,-15197,-2248,11449,4459,27086
14565,-16341,-2071,10619,3626,27654
14699,-17139,-1920,9914,2755,28166
14709,-17574,-1756,9255,1717,28012
14645,-17765,-1519,8637,179,26895
14558,-17753,-1282,8045,-1897,24985
14553,-17537,-1051,7330,-4199,22734
14668,-17267,-800,6364,-6220,20374
14857,-17121,-519,5221,-7431,18004
14879,-17041,-279,4061,-7482,15737
14560,-16938,-157,3034,-6446,13566
13894,-16899,-116,2261,-5026,11466
13107,-16758,-129,1714,-3618,9705
12261,-16592,-223,1277,-2398,8210
11381,-16450,-365,878,-1572,6950
10648,-16281,-521,559,-1279,5937
10125,-16112,-667,320,-1397,5042
9745,-15966,-788,158,-1629,4192
9426,-15866,-894,35,-1702,3375
9070,-15804,-990,-76,-1513,2629
8655,-15779,-1041,-184,-1170,2013
8230,-15749,-1019,-278,-781,1572
7747,-15734,-956,-368,-318,1194
7226,-15755,-916,-455,40,830
6845,-15774,-848,-531,57,549
6625,-15803,-720,-626,-124,343
6410,-15824,-584,-719,-244,161
6198,-15811,-443,-791,-344,9
6032,-15785,-313,-863,-493,-75
5932,-15774,-226,-935,-688,-114
5917,-15771,-170,-980,-896,-103
5916,-15745,-138,-960,-1077,-65
5933,-15678,-134,-900,-1244,-9
5975,-15613,-155,-858,-1380,58
6025,-15578,-214,-845,-1455,132
6077,-15543,-287,-824,-1478,212
6123,-15499,-364,-792,-1442,281
6144,-15462,-437,-762,-1356,327
6168,-15427,-495,-737,-1259,360
6209,-15396,-535,-720,-1159,384
6267,-15364,-550,-709,-1026,400
6315,-15309,-484,-712,-835,403
6283,-15189,-308,-746,-587,376
6330,-15021,-1,-838,-292,259
6689,-14868,296,-1035,29,56
7659,-14831,272,-1238,238,-174
9227,-14900,104,-1300,252,-561
11110,-15041,-143,-1286,595,-1335
12808,-15203,-649,-1244,1457,-2700
14464,-15366,-1320,-1349,2246,-4528
16295,-15725,-2039,-1839,2793,-6759
17942,-16334,-2907,-2693,3545,-9327
19340,-17149,-3926,-3812,4466,-11671
20390,-18081,-4965,-5155,5114,-13780
21196,-19018,-5888,-6662,5296,-15679
21733,-19843,-6632,-8213,5216,-17388
21809,-20374,-7171,-9756,4980,-18926
21591,-20654,-7417,-11279,4452,-20310
21255,-20569,-7477,-12601,3736,-21555
20953,-20492,-7532,-13791,3091,-22677
20681,-20423,-7581,-14861,2510,-23686
20436,-20361,-7625,-15825,1988,-24594
20216,-20305,-7665,-16692,1518,-25411
18775,-19104,-6957,-17117,1875,-26147
17217,-17782,-6188,-17320,2225,-26809
15638,-16331,-5424,-17308,2498,-27405
14218,-15024,-4736,-17297,2744,-27941
12832,-13280,-3894,-17076,3050,-27653
11518,-11645,-3102,-16895,3536,-27383
10334,-10173,-2389,-16731,3973,-27140
9270,-8848,-1747,-16584,4367,-26921
8311,-7656,-1170,-16452,4721,-26724
7696,-5960,-505,-15086,4387,-24868
7141,-4434,91,-13857,4086,-23197
6528,-2809,478,-12569,3806,-22333
5956,-1323,932,-11156,3209,-21634
5442,14,1340,-9885,2673,-21005
4979,1217,1708,-8740,2190,-20439
4729,2611,2024,-7718,1998,-18466
4419,3833,2272,-6789,1771,-16567
4152,4920,2469,-5883,1390,-14746
3993,5909,2649,-4978,934,-12966
3862,6750,2798,-4178,596,-11238
3618,7302,2932,-3535,454,-9605
3191,7489,3038,-2971,470,-8018
2604,7322,3097,-2339,510,-6347
2075,7171,3150,-1771,546,-4843
1518,6471,3138,-739,307,-2620
1017,5842,3127,190,92,-620
566,5276,3118,1026,-100,1179
161,4766,3109,1779,-275,2800
629,3802,2886,3621,-615,5796
1050,2934,2685,5279,-922,8493
1429,2153,2505,6771,-1198,10921
1771,1450,2342,8113,-1446,13105
2078,817,2196,9322,-1670,15072
2354,248,2064,10409,-1871,16841
4732,-1063,1131,12496,-1861,18434
7137,-2490,232,14387,-1524,19867
9228,-4037,-587,15933,-754,21157
10609,-5635,-1299,17136,452,22318
11413,-7374,-1832,17811,1708,23363
12015,-9364,-2169,18153,2551,24303
12731,-11643,-2297,17879,2848,25150
13698,-13588,-2270,17559,2759,25911
14734,-14847,-2212,17247,2685,26597
15666,-15980,-2159,16967,2619,27214
16505,-17000,-2112,16714,2559,27769
16388,-17096,-2100,15506,3528,27384
15910,-17200,-2030,14127,4239,26092
15269,-17274,-1890,12693,4330,24208
14642,-17289,-1683,11260,3695,22011
14158,-17264,-1436,9766,2475,19835
13887,-17234,-1111,8253,986,17823
13719,-17097,-838,6919,-418,15923
13531,-16873,-622,5784,-1622,14104
13320,-16607,-438,4832,-2626,12402
13099,-16348,-246,4038,-3436,10875
12866,-16130,-69,3468,-4062,9502
12537,-15890,31,3123,-4154,8354
12241,-15673,122,2811,-4236,7321
11788,-15588,117,2568,-3890,6035
11380,-15511,113,2350,-3579,4879
10964,-15452,171,2180,-3557,3908
10589,-15400,224,2027,-3538,3034
10188,-15374,294,1819,-3399,2248
9827,-15351,358,1632,-3274,1540
9502,-15331,415,1464,-3161,903
9162,-15349,413,1282,-2983,270
8846,-15338,410,1098,-2862,-241
8561,-15328,407,932,-2754,-701
8278,-15320,411,735,-2614,-987
8024,-15314,414,559,-2487,-1243
7825,-15285,433,408,-2296,-1312
7646,-15259,451,273,-2123,-1374
7490,-15218,480,154,-1811,-1263
7359,-15171,503,54,-1485,-1083
7241,-15130,525,-35,-1191,-920
7190,-15073,542,-94,-895,-642
7145,-15023,557,-146,-629,-392
7179,-14903,559,-188,-357,-99
7210,-14795,561,-226,-111,164
7856,-14612,491,-415,-17,342
8438,-14448,428,-584,67,502
10010,-14240,184,-833,259,203
11425,-14053,-36,-1058,432,-66
13274,-14023,-616,-1587,1363,-1266
14938,-13996,-1138,-2064,2201,-2346
16721,-14419,-1887,-2996,2381,-4876
18325,-14799,-2561,-3835,2543,-7153
19770,-15771,-3348,-5207,2656,-9714
21069,-16949,-4062,-6728,2811,-12019
22239,-18140,-4725,-8267,2837,-14094
23292,-19141,-5380,-9814,2646,-15961
24068,-19940,-6034,-11494,2214,-17642
24512,-20449,-6407,-13246,1419,-19154
24212,-20604,-6736,-14907,596,-20516
23609,-20559,-6580,-16541,-334,-21741
23067,-20518,-6440,-18012,-1173,-22843
22579,-20481,-6313,-19335,-1927,-23836
20733,-19707,-5695,-20193,-2267,-24729
18687,-18712,-4929,-20741,-2324,-25533
16447,-17533,-4115,-20942,-2111,-26256
14257,-16220,-3320,-20786,-1846,-26565
12370,-14743,-2585,-20275,-1667,-26180
10765,-13110,-1982,-19484,-1504,-25281
9421,-11409,-1460,-18535,-1419,-24008
8211,-9878,-991,-17681,-1343,-22863
7478,-8053,-523,-16368,-1494,-21063
6920,-6186,-148,-14981,-1614,-19417
6418,-4506,188,-13734,-1722,-17936
5966,-2993,492,-12610,-1819,-16603
5556,-1247,935,-11565,-1856,-16156
5095,267,1381,-10719,-1628,-15218
4586,240,1243,-9647,-1465,-13696
4127,216,1119,-8683,-1318,-12327
3715,194,1007,-7814,-1186,-11094
3550,1812,1365,-6961,-1182,-9876
3477,3281,1651,-6146,-1215,-8709
3442,4613,1860,-5435,-1161,-7602
3356,5790,2011,-4876,-985,-6628
3200,6784,2161,-4449,-787,-5840
3052,7639,2306,-4060,-658,-5203
2908,8401,2457,-3680,-578,-4644
2767,9036,2634,-3335,-488,-4127
2590,9508,2829,-3023,-340,-3630
2331,9778,3043,-2715,-136,-3114
2098,10021,3235,-2438,46,-2649
1647,9735,3482,-2006,351,-1845
1153,9117,3716,-1454,727,-785
651,8241,3869,-699,1193,629
186,7232,3928,316,1712,2441
-232,6324,3981,1230,2180,4072
-609,5507,4029,2053,2601,5539
-367,4418,3922,3681,2974,8262
-150,3437,3826,5147,3310,10712
535,2336,3454,6874,3810,12918
1153,1345,3119,8429,4261,14903
1708,453,2818,9828,4666,16689
3581,-923,2136,11855,4319,18297
5949,-2547,1373,13769,4199,19744
8325,-4314,611,15488,4627,21046
10161,-6165,23,16752,5758,22218
11432,-8257,-427,17365,7216,23273
12608,-10708,-594,17082,8436,24223
14076,-12914,-523,16372,9116,25077
15733,-14899,-383,15781,9373,25846
17233,-16313,-226,15221,9706,26538
18583,-17586,-84,14718,10006,27161
19000,-17628,-5,13660,10609,27722
18651,-17557,105,12249,10679,27006
17872,-17506,252,10699,9681,25254
17137,-17411,426,9278,7382,22979
16647,-17294,502,8106,4024,20572
16405,-17121,471,7172,344,18318
16305,-16878,403,6404,-2966,16265
16315,-16574,374,5698,-5946,14358
16304,-16286,379,4975,-7697,12497
16148,-16026,410,4241,-8192,10720
15830,-15795,457,3515,-7765,9099
15391,-15596,509,2823,-6807,7685
14876,-15433,534,2206,-5631,6468
14326,-15286,538,1647,-4433,5394
13720,-15224,493,1123,-3493,4426
13149,-15204,481,718,-3028,3552
12718,-15162,519,473,-2931,2670
12356,-15100,574,273,-2885,1809
11918,-15091,660,46,-2785,950
11492,-15065,728,-140,-2709,157
11105,-15018,791,-301,-2669,-525
10748,-14982,840,-454,-2638,-1098
