,accX,accY,accZ,gyroX,gyroY,gyroZ
297,8294,-17179,-2355,7642,-1816,14546
298,8150,-17031,-2227,6884,-3129,13162
299,8013,-16887,-2090,6193,-4181,11964
300,7859,-16735,-1960,5589,-4962,10902
301,7698,-16584,-1837,5049,-5488,9965
302,7558,-16454,-1712,4544,-5763,9139
303,7409,-16353,-1572,4062,-5794,8389
304,7214,-16277,-1427,3606,-5610,7679
305,6971,-16230,-1274,3168,-5301,6988
306,6708,-16216,-1111,2751,-4953,6308
307,6429,-16220,-915,2360,-4606,5641
308,6141,-16218,-713,2007,-4266,4990
309,5864,-16209,-513,1686,-3946,4375
310,5585,-16202,-313,1385,-3637,3806
311,5321,-16191,-128,1113,-3321,3286
312,5066,-16183,70,865,-2993,2814
313,4787,-16177,251,653,-2626,2394
314,4553,-16175,381,487,-2273,2037
315,4424,-16183,464,356,-1935,1752
316,4423,-16175,491,248,-1546,1525
317,4554,-16135,424,127,-1075,1323
318,4857,-16116,240,-83,-629,1111
319,5406,-16157,-95,-440,-342,807
320,6175,-16323,-540,-993,-335,330
321,7124,-16570,-1225,-1652,-616,-293
322,8206,-16831,-2212,-2465,-1094,-1034
323,9465,-17268,-3435,-3817,-1778,-1946
324,10783,-18043,-5080,-5839,-2852,-3318
325,12101,-19235,-7154,-8531,-4473,-5107
326,13316,-20589,-9492,-10955,-6531,-7230
327,14310,-21806,-11730,-13136,-8618,-9600
328,15013,-22903,-13541,-15099,-10227,-11917
329,15364,-23889,-14786,-16866,-10838,-14002
330,15381,-24777,-15662,-18456,-9983,-15878
331,15027,-25576,-16310,-19887,-7639,-17567
332,14391,-26295,-16621,-21175,-4463,-19087
333,13543,-26879,-16515,-22334,-1467,-20455
334,12427,-27089,-15991,-23378,564,-21686
335,11063,-26755,-15006,-24317,1609,-22794
336,9598,-25895,-13591,-25162,2171,-23792
337,8077,-24574,-11900,-25922,2812,-24625
338,6368,-22922,-10074,-26606,3580,-24859
339,4463,-21046,-8296,-26316,3773,-24586
340,2838,-18929,-6699,-24967,2414,-23998
341,1973,-16337,-5511,-22990,253,-22830
342,1943,-13686,-4571,-21210,-952,-20948
343,2171,-11113,-3888,-19671,-268,-18907
344,2361,-8703,-3387,-18255,1665,-17127
345,2467,-6470,-2968,-16758,3570,-15962
346,2660,-4304,-2705,-15105,4700,-15605
347,2691,-2150,-2684,-13737,5205,-15885
348,2803,-170,-2622,-13128,5855,-16144
349,2547,1376,-2470,-12900,7106,-16020
350,2145,2674,-2242,-12543,8185,-15134
351,1880,3913,-2032,-11757,8398,-13712
352,1761,5060,-1847,-10776,7909,-12180
353,1729,6088,-1686,-9787,7158,-10744
354,1712,6996,-1539,-8830,6399,-9425
355,1711,7796,-1370,-7915,5638,-8218
356,1703,8517,-1226,-7007,4873,-7145
357,1683,9170,-1107,-6118,4148,-6194
358,1685,9758,-1011,-5272,3533,-5328
359,1717,10268,-926,-4484,3083,-4528
360,1779,10724,-846,-3738,2803,-3802
361,1822,11137,-777,-3015,2667,-3164
362,1787,11479,-729,-2308,2651,-2593
363,1638,11714,-679,-1600,2706,-2031
364,1376,11821,-602,-860,2751,-1420
365,1121,11808,-502,-53,2680,-691
366,946,11693,-435,850,2437,173
367,790,11522,-455,1871,2129,1123
368,620,11291,-548,2958,1884,2190
369,576,11025,-671,4062,1729,3443
370,692,10705,-855,5167,1627,4885
371,1016,10356,-1097,6275,1577,6489
372,1424,9990,-1443,7397,1679,8179
373,1794,9586,-1894,8482,1996,9855
374,2201,9140,-2398,9493,2409,11545
375,2883,8650,-2843,10381,2757,13334
376,3723,8060,-3336,11166,2999,15176
377,4513,7334,-3957,11894,3143,16935
378,5320,6582,-4744,12577,3152,18518
379,6292,5810,-5357,13104,3109,19943
380,7391,4992,-5734,13498,3303,21226
381,8320,4123,-6057,13829,3947,22335
382,8996,3217,-6432,14089,4859,23250
383,9568,2222,-6720,14117,5827,24201
384,10171,1125,-6868,13871,6742,25058
385,10766,-7,-6823,13533,7426,25829
386,11253,-1200,-6612,13245,7701,26523
387,11594,-2425,-6301,13093,7539,27147
388,11836,-3710,-5960,13084,7058,27709
389,11969,-5085,-5663,13241,6468,28215
390,12023,-6509,-5384,13531,5967,28670
391,12013,-8032,-5091,13843,5713,29080
392,11963,-9634,-4755,14095,5736,29448
393,11850,-11182,-4448,14292,5894,29780
394,11674,-12596,-4157,14322,5992,30079
395,11578,-13865,-3842,14001,5852,30348
396,11472,-14935,-3522,13467,5172,30461
397,11509,-15751,-3217,12824,4033,29932
398,11668,-16304,-2953,12152,2881,28772
399,11691,-16611,-2736,11485,2141,27073
400,11440,-16720,-2591,10811,1888,24962
401,10908,-16739,-2475,10093,1774,22642
402,10325,-16691,-2363,9375,1445,20365
403,9780,-16601,-2276,8715,800,18223
404,9348,-16472,-2187,8109,-57,16320
405,8995,-16361,-2090,7521,-926,14648
406,8708,-16282,-1992,6948,-1683,13208
407,8460,-16231,-1878,6385,-2296,11952
408,8209,-16178,-1762,5842,-2751,10841
409,7968,-16118,-1648,5309,-3047,9831
410,7723,-16065,-1514,4769,-3176,8892
411,7451,-16030,-1369,4223,-3135,8019
412,7160,-16008,-1231,3694,-2980,7191
413,6875,-15983,-1096,3200,-2781,6385
414,6604,-15960,-954,2731,-2563,5593
415,6375,-15943,-852,2274,-2342,4809
416,6247,-15936,-817,1790,-2184,4042
417,6346,-15965,-860,1238,-2120,3314
418,6801,-16052,-924,582,-2140,2648
419,7572,-16203,-1080,-199,-2189,1932
420,8503,-16433,-1521,-1102,-2288,1068
421,9587,-16810,-2325,-2244,-2632,121
422,10777,-17414,-3405,-3771,-3313,-988
423,11996,-18382,-4903,-5827,-4221,-2492
424,13218,-19742,-6775,-8521,-5305,-4426
425,14286,-21044,-8978,-10945,-6618,-6838
426,15143,-22217,-11208,-13128,-8038,-9431
427,15756,-23272,-13122,-15091,-9244,-11765
428,16100,-24221,-14385,-16859,-9706,-13865
429,16128,-25076,-15040,-18450,-8752,-15755
430,15783,-25845,-15194,-19882,-6344,-17456
431,15040,-26537,-14881,-21170,-3134,-18987
432,13969,-27160,-14141,-22330,-218,-20365
433,12533,-27238,-13082,-23373,1692,-21605
434,10897,-26534,-11698,-24313,2660,-22722
435,9191,-25167,-10102,-25158,3162,-23726
436,7446,-23310,-8454,-25582,3672,-24630
437,5563,-21137,-6999,-25138,4152,-25327
438,3704,-18893,-5727,-23980,4018,-25203
439,2151,-16559,-4775,-22158,2787,-24383
440,1363,-13993,-4142,-20116,1111,-22698
441,1328,-11447,-3734,-18362,232,-20439
442,1546,-9049,-3463,-16897,772,-18185
443,1703,-6848,-3247,-15594,2235,-16233
444,1723,-4813,-3096,-14275,3630,-14716
445,1716,-2934,-2982,-12872,4134,-13680
446,1839,-1179,-2920,-11406,3668,-13144
447,2131,548,-2906,-10112,2971,-13006
448,2290,2154,-2893,-9312,2926,-12975
449,2188,3485,-2785,-8949,3654,-12637
450,1928,4634,-2660,-8554,4492,-11862
451,1652,5623,-2493,-7997,4890,-10786
452,1466,6565,-2376,-7232,4736,-9547
453,1384,7388,-2246,-6422,4272,-8251
454,1307,8082,-2097,-5609,3784,-7005
455,1154,8648,-1962,-4755,3346,-5827
456,963,9111,-1836,-3869,2901,-4644
457,820,9493,-1725,-2951,2422,-3392
458,878,9808,-1636,-2026,1944,-2044
459,1112,10117,-1598,-1046,1553,-651
460,1336,10380,-1646,-30,1387,608
461,1371,10513,-1746,979,1467,1692
462,1233,10506,-1892,1997,1642,2785
463,1094,10351,-2040,3015,1675,4043
464,1170,10048,-2178,4059,1458,5521
465,1466,9667,-2380,5212,1080,7176
466,1897,9302,-2665,6479,708,8840
467,2388,8924,-2969,7759,466,10378
468,2989,8479,-3270,8982,451,11817
469,3601,7922,-3672,10152,675,13282
470,4229,7315,-4196,11279,1093,14776
471,4898,6685,-4722,12246,1733,16384
472,5774,5974,-5192,13031,2512,17997
473,6767,5181,-5632,13704,3429,19474
474,7689,4322,-6233,14310,4431,20803
475,8577,3425,-6784,14769,5258,22000
476,9453,2469,-7101,15002,5837,23067
477,10198,1520,-7208,15123,6354,23862
478,10764,553,-7196,15172,6870,24447
479,11170,-447,-7064,15149,7314,24978
480,11546,-1554,-6786,15037,7542,25601
481,11887,-2789,-6419,14932,7582,26270
482,12145,-4108,-6033,14940,7594,26848
483,12265,-5471,-5650,15059,7732,27316
484,12207,-6879,-5263,15201,8082,27763
485,12004,-8324,-4884,15259,8630,28263
486,11744,-9795,-4505,15113,9249,28714
487,11458,-11259,-4164,14682,9735,29119
488,11380,-12694,-3703,13965,9691,29484
489,11487,-14068,-3217,13187,8972,29812
490,11684,-15028,-2819,12652,7978,29899
491,11910,-15589,-2481,12233,7378,29380
492,11923,-15914,-2155,11713,7675,28135
493,11511,-16100,-1950,11082,8716,26273
494,10817,-16165,-1810,10365,9710,24083
495,10051,-16242,-1638,9620,9977,21828
496,9431,-16241,-1483,8994,9408,19828
497,8985,-16155,-1336,8437,8198,18114
498,8666,-16088,-1171,7827,6656,16582
499,8377,-16045,-1016,7189,5048,15173
500,8123,-16013,-887,6549,3492,13864
501,7907,-15991,-743,5905,2074,12640
502,7709,-15972,-592,5282,913,11494
503,7502,-15949,-430,4690,48,10413
504,7254,-15923,-257,4137,-541,9379
505,6986,-15897,-81,3625,-906,8400
506,6693,-15877,106,3147,-1094,7482
507,6380,-15866,286,2709,-1157,6615
508,6078,-15862,460,2306,-1171,5809
509,5808,-15858,630,1934,-1163,5069
510,5579,-15857,797,1582,-1124,4386
511,5387,-15872,942,1242,-1045,3763
512,5232,-15903,1074,912,-948,3195
513,5169,-15941,1147,592,-865,2665
514,5246,-15995,1119,256,-891,2136
515,5557,-16043,999,-138,-1166,1555
516,6146,-16141,709,-692,-1794,797
517,7174,-16425,98,-1529,-2913,-133
518,8559,-16919,-790,-2692,-4604,-1280
519,10108,-17716,-2281,-4312,-6888,-2632
520,11630,-18966,-4151,-6781,-9476,-4395
521,13130,-20346,-6375,-9380,-11805,-6608
522,14441,-21588,-8722,-11718,-13728,-8988
523,15333,-22706,-10980,-13823,-14740,-11366
524,15926,-23712,-12836,-15718,-14902,-13506
525,16343,-24618,-14183,-17423,-13920,-15432
526,16502,-25433,-15007,-18957,-11461,-17166
527,16271,-26166,-15248,-20338,-7698,-18726
528,15480,-26826,-14901,-21581,-3652,-20130
529,14130,-27420,-14088,-22699,-187,-21394
530,12365,-27752,-12746,-23706,1880,-22531
531,10279,-26901,-11233,-24612,3165,-23555
532,8121,-25452,-9472,-25428,4379,-24476
533,5692,-23421,-7785,-25385,5809,-25305
534,3506,-21594,-6266,-25346,7097,-26051
535,1330,-19249,-5043,-23588,6130,-25693
536,-628,-17138,-3942,-22006,5261,-25371
537,-813,-14441,-3341,-20017,4382,-22726
538,-793,-11942,-2931,-18302,4918,-20010
539,-683,-9621,-2609,-16621,5798,-17579
540,-471,-7390,-2411,-14775,5939,-15563
541,-75,-5257,-2351,-12835,5137,-14085
542,499,-3122,-2448,-10976,3942,-13226
543,1012,-998,-2617,-9527,3216,-12890
544,1378,795,-2671,-8678,3493,-12521
545,1496,2340,-2704,-8126,4526,-11838
546,1412,3604,-2696,-7645,5596,-10914
547,1295,4734,-2669,-7033,6112,-9823
548,1288,5814,-2651,-6315,5995,-8648
549,1389,6779,-2600,-5631,5518,-7465
550,1491,7645,-2563,-4962,4954,-6342
551,1522,8399,-2515,-4322,4388,-5290
552,1414,9012,-2477,-3697,3802,-4263
553,1257,9486,-2417,-3076,3138,-3175
554,1128,9834,-2315,-2430,2398,-2004
555,1021,10022,-2153,-1746,1693,-790
556,897,10039,-1941,-988,1145,470
557,758,9899,-1738,-119,788,1839
558,649,9622,-1583,876,570,3365
559,608,9267,-1496,2038,414,5050
560,654,8851,-1492,3364,255,6859
561,925,8362,-1536,4806,33,8797
562,1412,7768,-1702,6372,-228,10862
563,2062,7120,-1915,8060,-412,12931
564,2769,6437,-2168,9821,-390,14838
565,3580,5722,-2456,11569,-182,16586
566,4596,4924,-2769,13197,183,18204
567,5729,3987,-3139,14711,834,19660
568,6923,2967,-3663,16184,1846,20971
569,8007,1913,-4414,17469,3362,22151
570,9054,733,-5149,18331,4952,23212
571,10198,-526,-5754,18789,6055,24168
572,11326,-1839,-6186,18997,6475,25028
573,12285,-3088,-6436,19171,6422,25787
574,12930,-4228,-6666,19347,6405,26199
575,13333,-5313,-6877,19299,6691,26536
576,13560,-6469,-6920,18811,7182,26921
577,13658,-7682,-6865,18015,7561,27213
578,13695,-8810,-6729,17184,7411,27281
579,13673,-9793,-6486,16479,6644,27073
580,13600,-10629,-6190,15891,5600,26658
581,13457,-11336,-5870,15308,4728,26186
582,13226,-11975,-5517,14650,4240,25667
583,12913,-12530,-5182,13926,4146,25079
584,12545,-13035,-4872,13120,4267,24361
585,12122,-13535,-4566,12238,4363,23474
586,11687,-14014,-4284,11338,4271,22415
587,11320,-14460,-4016,10422,3919,21220
588,11015,-14871,-3757,9579,3155,19884
589,10789,-15182,-3512,8881,1969,18448
590,10632,-15353,-3303,8313,546,16973
591,10499,-15425,-3114,7777,-833,15505
592,10348,-15433,-2950,7210,-1918,14076
593,10154,-15414,-2819,6605,-2614,12707
594,9924,-15387,-2711,5998,-2991,11419
595,9677,-15351,-2601,5432,-3162,10237
596,9423,-15311,-2488,4926,-3172,9187
597,9147,-15267,-2384,4481,-3051,8271
598,8853,-15226,-2291,4089,-2866,7474
599,8567,-15196,-2196,3732,-2695,6787
600,8295,-15189,-2095,3393,-2567,6182
601,8008,-15210,-1981,3068,-2469,5631
602,7711,-15258,-1868,2763,-2405,5115
603,7431,-15314,-1745,2479,-2391,4633
604,7159,-15363,-1616,2219,-2409,4176
605,6890,-15403,-1478,1974,-2433,3739
