,accX,accY,accZ,gyroX,gyroY,gyroZ
208,9205,6359,-5373,15001,-496,5105
209,9487,5710,-5863,16285,-1068,5831
210,9648,5043,-6169,17527,-1167,6391
211,9632,4262,-6652,18721,-757,6838
212,9652,3300,-7394,19858,-299,7486
213,9924,2271,-8138,20884,-204,8475
214,10166,1275,-8692,21882,-387,9401
215,10233,397,-9025,22824,-447,10120
216,10171,-534,-9519,23583,-203,10737
217,10225,-1669,-10143,24086,-25,11521
218,10418,-2904,-10616,24385,-124,12615
219,10605,-4009,-10877,24622,-389,13663
220,10604,-4985,-10899,24778,-735,14259
221,10430,-5912,-10844,24763,-933,14501
222,10377,-6956,-10867,24604,-982,14687
223,10360,-8038,-10860,24429,-970,14883
224,10359,-9029,-10724,24237,-745,14965
225,10346,-9883,-10487,23914,-107,14879
226,10139,-10653,-10313,23318,612,14732
227,9780,-11381,-10078,22543,790,14626
228,9441,-12058,-9755,21687,337,14633
229,9195,-12689,-9347,20803,-481,14700
230,8969,-13265,-8876,19933,-1319,14780
231,8693,-13787,-8411,19113,-1970,14847
232,8386,-14257,-8000,18370,-2352,14842
233,8071,-14699,-7605,17667,-2502,14766
234,7788,-15107,-7226,17015,-2458,14646
235,7551,-15455,-6837,16360,-2223,14473
236,7302,-15664,-6488,15680,-1836,14241
237,7100,-15772,-6187,14929,-1363,13916
238,6920,-15791,-5886,14087,-916,13459
239,6709,-15724,-5531,13142,-453,12853
240,6414,-15680,-5164,12085,57,12048
241,6056,-15679,-4813,10981,478,11102
242,5695,-15685,-4473,9900,672,10126
243,5423,-15693,-4136,8868,626,9173
244,5202,-15707,-3802,7895,459,8257
245,4992,-15727,-3479,6984,292,7393
246,4803,-15757,-3161,6134,173,6586
247,4620,-15780,-2881,5352,128,5822
248,4424,-15806,-2618,4625,145,5081
249,4230,-15836,-2384,3941,200,4360
250,4064,-15861,-2188,3296,261,3653
251,3961,-15871,-2044,2681,333,2954
252,3861,-15876,-1926,2077,448,2239
253,3721,-15901,-1880,1460,598,1492
254,3616,-15941,-1887,829,651,749
255,3586,-15997,-1956,186,554,-6
256,3632,-16049,-2093,-470,329,-784
257,3704,-16112,-2271,-1168,46,-1599
258,3825,-16210,-2510,-1935,-290,-2459
259,4051,-16348,-2816,-2758,-705,-3325
260,4355,-16500,-3137,-3634,-1086,-4196
261,4661,-16656,-3471,-4605,-1296,-5128
262,4965,-16853,-3882,-5681,-1393,-6134
263,5380,-17166,-4258,-6800,-1527,-7138
264,5664,-17366,-4802,-7855,-1650,-7967
265,5948,-17496,-5332,-9068,-1646,-8630
266,6211,-17626,-5900,-10372,-1602,-9334
267,6445,-17693,-6487,-11736,-1601,-10011
268,6692,-17721,-7107,-13102,-1732,-10653
269,6998,-17703,-7775,-14455,-2002,-11218
270,7273,-17633,-8527,-15829,-2340,-11692
271,7478,-17451,-9189,-17253,-2683,-12042
272,7645,-17169,-9852,-18728,-3001,-12228
273,7831,-16819,-10531,-20131,-3360,-12233
274,8037,-16410,-11154,-21395,-3705,-12130
275,8182,-15856,-11624,-22532,-3852,-12054
276,8276,-15163,-11883,-23556,-3698,-12076
277,8363,-14346,-12034,-24477,-3239,-12072
278,8443,-13447,-12132,-25306,-2527,-11952
279,8524,-12499,-12204,-26052,-1630,-11731
280,8551,-11462,-12195,-26723,-640,-11495
281,8499,-10328,-12122,-27327,392,-11291
282,8461,-9152,-12055,-27766,1373,-11058
283,8442,-7992,-11924,-28104,2227,-10720
284,8371,-6868,-11653,-28355,2996,-10320
285,8211,-5746,-11231,-28496,3731,-9933
286,8100,-4636,-10649,-28537,4353,-9513
287,8090,-3613,-10013,-28433,4797,-8961
288,8090,-2650,-9343,-28099,5092,-8350
289,8068,-1700,-8597,-27538,5335,-7730
290,8028,-753,-7828,-26777,5583,-7179
291,8026,135,-7139,-25844,5743,-6682
292,8082,954,-6539,-24754,5645,-6140
293,8158,1779,-5967,-23505,5290,-5612
294,8266,2576,-5344,-22169,4838,-5182
295,8363,3314,-4695,-20761,4455,-4843
296,8450,4005,-4157,-19270,4125,-4498
297,8557,4662,-3799,-17735,3713,-4115
298,8720,5318,-3555,-16216,3145,-3751
299,8923,5965,-3302,-14774,2522,-3471
300,9106,6555,-3040,-13454,2055,-3276
301,9276,7065,-2859,-12240,1761,-3106
302,9475,7557,-2778,-11086,1471,-2925
303,9683,8050,-2675,-10016,1148,-2760
304,9824,8504,-2524,-9059,964,-2626
305,9903,8900,-2404,-8214,975,-2475
306,9999,9264,-2360,-7445,996,-2264
307,10114,9627,-2336,-6715,876,-2040
308,10196,9968,-2241,-6050,736,-1856
309,10208,10248,-2080,-5467,734,-1670
310,10161,10451,-1885,-4945,836,-1445
311,10122,10571,-1720,-4414,854,-1184
312,10133,10630,-1582,-3820,695,-915
313,10122,10623,-1424,-3161,493,-681
314,10010,10549,-1204,-2442,444,-469
315,9796,10373,-916,-1664,557,-188
316,9652,10049,-713,-768,663,252
317,9693,9744,-612,386,541,792
318,9800,9496,-597,1830,291,1158
319,9819,9254,-593,3454,189,1346
320,9712,8952,-611,5130,441,1590
321,9600,8535,-793,6834,838,2066
322,9503,8065,-1052,8599,978,2707
323,9346,7576,-1320,10480,760,3315
324,9113,7029,-1568,12426,353,3894
325,8919,6343,-2167,14358,-104,4612
326,8995,5532,-3021,16199,-875,5562
327,9281,4656,-3909,17856,-2019,6568
328,9524,3969,-4668,19347,-3129,7414
329,9484,3224,-5435,20689,-3441,7967
330,9485,2307,-6467,21897,-3221,8546
331,9730,1237,-7608,22984,-3044,9404
332,10149,129,-8528,23962,-3147,10487
333,10404,-860,-9111,24843,-3215,11489
334,10359,-1771,-9588,25635,-2798,12239
335,10200,-2781,-10100,26164,-1941,12943
336,10202,-3983,-10631,26246,-1061,13910
337,10321,-5309,-11028,26060,-545,15066
338,10342,-6505,-11292,25876,-588,15934
339,10273,-7543,-11358,25668,-1200,16406
340,10165,-8454,-11232,25405,-1810,16596
341,10011,-9294,-10963,25037,-1739,16596
342,9773,-10140,-10732,24552,-709,16457
343,9418,-10953,-10554,23953,329,16205
344,9032,-11901,-10324,23248,610,15991
345,8816,-12744,-9997,22580,238,16059
346,8699,-13497,-9581,21884,-320,16277
347,8564,-14120,-9127,21125,-696,16531
348,8421,-14628,-8639,20272,-814,16737
349,8248,-15090,-8141,19311,-705,16832
350,8023,-15417,-7669,18286,-421,16769
351,7761,-15657,-7237,17215,-64,16466
352,7489,-15800,-6888,16160,243,15916
353,7251,-15846,-6523,15108,366,15188
354,7032,-15814,-6144,14049,350,14280
355,6812,-15790,-5739,12923,283,13222
356,6563,-15793,-5343,11781,180,12082
357,6288,-15796,-4965,10675,37,10941
358,6037,-15812,-4606,9618,-147,9845
359,5820,-15829,-4267,8626,-316,8814
360,5655,-15841,-3951,7692,-415,7855
361,5509,-15842,-3658,6805,-400,6957
362,5360,-15838,-3393,5951,-258,6094
363,5168,-15853,-3154,5122,-11,5231
364,4953,-15889,-2927,4327,261,4346
365,4778,-15937,-2744,3582,476,3439
366,4668,-15976,-2653,2874,599,2528
367,4643,-16008,-2631,2158,594,1628
368,4674,-16040,-2655,1389,501,742
369,4725,-16121,-2699,539,404,-210
370,4780,-16243,-2811,-367,345,-1231
371,4866,-16416,-2974,-1299,276,-2277
372,5006,-16586,-3161,-2196,246,-3293
373,5183,-16736,-3358,-3023,392,-4256
374,5334,-16845,-3574,-3779,798,-5187
375,5483,-16917,-3821,-4514,1385,-6084
376,5619,-16974,-4083,-5260,2019,-6924
377,5806,-17015,-4407,-6013,2585,-7660
378,6019,-17069,-4802,-6793,2960,-8329
379,6258,-17127,-5235,-7619,3101,-8970
380,6558,-17199,-5696,-8509,3032,-9613
381,6891,-17265,-6199,-9466,2792,-10243
382,7262,-17288,-6732,-10515,2399,-10848
383,7609,-17298,-7245,-11677,1856,-11459
384,8010,-17224,-7688,-12908,1219,-11979
385,8437,-17135,-8113,-14180,637,-12400
386,8824,-16944,-8573,-15431,208,-12699
387,9049,-16598,-9081,-16653,-82,-12976
388,9261,-16152,-9611,-17864,-408,-13300
389,9529,-15668,-10175,-19020,-985,-13669
390,9865,-15152,-10799,-20151,-1577,-14018
391,10089,-14491,-11287,-21286,-1850,-14324
392,10180,-13687,-11635,-22434,-1657,-14636
393,10160,-12799,-11819,-23467,-1086,-14840
394,10069,-11865,-11801,-24397,-259,-14802
395,9898,-10931,-11575,-25234,720,-14537
396,9708,-9997,-11243,-25987,1668,-14154
397,9550,-9058,-10781,-26665,2376,-13698
398,9430,-8096,-10223,-27246,2855,-13175
399,9311,-7131,-9607,-27490,3240,-12601
400,9228,-6135,-8952,-27443,3578,-12011
401,9120,-5109,-8310,-27089,3804,-11465
402,9050,-4085,-7715,-26460,3806,-10914
403,9041,-3034,-7134,-25614,3583,-10282
404,9091,-2014,-6585,-24588,3243,-9680
405,9174,-990,-6093,-23424,2853,-9110
406,9295,-23,-5627,-22205,2409,-8544
407,9437,910,-5183,-20933,1962,-7997
408,9622,1793,-4781,-19612,1576,-7493
409,9823,2621,-4396,-18244,1321,-7057
410,9938,3411,-4037,-16840,1282,-6700
411,9953,4133,-3736,-15458,1436,-6405
412,9921,4808,-3487,-14115,1628,-6124
413,9909,5447,-3309,-12801,1696,-5845
414,9944,6061,-3186,-11531,1594,-5577
415,9994,6651,-3107,-10339,1408,-5323
416,10036,7210,-3065,-9258,1224,-5058
417,10088,7737,-3073,-8281,1035,-4720
418,10201,8221,-3066,-7403,791,-4301
419,10312,8639,-2996,-6605,565,-3886
420,10348,8977,-2880,-5858,450,-3511
421,10308,9207,-2751,-5139,414,-3140
422,10286,9323,-2626,-4397,314,-2720
423,10315,9326,-2459,-3587,113,-2261
424,10357,9232,-2198,-2673,-58,-1813
425,10336,9059,-1871,-1604,-61,-1393
426,10263,8802,-1601,-326,73,-979
427,10284,8456,-1558,1223,159,-551
428,10388,8080,-1650,3056,113,-194
429,10435,7743,-1771,5115,155,-25
430,10301,7439,-1848,7277,481,49
431,10039,7078,-2134,9441,990,251
432,9842,6604,-2699,11544,1245,708
433,9721,6076,-3395,13608,1004,1293
434,9601,5603,-4010,15524,438,1813
435,9381,5117,-4620,17248,-115,2230
436,9185,4527,-5378,18800,-668,2714
437,9128,3775,-6401,20197,-1360,3384
438,9277,2986,-7317,21454,-2215,4248
439,9327,2230,-8001,22585,-2945,4878
440,9150,1521,-8469,23603,-3152,5314
441,8862,669,-9210,24520,-2922,5770
442,8747,-401,-10122,25344,-2818,6530
443,8850,-1585,-10916,25960,-3109,7634
444,9011,-2718,-11468,26546,-3556,8736
445,9069,-3725,-11750,27104,-3689,9600
446,8995,-4651,-11876,27501,-3047,10304
447,8839,-5613,-11940,27645,-1564,11077
448,8747,-6730,-12043,27498,441,12086
449,8763,-7947,-12058,27175,2341,13234
450,8853,-9091,-11928,26721,3859,14294
451,8878,-10069,-11759,26119,5033,15079
452,8729,-10925,-11487,25313,5852,15512
453,8437,-11733,-11159,24334,6240,15703
454,8052,-12460,-10763,23268,5953,15791
455,7750,-13258,-10263,22168,4891,15828
456,7500,-13904,-9804,21195,3284,15811
457,7341,-14475,-9332,20302,1419,15681
458,7262,-14993,-8863,19493,-332,15459
459,7254,-15434,-8385,18769,-1737,15200
460,7302,-15764,-7907,18092,-2667,14912
461,7297,-15939,-7457,17387,-3046,14528
462,7255,-15998,-7047,16594,-2982,14021
463,7177,-15938,-6665,15683,-2631,13356
464,7000,-15818,-6271,14615,-2055,12461
465,6715,-15742,-5897,13407,-1377,11333
466,6353,-15751,-5543,12122,-800,10082
467,6000,-15777,-5207,10894,-494,8841
468,5789,-15778,-4879,9761,-455,7692
469,5662,-15778,-4568,8684,-451,6629
470,5573,-15771,-4306,7641,-339,5640
471,5529,-15759,-4106,6597,-110,4705
472,5526,-15759,-3962,5525,229,3780
473,5513,-15790,-3883,4413,680,2816
474,5472,-15872,-3837,3274,1201,1767
475,5411,-15998,-3788,2134,1742,683
476,5302,-16144,-3761,1031,2273,-452
477,5147,-16275,-3781,-11,2725,-1602
478,4974,-16388,-3837,-1011,2936,-2715
479,4900,-16474,-3945,-1980,2811,-3740
480,4941,-16531,-4078,-2907,2410,-4646
481,5069,-16580,-4244,-3795,1914,-5440
482,5281,-16654,-4462,-4654,1466,-6104
483,5494,-16713,-4781,-5494,1143,-6631
484,5732,-16790,-5184,-6376,880,-7116
485,5904,-16864,-5617,-7338,625,-7596
486,6060,-16941,-6127,-8376,361,-8034
487,6233,-17013,-6694,-9513,33,-8403
488,6422,-17088,-7304,-10779,-376,-8742
489,6607,-17155,-7912,-12129,-782,-9028
490,6818,-17152,-8529,-13500,-1064,-9209
491,6985,-17094,-9159,-14861,-1288,-9371
492,7156,-16955,-9817,-16292,-1380,-9477
493,7328,-16755,-10470,-17806,-1367,-9520
494,7494,-16484,-11110,-19302,-1302,-9561
495,7717,-16167,-11754,-20648,-1242,-9620
496,7971,-15777,-12264,-21860,-1185,-9679
497,8241,-15257,-12630,-22951,-1014,-9768
498,8482,-14620,-12836,-23932,-651,-9902
499,8664,-13861,-12896,-24816,-34,-10055
500,8790,-12996,-12806,-25611,823,-10197
501,8806,-12063,-12590,-26327,1855,-10313
502,8763,-11088,-12229,-26971,2924,-10380
503,8728,-10080,-11751,-27550,3920,-10367
504,8708,-9031,-11176,-27902,4772,-10296
505,8663,-7961,-10452,-27962,5460,-10205
506,8521,-6882,-9774,-27721,6043,-10117
507,8422,-5794,-9180,-27211,6335,-9934
508,8396,-4688,-8646,-26481,6216,-9595
509,8430,-3573,-8126,-25573,5796,-9150
510,8389,-2459,-7669,-24505,5269,-8739
511,8356,-1357,-7293,-23380,4718,-8269
512,8455,-327,-6934,-22264,4102,-7651
513,8666,677,-6514,-21114,3503,-6979
514,8848,1616,-6055,-19918,3030,-6378
515,8961,2486,-5647,-18675,2644,-5866
516,9080,3297,-5366,-17408,2233,-5375
517,9216,4094,-5175,-16128,1780,-4939
518,9333,4849,-4992,-14883,1403,-4597
519,9397,5523,-4791,-13731,1224,-4310
520,9449,6091,-4608,-12666,1180,-4030
521,9539,6599,-4456,-11642,1127,-3724
522,9625,7087,-4330,-10636,1049,-3435
523,9695,7562,-4225,-9677,978,-3170
524,9744,7981,-4159,-8796,904,-2913
525,9857,8367,-4133,-7971,748,-2622
526,10010,8722,-4084,-7194,535,-2342
527,10141,9042,-3997,-6465,372,-2107
528,10210,9305,-3858,-5782,311,-1900
529,10207,9487,-3644,-5115,320,-1703
530,10131,9573,-3365,-4407,340,-1494
531,10092,9516,-3134,-3603,295,-1214
532,10130,9382,-2949,-2643,165,-865
533,10114,9212,-2765,-1507,102,-558
534,9983,9029,-2547,-217,230,-290
535,9721,8781,-2378,1193,528,47
536,9485,8477,-2328,2716,800,538
537,9337,8159,-2401,4387,832,1113
538,9230,7827,-2545,6199,597,1667
539,9095,7442,-2737,8072,242,2229
540,9050,6944,-3220,9939,-179,2898
541,9153,6382,-3873,11780,-832,3651
542,9327,5811,-4516,13631,-1644,4285
543,9374,5234,-5059,15455,-2269,4733
544,9243,4630,-5657,17113,-2319,5192
545,9089,3849,-6518,18468,-2030,5945
546,9307,2947,-7439,19571,-2103,6957
547,9669,2024,-8241,20679,-2667,7834
548,9821,1153,-8902,21887,-3254,8370
549,9701,322,-9605,22975,-3439,8686
550,9600,-592,-10469,23793,-3468,9067
551,9576,-1597,-11337,24282,-3818,9600
552,9626,-2676,-12016,24454,-4599,10176
553,9706,-3689,-12442,24482,-5617,10593
554,9784,-4599,-12475,24485,-6621,10694
555,9714,-5379,-12337,24526,-7220,10524
556,9453,-6153,-12189,24545,-7152,10254
557,9055,-6978,-12086,24470,-6303,10051
558,8612,-7826,-11973,24323,-4798,9940
559,8181,-8634,-12012,24162,-3553,9711
560,7719,-9620,-11840,23848,-3547,9453
561,7574,-10522,-11613,23590,-4450,9498
562,7621,-11438,-11353,23326,-5474,9727
563,7662,-12332,-11153,23116,-5928,10004
564,7682,-13124,-10971,22972,-5675,10273
565,7606,-13719,-10679,22829,-4799,10517
566,7306,-14172,-10274,22546,-3425,10725
567,6940,-14619,-9886,22037,-1940,10923
568,6654,-15045,-9489,21345,-847,11184
569,6510,-15326,-9110,20565,-178,11432
570,6471,-15423,-8765,19691,360,11459
571,6481,-15408,-8369,18651,971,11217
572,6356,-15329,-7918,17436,1723,10650
573,6087,-15329,-7462,16047,2492,9799
574,5712,-15384,-6995,14586,3010,8790
575,5378,-15473,-6576,13179,3076,7783
576,5206,-15524,-6142,11898,2712,6887
577,5131,-15561,-5694,10721,2259,6092
578,5055,-15576,-5266,9628,1961,5380
579,4924,-15585,-4853,8594,1862,4740
580,4767,-15607,-4478,7605,1910,4156
581,4631,-15640,-4140,6661,2026,3600
582,4554,-15665,-3859,5756,2189,3051
583,4546,-15682,-3634,4868,2395,2493
584,4579,-15706,-3457,3976,2676,1906
585,4595,-15770,-3335,3077,3039,1242
586,4565,-15881,-3244,2177,3388,476
587,4509,-16005,-3158,1280,3622,-347
588,4426,-16124,-3125,402,3694,-1258
589,4342,-16215,-3146,-459,3546,-2205
590,4300,-16292,-3222,-1306,3138,-3139
591,4340,-16358,-3351,-2129,2498,-4013
592,4448,-16398,-3528,-2916,1763,-4791
593,4590,-16421,-3721,-3701,1108,-5490
594,4742,-16432,-3980,-4503,637,-6105
595,4928,-16483,-4321,-5344,310,-6610
596,5130,-16549,-4761,-6202,12,-6977
597,5369,-16623,-5304,-7102,-347,-7227
598,5595,-16714,-5885,-8073,-742,-7411
599,5798,-16799,-6472,-9152,-1033,-7571
600,6005,-16880,-7087,-10362,-1131,-7714
601,6172,-16945,-7723,-11664,-1088,-7840
602,6327,-16946,-8370,-13002,-1041,-7972
603,6466,-16889,-9022,-14360,-1069,-8144
604,6664,-16773,-9637,-15748,-1157,-8328
605,6865,-16579,-10291,-17135,-1209,-8498
606,6967,-16278,-10904,-18547,-1231,-8669
607,6987,-15867,-11483,-19969,-1299,-8864
608,7068,-15401,-12036,-21248,-1532,-9019
609,7233,-14890,-12525,-22400,-1868,-9080
610,7440,-14318,-12910,-23437,-2158,-9053
611,7667,-13664,-13171,-24370,-2321,-8989
612,7886,-12910,-13331,-25210,-2301,-8915
613,8010,-12033,-13378,-25965,-2028,-8829
614,8078,-11071,-13238,-26646,-1472,-8674
615,8136,-10060,-12947,-27258,-646,-8408
616,8197,-9025,-12532,-27809,343,-8048
617,8276,-7944,-11945,-28145,1415,-7656
618,8291,-6890,-11304,-28246,2586,-7340
619,8222,-5839,-10790,-28048,3750,-7063
620,8130,-4826,-10261,-27615,4643,-6750
