accX,accY,accZ,gyroX,gyroY,gyroZ
791,998,3501,4066,1725,8619
1277,111,3329,5239,2701,11034
1715,-687,3174,6294,3579,13207
2109,-1405,3034,7244,4369,15163
2464,-2052,2909,8100,5081,16923
4646,-3714,2377,9174,4903,18508
6609,-5210,1898,10141,4743,19934
8377,-6557,1467,11011,4600,21217
9967,-7769,1080,11794,4470,22372
11116,-10269,936,10870,4821,23411
12404,-12519,853,9933,4753,24347
13729,-14543,825,9118,4544,25189
14899,-16255,914,8307,4434,25947
15691,-17441,1085,7454,4460,26629
14122,-15697,977,6709,4014,23966
14553,-16145,1026,6095,3113,24647
14658,-16431,1188,5374,1592,23826
14474,-16520,1344,4456,278,22018
14139,-16508,1511,3385,-767,19928
13821,-16554,1747,2298,-1818,17837
13566,-16581,1989,1474,-2972,15815
13294,-16576,2154,1108,-4440,13830
13073,-16443,2257,1077,-5992,12069
12879,-16216,2257,1118,-7022,10517
12566,-15987,2173,1075,-7307,9184
12284,-15782,2098,1036,-7564,7984
12030,-15597,2030,1002,-7794,6905
11647,-15438,1845,864,-7033,6105
11292,-15338,1677,732,-6295,5338
10976,-15289,1526,629,-5591,4576
10662,-15311,1394,520,-4873,3828
10319,-15387,1268,423,-4159,3085
9967,-15429,1141,348,-3440,2361
9592,-15435,1020,219,-2698,1645
9182,-15458,904,20,-2158,951
8792,-15499,818,-157,-1992,260
8457,-15502,775,-292,-2116,-423
8145,-15474,786,-437,-2313,-1032
7818,-15443,816,-604,-2454,-1539
7487,-15406,839,-747,-2543,-1928
7185,-15364,857,-864,-2626,-2163
6930,-15317,908,-964,-2719,-2221
6709,-15270,977,-1040,-2786,-2140
6552,-15245,1035,-1089,-2795,-1952
6463,-15247,1085,-1117,-2701,-1666
6384,-15249,1130,-1142,-2616,-1410
6299,-15258,1122,-1116,-2297,-1011
6225,-15269,1125,-1082,-1994,-592
6190,-15281,1125,-1033,-1748,-179
6196,-15309,1128,-971,-1554,209
6214,-15326,1109,-874,-1378,555
6218,-15319,1050,-745,-1248,861
6218,-15305,987,-636,-1266,1158
6237,-15308,896,-559,-1531,1450
6365,-15327,754,-517,-2077,1691
6637,-15331,456,-505,-2860,1769
7229,-15380,-202,-540,-3944,1612
8315,-15445,-1034,-655,-5367,1409
9989,-15427,-1968,-984,-6751,1171
11888,-15351,-3157,-1660,-7786,533
13843,-15437,-4562,-2910,-8487,-726
15735,-15899,-6149,-4683,-8939,-2550
17439,-16706,-7942,-6860,-8868,-5138
18934,-17983,-9908,-9451,-8553,-7901
20318,-19462,-11730,-11782,-8534,-10388
21563,-20792,-13369,-13881,-8518,-12626
22683,-21990,-14844,-15769,-8502,-14640
22380,-23067,-15784,-17469,-7974,-16452
22108,-24037,-16629,-18999,-7498,-18084
21863,-24910,-17390,-20376,-7070,-19552
21642,-25696,-18075,-21615,-6684,-20874
20148,-25326,-17012,-22730,-5675,-22063
18500,-24677,-15650,-23734,-4560,-23133
17017,-24093,-14424,-24637,-3555,-24097
15532,-23262,-12345,-25450,-1582,-24964
13449,-22156,-10788,-26023,708,-25744
11574,-21161,-9386,-26539,2770,-26446
9887,-20266,-8125,-27004,4626,-27078
8369,-19460,-6989,-27422,6296,-27647
7002,-18734,-5967,-27798,7799,-28159
5772,-18081,-5048,-28137,9152,-28620
4565,-15230,-4321,-25749,8948,-27411
3479,-12664,-3667,-23601,8766,-26323
2701,-10123,-2981,-21444,7969,-24286
2074,-7620,-2417,-19314,7238,-21983
1539,-5305,-1881,-17411,6590,-19657
1057,-3221,-1398,-15698,6007,-17564
759,-1381,-986,-14173,5453,-15399
523,216,-596,-12823,5011,-13332
272,1502,-211,-11620,4651,-11408
45,2659,134,-10537,4327,-9677
-157,3700,445,-9563,4036,-8118
-340,4637,726,-8686,3773,-6716
-505,5481,978,-7896,3537,-5453
-654,6240,1205,-7186,3325,-4317
-787,6923,1410,-6547,3133,-3295
-907,7538,1594,-5971,2961,-2375
-1015,8091,1760,-5454,2806,-1547
-177,6803,1854,-3851,3783,1884
576,5643,1939,-2409,4662,4972
1255,4599,2016,-1111,5453,7752
1866,3660,2084,56,6165,10253
2415,2815,2146,1108,6806,12505
2910,2054,2202,2054,7383,14531
3356,1369,2252,2906,7902,16354
5896,-249,2050,3989,8811,17996
8181,-1707,1868,4965,9629,19473
9471,-3533,1577,5079,10825,20802
10064,-5673,1383,4533,11327,21999
