6200,-17473,-5014,4653,-1039,-7260
8857,-16007,-4190,5087,-4212,-8434
11248,-14688,-3448,5478,-7067,-9491
9017,-13703,-3676,4963,-3563,-8546
8792,-11745,-3147,4413,-6483,-8913
8590,-9983,-2671,3919,-9111,-9243
8095,-9330,-1942,2480,-7302,-7897
8507,-8137,-1274,1850,-6696,-7425
8878,-7064,-674,1283,-6150,-7001
10776,-6678,73,581,-6549,-5723
12483,-6331,746,-50,-6908,-4572
11861,-5502,1550,-626,-4582,-4339
12899,-5321,2383,-1607,-3069,-3778
13833,-5157,3133,-2490,-1707,-3273
11782,-4493,3432,-2982,1740,-3208
11495,-4254,4082,-3738,1306,-2719
11237,-4040,4667,-4418,915,-2280
11084,-3938,4966,-5428,509,-1734
10439,-4165,5166,-6629,1996,-1488
9858,-4369,5347,-7711,3335,-1267
9084,-4720,5428,-9141,3778,-1389
8387,-5036,5501,-10428,4176,-1499
8250,-5775,5531,-11950,1847,-994
8753,-6965,5891,-13497,-436,630
9205,-8037,6216,-14889,-2491,2093
9657,-9266,6477,-16160,-1978,4153
9333,-10449,6524,-17058,627,5343
9041,-11514,6566,-17867,2972,6415
8414,-12626,6355,-18389,4802,6196
8071,-13472,6189,-18745,5258,5148
7762,-14233,6040,-19065,5668,4205
5870,-14762,7642,-18880,7128,3018
5899,-14838,7649,-17526,6362,2274
5925,-14907,7655,-16308,5672,1604
5789,-15137,6990,-15309,4313,1888
5667,-15345,6390,-14410,3090,2143
5474,-15453,5600,-13542,3483,2425
5133,-15462,4945,-12596,4316,2475
