15151,-13563,-5185,-16649,1840,-18282
13911,-12323,-5135,-17510,4488,-19731
12795,-11208,-5090,-18284,6872,-21034
11165,-10416,-4616,-18409,8374,-22208
8873,-10019,-3722,-17796,9234,-23263
6810,-9661,-2918,-17245,10007,-24214
4079,-9377,-2257,-15926,10403,-25069
1621,-9121,-1663,-14739,10760,-25839
-394,-8638,-1161,-13248,9794,-24612
-2890,-8324,-704,-11712,8926,-22117
-5136,-8042,-292,-10330,8145,-19872
-7891,-7748,-675,-8868,7996,-15771
-8891,-7462,-831,-7731,6060,-10917
-9791,-7205,-972,-6707,4317,-6548
-8733,-7651,-990,-6394,2965,-2617
-6489,-8182,-524,-6703,2979,921
-4469,-8661,-104,-6982,2991,4105
-2749,-7455,412,-7562,4786,6972
-1495,-6197,1974,-8600,6439,8923
-367,-5064,3379,-9534,7925,10679
1635,-4233,5170,-10161,7971,10880
3437,-3486,6783,-10725,8012,11061
4699,-2804,7896,-10720,8057,10742
5310,-2164,8354,-10517,7403,10045
5859,-1587,8766,-10334,6815,9418
6235,-1544,8501,-10423,5594,8004
6372,-1810,8226,-10987,4210,5792
6495,-2049,7979,-11496,2963,3801
6489,-1946,7473,-11898,1223,2117
6798,-1549,7047,-11855,-1534,1774
7076,-1191,6664,-11817,-4016,1465
7890,-1290,6413,-11566,-5947,3379
9379,-1975,6041,-10905,-6883,6318
10719,-2591,5706,-10310,-7726,8963
11722,-4275,5426,-9760,-7507,11343
12626,-5790,5174,-9265,-7310,13486
12738,-7660,4856,-8933,-6764,15414
13205,-9179,4380,-8543,-8030,17149
13626,-10545,3952,-8192,-9170,18711
13596,-11245,3680,-7915,-10053,18110
13137,-11747,3309,-8076,-9407,16398
12723,-12199,2974,-8221,-8826,14856
12122,-12532,2664,-8374,-8074,13016
