13601,-12527,-717,-15266,2332,-22472
11763,-10764,-750,-14655,2064,-23501
9715,-8283,-604,-13961,3031,-22378
8307,-6187,165,-13158,3680,-20328
7040,-4302,859,-12434,4265,-18482
6143,-3193,1559,-11315,4047,-16451
5447,-2710,1863,-9035,3447,-13881
4820,-2276,2137,-6984,2907,-11567
4381,-2227,1821,-3340,2209,-8453
4935,-2594,869,270,1670,-4635
5435,-2924,11,3519,1185,-1198
7064,-3221,-1660,6444,3323,2197
9069,-4971,-2692,9076,6267,5254
10874,-6546,-3621,11446,8917,8006
11346,-8660,-3172,12489,11302,10482
11770,-10562,-2768,13429,13449,12710
12161,-11454,-2207,12799,12291,14716
12310,-11910,-1952,11595,8428,14648
12445,-12321,-1722,10511,4951,14587
12438,-12468,-1645,9367,1970,13280
12160,-12714,-1465,8239,848,11868
11910,-12935,-1303,7223,-161,10597
11375,-13157,-1082,6392,163,9484
10776,-13385,-776,5672,864,8539
10236,-13590,-500,5024,1496,7689
9714,-13766,-234,4423,1939,6904
9244,-13924,5,3882,2339,6198
8871,-14080,169,3425,2346,5557
8574,-14207,289,3055,2202,5006
8307,-14322,396,2722,2071,4510
8039,-14419,512,2401,2052,4057
7765,-14511,633,2107,2048,3633
7519,-14594,743,1842,2044,3251
7310,-14666,846,1619,1924,2923
7133,-14744,937,1424,1766,2641
6974,-14813,1018,1249,1623,2388
6833,-14867,1096,1085,1469,2145
6716,-14911,1167,933,1324,1935
6611,-14951,1232,796,1193,1746
6516,-14986,1298,673,1066,1585
6430,-15017,1358,563,952,1440
6362,-15047,1412,470,822,1307
6296,-15071,1460,388,713,1191
6237,-15093,1503,315,615,1087
6195,-15119,1534,253,508,992
